university_id,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
15,683,,419,21.0,191.0,45.1,701.0,10.5,701.0,4.2,701.0,2.0,701.0,2.7,701.0,1.3,210.0,35.6,701.0,5.6
16,833,,601,6.8,301.0,32.6,326.0,48.1,701.0,2.1,701.0,8.0,701.0,4.4,701.0,1.0,465.0,18.0,701.0,1.0
17,114,57.4,273,32.1,186.0,47.4,701.0,3.7,30.0,98.3,86.0,99.7,268.0,54.6,274.0,56.4,30.0,93.3,8.0,99.6
18,632,,426,20.5,601.0,12.9,684.0,19.3,535.0,21.5,701.0,12.0,568.0,18.3,694.0,9.1,189.0,38.4,596.0,15.9
19,156,50.5,137,56.2,107.0,69.3,296.0,53.0,492.0,24.9,351.0,51.3,214.0,68.8,284.0,55.0,327.0,25.4,294.0,52.1
20,923,,601,4.5,587.0,13.8,585.0,24.9,701.0,2.6,216.0,84.2,517.0,21.9,701.0,1.0,701.0,8.0,701.0,1.0
21,19,86.7,45,89.7,55.0,88.1,701.0,18.2,47.0,95.9,55.0,100.0,50.0,99.1,15.0,99.0,25.0,95.5,10.0,99.6
22,846,,601,11.9,601.0,4.9,701.0,11.5,458.0,27.5,701.0,5.9,701.0,9.6,701.0,2.3,701.0,7.6,362.0,40.2
23,1025,,601,5.7,601.0,2.1,701.0,5.8,701.0,4.1,447.0,35.9,194.0,72.8,701.0,1.0,701.0,8.6,701.0,1.0
24,1372,,601,5.7,601.0,8.7,701.0,3.5,701.0,6.4,701.0,1.5,701.0,2.8,561.0,17.9,701.0,6.4,701.0,1.2
25,454,25.5,601,8.8,601.0,3.4,701.0,5.6,28.0,98.4,701.0,6.6,701.0,3.6,616.0,13.5,701.0,9.9,689.0,8.9
26,773,,601,11.1,601.0,5.2,701.0,15.5,564.0,19.3,519.0,26.3,311.0,46.8,701.0,2.2,280.0,28.6,603.0,15.4
27,484,23.9,601,14.4,72.0,80.6,538.0,28.6,701.0,2.2,578.0,21.6,508.0,22.4,701.0,1.0,190.0,38.4,701.0,1.1
28,461,25.1,535,16.4,601.0,5.1,701.0,13.0,475.0,25.6,82.0,99.8,53.0,99.0,380.0,40.1,638.0,13.4,678.0,9.6
29,1010,,601,4.8,601.0,4.1,579.0,25.3,701.0,5.2,438.0,37.0,701.0,1.7,701.0,1.4,701.0,4.5,701.0,1.1
30,649,,601,8.7,601.0,7.3,701.0,8.2,582.0,18.1,301.0,63.8,99.0,93.2,543.0,20.1,384.0,21.6,701.0,3.4
31,212,44.2,283,30.5,116.0,66.8,604.0,23.6,392.0,34.6,198.0,87.3,237.0,63.5,162.0,77.1,446.0,18.8,231.0,63.4
32,208,44.6,292,29.6,302.0,32.5,525.0,29.6,322.0,42.1,144.0,95.8,77.0,96.7,180.0,73.3,408.0,20.5,21.0,98.1
33,223,42.5,228,37.9,541.0,15.2,56.0,96.1,357.0,38.7,701.0,7.0,621.0,14.9,140.0,81.1,232.0,33.1,91.0,90.5
34,3,98.9,2,100.0,5.0,100.0,8.0,100.0,73.0,90.6,110.0,98.2,60.0,98.2,1.0,100.0,3.0,100.0,26.0,97.8
35,143,52.0,140,55.8,387.0,24.7,490.0,32.5,238.0,54.1,181.0,90.3,661.0,13.1,56.0,94.8,156.0,45.1,18.0,98.4
36,167,49.6,342,25.6,522.0,16.4,51.0,97.3,98.0,84.0,343.0,53.5,398.0,32.4,268.0,56.8,358.0,23.6,115.0,85.7
37,577,20.6,590,14.7,601.0,11.8,701.0,8.9,407.0,33.6,424.0,37.8,701.0,3.5,370.0,40.8,494.0,17.1,365.0,39.6
38,197,46.2,134,57.3,119.0,66.0,162.0,75.8,451.0,27.8,621.0,17.5,633.0,14.4,392.0,38.1,665.0,12.9,438.0,30.7
39,110,58.6,170,48.0,87.0,74.5,445.0,35.6,264.0,50.2,182.0,90.0,203.0,70.9,39.0,96.1,349.0,24.1,17.0,98.8
40,723,,531,16.7,601.0,10.7,207.0,65.8,701.0,9.7,701.0,8.2,701.0,7.4,701.0,2.9,701.0,5.1,701.0,3.1
41,473,24.6,413,21.2,601.0,5.8,701.0,7.5,257.0,51.0,701.0,6.1,657.0,13.2,296.0,53.1,652.0,13.2,336.0,44.4
42,535,22.1,511,17.4,601.0,3.8,701.0,11.3,340.0,40.6,701.0,4.8,701.0,8.8,291.0,54.3,679.0,12.7,243.0,61.9
43,69,67.9,39,92.8,46.0,91.3,508.0,30.9,288.0,47.0,619.0,17.7,547.0,20.0,431.0,33.2,12.0,99.7,49.0,95.6
44,583,20.3,493,18.2,429.0,21.9,431.0,36.8,701.0,1.7,21.0,100.0,324.0,44.9,701.0,1.0,701.0,8.3,,
45,622,,570,15.3,227.0,41.0,427.0,36.9,701.0,1.7,388.0,43.1,701.0,5.2,701.0,1.0,577.0,14.5,484.0,26.3
46,1006,,601,9.6,480.0,18.3,701.0,16.7,701.0,8.3,701.0,8.8,701.0,9.4,701.0,2.0,517.0,16.2,636.0,12.7
47,659,,601,13.1,601.0,7.4,678.0,19.6,433.0,30.1,681.0,14.2,701.0,3.9,617.0,13.5,601.0,14.1,295.0,51.8
48,276,37.0,159,51.2,601.0,12.7,701.0,5.6,284.0,47.8,701.0,7.5,701.0,6.8,255.0,59.0,345.0,24.2,77.0,92.1
49,1486,,601,5.3,601.0,2.4,701.0,7.8,701.0,1.1,701.0,6.5,701.0,1.1,701.0,1.0,701.0,7.1,701.0,1.4
50,56,72.2,44,89.9,53.0,88.8,202.0,66.2,35.0,97.7,570.0,22.3,682.0,11.6,662.0,10.6,174.0,41.8,621.0,14.2
51,14,87.9,21,98.4,45.0,92.3,701.0,15.4,69.0,92.1,166.0,92.9,36.0,99.7,30.0,97.2,31.0,93.3,92.0,90.4
52,193,46.7,179,46.1,460.0,19.8,531.0,29.1,187.0,63.3,281.0,68.8,371.0,36.3,131.0,82.7,328.0,25.3,213.0,68.2
53,395,28.2,345,25.4,347.0,27.8,358.0,43.9,479.0,25.4,296.0,64.8,701.0,4.6,628.0,12.8,250.0,30.7,485.0,26.1
54,1382,,601,6.2,601.0,5.2,606.0,23.6,701.0,2.3,701.0,3.1,701.0,6.6,701.0,1.2,675.0,12.7,701.0,1.1
55,1085,,601,3.7,601.0,3.1,285.0,53.9,701.0,2.2,592.0,19.7,539.0,20.6,701.0,1.0,701.0,12.0,701.0,4.1
56,709,,597,14.5,503.0,17.3,628.0,22.0,701.0,6.3,13.0,100.0,701.0,2.0,701.0,8.3,499.0,17.0,701.0,2.8
57,230,41.6,155,51.4,85.0,74.9,38.0,98.9,701.0,1.4,497.0,28.8,386.0,34.0,634.0,12.0,701.0,11.5,701.0,5.1
58,277,37.0,334,26.3,281.0,34.6,701.0,17.7,405.0,33.7,161.0,93.3,222.0,67.0,235.0,61.6,353.0,24.0,252.0,59.2
59,17,87.0,14,99.4,37.0,95.4,85.0,90.4,38.0,97.5,354.0,50.8,492.0,23.5,353.0,43.2,46.0,82.6,212.0,68.8
60,1126,,601,10.7,372.0,25.8,701.0,3.3,701.0,1.1,641.0,16.6,701.0,1.8,701.0,1.0,701.0,9.9,701.0,1.3
61,1171,,601,4.8,601.0,2.6,398.0,39.8,701.0,3.3,701.0,11.5,689.0,11.1,701.0,1.1,701.0,7.8,701.0,1.0
62,1201,,601,6.9,601.0,5.0,661.0,20.2,701.0,6.0,701.0,2.4,701.0,7.7,442.0,32.3,701.0,6.3,701.0,1.9
63,795,,601,9.0,251.0,38.8,449.0,35.2,701.0,1.4,512.0,26.7,652.0,13.5,701.0,1.0,701.0,6.6,,
64,55,72.4,78,74.9,60.0,84.7,331.0,47.3,179.0,64.7,205.0,85.5,136.0,86.8,122.0,84.4,181.0,39.6,141.0,81.3
65,584,20.3,328,26.6,112.0,67.7,701.0,3.7,701.0,1.0,701.0,2.5,701.0,2.9,,,266.0,29.8,,
66,812,,601,3.0,601.0,5.3,610.0,23.4,578.0,18.3,682.0,14.2,198.0,72.6,701.0,1.2,561.0,14.9,416.0,33.2
67,315,33.5,553,15.8,502.0,17.3,564.0,26.4,228.0,56.9,348.0,52.5,701.0,9.4,168.0,75.4,511.0,16.6,103.0,88.4
68,654,,601,10.4,333.0,29.2,701.0,14.4,658.0,13.9,701.0,1.6,701.0,1.6,229.0,62.6,701.0,8.1,301.0,50.9
69,241,40.5,186,44.8,375.0,25.5,701.0,9.1,418.0,32.3,88.0,99.5,382.0,34.6,393.0,38.1,149.0,47.0,66.0,93.6
70,18,87.0,10,99.8,23.0,97.5,216.0,64.5,2.0,100.0,640.0,16.7,261.0,57.5,298.0,52.5,27.0,94.6,155.0,79.3
71,634,,583,15.0,492.0,17.9,524.0,29.6,701.0,8.6,465.0,33.3,555.0,19.5,292.0,54.0,701.0,9.5,506.0,23.7
72,178,48.5,114,61.5,123.0,65.1,96.0,87.5,412.0,33.0,661.0,15.4,558.0,19.1,565.0,17.6,509.0,16.6,502.0,24.1
73,564,21.0,601,9.0,601.0,12.1,701.0,12.2,443.0,29.1,352.0,51.3,352.0,38.9,342.0,45.4,701.0,11.2,335.0,45.0
74,894,,601,5.3,601.0,5.2,413.0,38.2,701.0,6.5,665.0,15.1,688.0,11.2,416.0,35.4,147.0,47.4,701.0,2.3
75,1222,,601,4.7,601.0,2.7,701.0,18.1,701.0,1.2,701.0,4.2,701.0,4.8,701.0,1.0,701.0,9.1,701.0,1.0
76,141,52.1,123,59.6,378.0,25.4,504.0,31.3,42.0,96.9,334.0,55.1,701.0,7.3,488.0,26.4,356.0,23.7,367.0,39.0
77,1317,,601,7.0,601.0,4.2,701.0,14.7,701.0,1.3,701.0,3.0,701.0,2.8,701.0,1.0,698.0,12.5,701.0,1.0
78,147,51.9,106,64.2,98.0,71.6,129.0,81.8,369.0,37.9,618.0,17.8,387.0,34.0,672.0,9.8,304.0,26.8,471.0,27.6
79,772,,601,14.1,601.0,5.2,268.0,55.8,701.0,3.4,701.0,4.1,419.0,30.5,625.0,13.0,233.0,32.8,701.0,4.1
80,336,32.3,245,35.2,508.0,17.0,701.0,4.3,197.0,61.8,701.0,2.4,701.0,1.1,137.0,81.6,701.0,7.1,403.0,34.6
81,1113,,601,4.1,601.0,2.5,169.0,73.5,701.0,1.4,701.0,2.8,701.0,1.3,701.0,1.0,701.0,6.7,701.0,1.6
82,714,,601,7.8,601.0,11.3,276.0,55.1,432.0,30.4,701.0,1.2,701.0,3.3,701.0,3.0,701.0,7.2,701.0,4.9
83,627,,601,12.9,601.0,11.8,701.0,6.5,516.0,22.8,534.0,25.1,701.0,1.9,157.0,78.1,287.0,28.0,379.0,37.8
84,402,27.9,371,23.2,305.0,32.2,701.0,10.4,628.0,15.2,481.0,31.0,215.0,68.7,276.0,56.2,575.0,14.6,207.0,69.9
85,196,46.4,127,59.0,324.0,30.2,510.0,30.6,291.0,46.4,701.0,5.5,701.0,9.1,109.0,86.1,172.0,41.9,101.0,88.5
86,346,31.5,254,34.0,95.0,72.5,301.0,52.4,701.0,1.4,379.0,44.6,701.0,6.3,701.0,1.4,582.0,14.4,444.0,30.5
87,851,,601,8.7,601.0,2.9,701.0,4.8,345.0,40.0,701.0,4.7,701.0,3.6,448.0,32.0,701.0,6.9,616.0,14.7
88,117,56.9,139,55.8,601.0,11.2,132.0,81.7,183.0,64.2,202.0,86.1,472.0,25.4,43.0,95.9,173.0,41.8,80.0,91.8
89,689,,467,19.2,252.0,38.6,477.0,33.4,701.0,2.3,701.0,1.5,701.0,5.1,701.0,2.9,288.0,28.0,701.0,1.9
90,1117,,404,21.4,601.0,6.5,701.0,4.9,701.0,1.5,701.0,3.0,701.0,1.1,701.0,1.1,701.0,3.9,695.0,8.4
91,245,39.8,218,39.5,601.0,11.9,701.0,10.7,225.0,57.6,271.0,71.0,490.0,23.8,301.0,52.0,292.0,27.7,67.0,93.5
92,354,31.1,377,23.0,441.0,21.0,701.0,4.6,440.0,29.2,356.0,50.6,157.0,81.2,471.0,28.0,119.0,53.2,144.0,80.8
93,629,,457,19.4,601.0,6.4,462.0,34.7,593.0,17.4,701.0,2.5,701.0,3.8,178.0,73.6,701.0,7.0,533.0,21.2
94,279,36.9,435,20.1,198.0,44.7,155.0,76.8,565.0,19.2,215.0,84.2,502.0,22.8,283.0,55.0,198.0,37.0,305.0,50.6
95,514,22.8,494,18.1,601.0,9.5,701.0,18.3,629.0,15.2,51.0,100.0,51.0,99.0,701.0,1.0,427.0,19.6,701.0,3.8
96,407,27.6,250,34.4,136.0,58.9,415.0,38.0,701.0,1.9,701.0,1.6,701.0,1.1,685.0,9.3,213.0,35.3,370.0,38.7
97,668,,434,20.2,400.0,24.1,552.0,27.6,701.0,11.8,701.0,7.9,701.0,5.6,701.0,2.2,410.0,20.4,544.0,20.1
98,787,,601,13.6,601.0,9.6,701.0,11.8,661.0,13.7,701.0,4.8,328.0,44.1,650.0,11.1,256.0,30.2,514.0,23.0
99,536,22.0,601,9.6,601.0,2.1,667.0,19.9,119.0,78.7,701.0,3.4,701.0,1.6,701.0,3.3,701.0,6.5,695.0,8.4
100,509,23.0,556,15.7,601.0,4.6,698.0,18.9,334.0,41.1,627.0,17.0,701.0,9.6,259.0,58.2,607.0,14.1,291.0,53.1
101,6,97.8,23,98.3,12.0,99.4,42.0,98.5,58.0,94.0,61.0,100.0,14.0,100.0,35.0,96.7,45.0,83.0,61.0,94.4
102,840,,601,13.4,601.0,6.2,620.0,22.9,701.0,8.0,701.0,4.6,640.0,14.0,365.0,41.8,701.0,5.5,449.0,29.9
103,838,,601,12.9,269.0,36.4,701.0,11.1,701.0,5.1,701.0,8.4,701.0,3.3,701.0,2.1,701.0,9.7,438.0,30.7
104,955,,601,9.0,601.0,6.0,701.0,12.6,701.0,11.4,701.0,12.4,701.0,10.6,571.0,17.2,581.0,14.5,462.0,28.6
105,926,,526,16.8,339.0,28.7,701.0,10.5,701.0,1.3,630.0,16.9,701.0,1.6,701.0,1.1,540.0,15.5,701.0,1.2
106,1047,,601,5.6,601.0,4.0,469.0,34.1,701.0,2.9,701.0,1.9,429.0,29.1,701.0,8.5,701.0,5.5,701.0,1.4
107,915,,601,7.6,601.0,3.1,266.0,56.0,691.0,12.3,701.0,5.9,701.0,3.4,701.0,3.1,701.0,8.1,701.0,1.9
108,95,61.0,36,93.3,20.0,98.0,170.0,73.5,701.0,1.7,309.0,62.6,224.0,66.7,470.0,28.1,311.0,26.2,555.0,18.8
109,588,20.2,601,14.2,601.0,9.6,392.0,40.2,591.0,17.4,329.0,56.4,701.0,3.3,508.0,23.9,346.0,24.2,397.0,35.5
110,1019,,601,6.6,601.0,2.5,557.0,27.3,701.0,1.5,585.0,20.7,440.0,28.0,701.0,1.0,701.0,7.8,701.0,1.0
111,950,,508,17.5,601.0,6.9,701.0,2.1,638.0,14.9,701.0,9.0,701.0,4.6,558.0,18.2,701.0,5.8,695.0,8.4
112,1231,,601,5.7,601.0,5.9,701.0,2.9,701.0,2.4,701.0,3.2,701.0,6.2,701.0,2.1,701.0,7.5,584.0,16.7
113,604,,601,9.8,513.0,16.8,657.0,20.4,701.0,1.9,3.0,100.0,8.0,100.0,701.0,1.0,195.0,37.3,701.0,1.0
114,747,,601,5.8,601.0,11.9,701.0,1.6,268.0,49.5,701.0,3.2,701.0,1.1,549.0,19.1,701.0,5.7,528.0,21.6
115,293,35.7,309,28.4,270.0,36.3,528.0,29.4,534.0,21.6,152.0,94.8,308.0,47.1,496.0,25.1,360.0,23.5,46.0,96.1
116,963,,601,8.1,553.0,14.8,423.0,37.2,701.0,1.8,701.0,1.9,701.0,1.6,701.0,1.1,608.0,14.0,520.0,22.7
117,339,32.2,177,46.3,75.0,77.1,572.0,25.9,701.0,1.8,701.0,3.9,701.0,1.4,701.0,2.5,214.0,35.2,428.0,31.3
118,1086,,601,5.2,601.0,3.0,701.0,3.2,598.0,17.1,701.0,6.5,701.0,4.4,479.0,27.1,467.0,17.8,506.0,23.7
119,104,59.7,130,58.7,153.0,52.3,278.0,54.7,289.0,46.9,218.0,84.0,69.0,97.5,38.0,96.1,332.0,24.9,169.0,76.3
120,218,43.1,380,22.9,601.0,8.9,701.0,14.6,142.0,70.9,137.0,96.1,100.0,93.0,226.0,62.9,251.0,30.6,35.0,97.2
121,164,49.7,167,49.0,70.0,81.3,117.0,83.5,510.0,23.3,632.0,16.9,269.0,54.3,587.0,15.6,336.0,24.8,163.0,77.7
122,239,40.6,286,30.4,528.0,16.0,364.0,43.2,520.0,22.7,111.0,98.2,64.0,97.9,215.0,65.2,157.0,44.9,58.0,94.7
123,1353,,601,6.6,560.0,14.6,701.0,12.9,701.0,2.2,701.0,7.6,701.0,2.0,701.0,1.1,701.0,8.4,701.0,3.5
124,1081,,601,11.3,601.0,11.2,470.0,34.1,701.0,1.2,701.0,4.4,701.0,1.2,701.0,1.0,615.0,13.8,701.0,1.2
125,1476,,601,3.5,601.0,2.5,701.0,13.4,701.0,3.5,701.0,2.2,701.0,1.3,701.0,1.1,701.0,3.8,701.0,3.4
126,834,,350,25.1,568.0,14.4,701.0,17.5,701.0,1.6,701.0,8.4,701.0,2.5,701.0,8.3,368.0,22.5,701.0,4.1
127,986,,601,8.9,601.0,2.0,701.0,15.5,701.0,9.6,701.0,2.0,701.0,4.5,418.0,35.3,701.0,7.5,275.0,55.2
128,485,23.9,408,21.3,298.0,33.2,701.0,16.8,640.0,14.8,408.0,40.5,418.0,30.6,350.0,44.3,654.0,13.1,449.0,29.9
129,490,23.7,601,13.5,444.0,20.9,701.0,5.8,286.0,47.5,384.0,43.5,618.0,15.1,525.0,22.3,658.0,13.1,389.0,36.3
130,706,,281,31.0,288.0,33.9,701.0,4.2,701.0,4.3,701.0,3.9,701.0,1.3,701.0,3.9,701.0,9.6,701.0,5.2
131,27,84.5,27,97.6,159.0,51.4,121.0,82.9,102.0,82.3,28.0,100.0,52.0,99.0,355.0,42.7,14.0,99.5,32.0,97.3
132,133,53.2,110,63.0,290.0,33.9,171.0,72.9,316.0,42.5,541.0,24.7,701.0,10.1,133.0,82.2,142.0,47.9,38.0,96.8
133,130,54.0,326,26.6,158.0,51.5,306.0,51.1,107.0,80.9,49.0,100.0,220.0,67.4,299.0,52.2,278.0,28.7,132.0,82.9
134,996,,601,10.9,601.0,6.3,701.0,2.3,478.0,25.4,701.0,2.9,701.0,5.5,701.0,8.1,701.0,9.1,617.0,14.5
135,122,56.2,270,32.5,525.0,16.3,27.0,99.8,99.0,83.4,53.0,100.0,153.0,82.0,189.0,71.6,275.0,28.9,277.0,54.9
136,569,20.8,455,19.5,245.0,39.0,674.0,19.7,701.0,2.7,507.0,27.1,491.0,23.5,701.0,1.0,49.0,81.0,701.0,1.9
137,872,,601,3.5,601.0,2.9,701.0,8.3,701.0,5.6,237.0,78.2,83.0,95.9,701.0,2.3,701.0,11.1,701.0,1.1
138,1404,,601,11.9,601.0,2.4,701.0,3.0,701.0,3.0,701.0,9.9,701.0,1.5,601.0,14.6,553.0,15.2,701.0,1.9
139,72,66.9,138,56.2,200.0,44.6,701.0,16.5,23.0,98.9,29.0,100.0,34.0,99.8,83.0,90.0,82.0,66.0,204.0,70.1
140,1154,,601,6.8,601.0,4.3,701.0,6.6,701.0,11.9,701.0,5.1,701.0,3.2,701.0,7.1,531.0,15.7,701.0,6.2
141,233,41.3,291,29.6,373.0,25.8,701.0,4.8,160.0,67.4,130.0,96.7,249.0,59.9,303.0,51.4,312.0,26.2,283.0,54.3
142,859,,601,11.7,601.0,5.0,357.0,44.0,652.0,14.3,701.0,11.4,701.0,6.5,701.0,1.7,701.0,6.0,701.0,4.0
143,1330,,601,9.5,601.0,2.8,701.0,5.7,701.0,3.7,,,,,701.0,1.3,701.0,5.1,701.0,1.2
144,137,52.6,115,61.4,86.0,74.7,273.0,55.2,613.0,16.2,538.0,24.9,124.0,88.9,246.0,59.6,462.0,18.2,116.0,85.5
145,551,21.4,601,10.5,530.0,15.9,701.0,10.7,621.0,16.0,291.0,67.2,199.0,72.3,314.0,49.8,523.0,16.0,456.0,29.1
146,656,,601,4.7,601.0,3.4,701.0,3.2,361.0,38.6,270.0,71.2,226.0,66.2,687.0,9.3,701.0,6.9,656.0,11.0
147,988,,601,8.3,601.0,13.1,394.0,39.9,701.0,1.9,522.0,26.1,701.0,5.3,701.0,1.0,701.0,9.5,701.0,1.0
148,1152,,601,10.0,601.0,4.6,701.0,10.8,701.0,9.3,701.0,12.9,701.0,6.7,701.0,7.4,701.0,8.6,506.0,23.7
149,780,,601,11.5,601.0,5.2,701.0,11.4,701.0,11.8,443.0,36.4,334.0,42.2,286.0,54.9,701.0,11.5,685.0,9.2
150,184,47.8,271,32.4,309.0,31.8,701.0,14.3,88.0,86.2,43.0,100.0,459.0,26.4,119.0,84.9,320.0,25.7,305.0,50.6
151,330,32.6,513,17.4,601.0,8.9,411.0,38.4,5.0,100.0,577.0,21.6,701.0,10.0,701.0,1.3,701.0,8.1,701.0,2.1
152,60,71.1,63,83.3,216.0,42.6,289.0,53.6,20.0,99.1,19.0,100.0,111.0,91.4,701.0,5.3,131.0,50.3,432.0,31.0
153,642,,510,17.4,601.0,13.1,139.0,79.8,701.0,1.1,588.0,20.2,481.0,24.3,701.0,1.0,701.0,11.8,701.0,1.1
154,806,,533,16.4,591.0,13.7,701.0,4.7,701.0,4.2,701.0,7.7,701.0,4.0,358.0,42.6,362.0,23.1,316.0,48.4
155,764,,427,20.4,419.0,22.7,701.0,10.1,701.0,6.0,701.0,3.2,701.0,3.4,483.0,27.0,619.0,13.8,425.0,31.6
156,92,61.6,126,59.1,352.0,27.6,88.0,89.9,248.0,52.0,60.0,100.0,274.0,53.0,100.0,87.2,58.0,75.2,149.0,80.2
157,109,58.7,187,44.6,223.0,41.8,391.0,40.2,112.0,79.4,147.0,95.5,363.0,37.7,277.0,56.2,39.0,88.9,53.0,95.0
158,731,,551,15.8,601.0,3.0,701.0,5.2,530.0,21.8,467.0,32.8,345.0,39.7,356.0,42.6,701.0,7.8,701.0,5.6
159,1034,,601,6.3,498.0,17.6,701.0,16.6,701.0,3.3,701.0,6.7,701.0,1.9,701.0,1.1,701.0,10.6,701.0,1.1
160,70,67.7,122,59.6,356.0,27.3,99.0,86.6,9.0,99.9,17.0,100.0,2.0,100.0,570.0,17.4,269.0,29.5,136.0,82.1
161,191,46.8,205,40.9,261.0,37.6,701.0,7.4,176.0,64.9,141.0,96.0,458.0,26.4,202.0,68.8,502.0,16.8,89.0,90.6
162,1102,,601,4.3,601.0,3.2,346.0,45.5,701.0,4.3,647.0,16.4,701.0,10.1,701.0,1.6,701.0,7.8,701.0,1.0
163,794,,517,17.2,289.0,33.9,701.0,15.7,701.0,1.4,566.0,22.8,701.0,2.8,701.0,1.0,558.0,15.0,634.0,13.1
164,1123,,601,5.4,601.0,10.2,537.0,28.6,701.0,1.1,701.0,1.4,701.0,1.8,701.0,1.0,389.0,21.5,701.0,3.4
165,460,25.2,545,16.1,179.0,48.6,701.0,2.1,299.0,45.1,495.0,29.1,536.0,20.9,701.0,2.0,355.0,23.8,701.0,2.5
166,1389,,601,7.8,601.0,9.9,701.0,14.9,701.0,2.0,701.0,1.0,701.0,1.3,701.0,2.2,701.0,10.8,701.0,2.2
167,477,24.4,447,19.8,346.0,27.8,119.0,83.0,701.0,3.0,701.0,13.0,622.0,14.9,351.0,43.5,325.0,25.5,647.0,11.7
168,519,22.7,397,22.2,601.0,9.0,291.0,53.3,476.0,25.4,383.0,43.8,701.0,5.9,643.0,11.5,701.0,11.1,598.0,15.8
169,745,,598,14.4,523.0,16.3,284.0,54.1,701.0,2.1,701.0,3.1,701.0,8.4,627.0,12.9,298.0,27.3,584.0,16.7
170,9,92.4,13,99.5,22.0,97.9,43.0,98.4,131.0,74.3,96.0,99.1,15.0,100.0,2.0,100.0,126.0,51.6,74.0,92.5
171,338,32.2,299,29.0,125.0,63.7,701.0,9.0,525.0,22.2,701.0,11.3,583.0,17.4,443.0,32.2,339.0,24.6,120.0,84.8
172,807,,561,15.6,278.0,34.8,701.0,16.9,701.0,12.0,,,701.0,1.0,701.0,1.2,701.0,7.0,701.0,3.4
173,580,20.5,601,12.1,601.0,3.7,182.0,70.5,701.0,8.9,273.0,70.4,701.0,7.7,360.0,42.5,701.0,9.6,524.0,21.8
174,938,,375,23.1,563.0,14.5,701.0,4.1,701.0,2.6,701.0,8.6,701.0,1.3,701.0,4.8,701.0,7.6,490.0,24.8
175,2,99.2,3,100.0,4.0,100.0,14.0,100.0,68.0,92.3,64.0,100.0,85.0,95.8,7.0,99.9,6.0,100.0,33.0,97.3
176,1139,,492,18.2,549.0,15.0,701.0,8.1,701.0,2.0,701.0,2.2,701.0,1.4,701.0,1.2,701.0,10.0,701.0,2.1
177,653,,601,3.6,601.0,4.8,701.0,2.3,411.0,33.1,195.0,87.6,184.0,75.1,701.0,6.1,409.0,20.4,701.0,6.4
178,35,81.5,24,98.2,43.0,93.5,354.0,44.4,227.0,57.0,134.0,96.4,189.0,74.1,37.0,96.3,99.0,60.1,3.0,99.9
179,93,61.4,113,61.7,109.0,68.3,485.0,32.7,204.0,60.1,576.0,21.6,132.0,87.5,187.0,72.6,76.0,68.6,113.0,85.9
