university_id,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
58,326,33.1,328,25.9,224,41.8,601,18.8,409,33.4,156.0,93.1,216.0,65.8,322.0,80.0,483.0,25.5,,
59,12,91.3,15,99.3,28,96.5,98,87.3,34,96.7,323.0,57.1,376.0,36.9,354.0,77.5,59.0,91.4,,
60,1124,,501,9.2,331,29.3,601,4.0,601,1.1,601.0,14.4,601.0,2.1,601.0,5.3,601.0,17.1,,
61,1172,,501,4.4,501,1.7,438,35.4,601,4.3,601.0,10.7,601.0,7.9,601.0,23.3,601.0,12.7,,
62,1200,,501,7.3,501,7.2,601,21.9,601,5.4,601.0,2.7,601.0,8.7,601.0,53.8,601.0,4.8,,
63,766,,501,8.4,394,24.3,483,31.9,601,1.7,391.0,43.2,601.0,14.8,601.0,5.8,355.0,36.4,,
64,62,70.0,79,74.4,64,84.1,268,58.3,225,55.3,170.0,90.5,135.0,84.9,92.0,93.9,190.0,59.6,,
65,785,,351,24.2,176,49.7,601,3.3,601,1.0,601.0,1.5,601.0,2.5,,,443.0,28.5,,
66,760,,501,2.8,501,2.1,518,29.6,528,22.0,601.0,15.9,240.0,59.3,601.0,25.3,204.0,56.5,,
67,394,29.0,501,15.6,417,22.6,510,30.0,222,55.6,325.0,56.8,601.0,7.5,252.0,84.4,497.0,24.6,,
68,1037,,501,9.4,405,23.6,601,13.7,601,9.0,601.0,1.7,601.0,1.8,316.0,80.4,601.0,10.6,,
69,276,36.9,183,44.8,324,30.1,601,10.5,424,30.9,82.0,99.4,292.0,50.2,463.0,69.7,175.0,63.6,,
70,17,89.2,10,99.9,14,98.9,172,72.6,3,100.0,515.0,26.0,226.0,62.2,340.0,78.5,8.0,100.0,,
71,679,,501,15.6,501,11.5,472,32.6,601,8.8,442.0,35.0,551.0,19.2,418.0,73.6,601.0,7.4,,
72,112,56.3,117,59.8,153,54.3,84,90.6,403,33.9,601.0,15.8,536.0,20.0,499.0,66.5,367.0,35.1,,
73,700,,501,9.0,501,12.9,601,12.0,392,34.9,362.0,48.3,398.0,33.9,310.0,80.8,601.0,6.0,,
74,969,,501,4.7,501,3.2,385,40.8,601,6.8,601.0,16.5,601.0,12.5,521.0,63.9,58.0,91.9,,
75,1217,,501,4.4,501,2.5,601,17.9,601,1.2,601.0,4.4,601.0,3.6,601.0,3.3,601.0,7.3,,
76,133,53.9,127,57.7,501,17.7,478,32.3,39,96.1,337.0,54.0,601.0,8.2,400.0,74.9,423.0,29.6,,
77,1292,,501,5.1,501,3.7,601,16.0,601,1.3,601.0,3.3,601.0,3.1,601.0,1.8,589.0,20.0,,
78,99,58.9,115,60.2,90,72.7,115,83.9,368,37.8,592.0,18.9,354.0,38.7,582.0,58.8,375.0,33.9,,
79,663,,501,12.6,501,2.8,292,53.8,601,3.4,601.0,3.2,433.0,29.3,563.0,60.6,255.0,49.2,,
80,419,27.5,249,34.2,501,14.8,601,4.8,223,55.4,601.0,2.6,601.0,1.1,134.0,91.3,601.0,17.0,,
81,784,,501,3.5,501,2.5,213,66.4,601,1.4,601.0,3.1,601.0,1.4,601.0,2.8,601.0,7.3,,
82,544,,501,7.0,501,5.4,225,64.6,432,29.6,601.0,1.1,601.0,3.1,601.0,31.1,329.0,39.7,,
83,965,,501,12.5,501,11.0,601,6.3,563,19.8,481.0,29.7,601.0,2.2,251.0,84.4,294.0,43.9,,
84,556,,358,23.7,370,25.8,601,11.5,601,14.9,462.0,31.3,213.0,66.9,241.0,85.0,516.0,23.5,,
85,186,45.4,116,60.1,341,28.2,403,38.2,269,49.2,601.0,7.1,601.0,10.1,31.0,97.6,218.0,54.5,,
86,369,29.9,277,30.8,125,60.9,322,48.3,601,1.3,514.0,26.0,601.0,3.0,601.0,14.5,601.0,10.0,,
87,998,,501,8.4,501,5.0,601,6.1,370,37.7,601.0,5.2,601.0,4.6,601.0,54.2,601.0,5.3,,
88,101,58.7,141,54.9,501,14.5,117,83.8,187,62.7,196.0,86.2,449.0,27.5,25.0,97.9,163.0,65.7,,
89,685,,461,18.6,320,30.5,431,35.9,601,2.4,601.0,1.6,601.0,5.8,601.0,29.9,320.0,40.9,,
90,917,,385,21.7,501,11.2,601,5.2,601,1.5,601.0,2.0,601.0,1.1,601.0,20.1,601.0,4.1,,
91,253,38.3,204,40.7,501,16.8,601,13.7,175,65.3,283.0,65.2,498.0,22.6,301.0,81.1,244.0,50.9,,
92,456,25.9,369,22.6,315,31.3,601,6.1,450,28.2,343.0,52.0,148.0,82.1,560.0,60.8,261.0,48.7,,
93,750,,476,18.1,501,5.5,432,35.7,601,12.8,601.0,2.7,601.0,4.4,127.0,91.7,601.0,9.7,,
94,298,35.4,367,22.7,303,32.1,182,70.8,548,20.8,278.0,66.9,468.0,25.3,297.0,81.7,247.0,50.3,,
95,447,26.3,482,17.9,501,10.2,601,23.8,601,16.4,49.0,100.0,33.0,99.7,601.0,17.9,146.0,68.6,,
96,414,27.7,262,32.4,193,47.6,330,46.8,601,1.8,601.0,2.1,601.0,1.3,601.0,41.1,274.0,46.4,,
97,674,,460,18.6,426,22.2,555,27.3,601,13.0,601.0,8.7,601.0,8.9,601.0,29.6,601.0,6.2,,
98,781,,501,13.6,501,15.9,601,14.6,596,17.0,601.0,5.4,333.0,41.4,601.0,48.9,238.0,51.9,,
99,591,,501,8.5,501,1.6,601,21.7,181,63.9,601.0,3.8,601.0,1.7,601.0,49.2,601.0,3.4,,
100,624,,501,16.2,501,7.0,598,24.0,375,37.2,601.0,13.9,601.0,13.8,177.0,89.4,601.0,16.6,,
101,7,97.0,24,98.3,10,99.7,34,99.5,84,86.5,55.0,100.0,13.0,100.0,20.0,98.1,76.0,88.8,,
102,946,,501,12.7,501,6.5,601,22.5,601,8.4,601.0,5.3,601.0,15.4,277.0,82.6,601.0,8.8,,
103,944,,501,11.4,302,32.1,601,10.4,601,4.6,601.0,9.8,601.0,3.4,601.0,26.0,601.0,6.8,,
104,1049,,501,8.8,501,7.1,601,11.9,601,12.7,601.0,9.4,601.0,10.0,584.0,58.6,601.0,18.7,,
105,882,,501,14.9,501,16.3,601,10.0,601,1.3,561.0,21.7,601.0,1.7,601.0,20.2,601.0,11.2,,
106,905,,501,5.2,501,4.0,362,42.8,601,2.6,601.0,1.7,414.0,32.2,601.0,52.0,601.0,18.1,,
107,673,,501,6.9,501,2.5,236,62.8,601,11.3,601.0,7.4,601.0,4.0,601.0,39.0,601.0,4.0,,
108,67,68.9,39,92.3,37,94.0,158,76.0,601,1.8,293.0,63.7,207.0,68.9,533.0,63.0,371.0,34.3,,
109,521,,501,15.4,501,15.2,356,43.5,559,20.1,310.0,59.2,601.0,4.0,442.0,71.4,331.0,39.4,,
110,810,,501,5.0,501,2.1,520,29.5,601,1.4,554.0,22.4,425.0,30.3,601.0,3.6,601.0,9.2,,
111,993,,501,16.8,501,6.1,601,2.3,601,16.1,601.0,10.1,601.0,5.1,601.0,57.2,601.0,6.8,,
112,1222,,501,4.4,501,5.6,601,2.7,601,3.8,601.0,3.1,601.0,3.1,601.0,38.1,601.0,5.1,,
113,657,,501,8.8,484,18.8,601,16.3,601,2.3,4.0,100.0,3.0,100.0,601.0,5.8,155.0,66.8,,
114,1151,,501,5.1,501,10.2,601,1.8,402,34.1,601.0,4.1,601.0,1.2,601.0,45.0,601.0,10.9,,
115,303,35.0,295,29.0,246,38.1,424,36.7,479,25.9,143.0,94.6,324.0,42.6,370.0,76.3,386.0,32.8,,
116,863,,501,8.0,501,11.5,326,47.7,601,1.7,601.0,1.7,601.0,1.8,601.0,15.8,601.0,13.2,,
117,364,30.2,188,43.8,118,63.2,545,27.7,601,1.8,601.0,4.3,601.0,1.5,601.0,34.5,260.0,48.9,,
118,1087,,501,4.4,501,3.9,601,3.2,545,20.9,601.0,5.5,601.0,5.5,431.0,72.7,441.0,28.7,,
119,96,59.5,122,58.7,155,53.5,264,59.4,284,46.9,199.0,85.3,61.0,97.8,79.0,94.7,376.0,33.7,,
120,241,39.2,355,23.9,501,6.8,601,16.2,109,80.5,125.0,96.9,101.0,92.5,227.0,85.9,340.0,38.0,,
121,157,49.4,182,45.0,73,79.1,119,83.2,588,17.6,594.0,18.8,315.0,43.8,480.0,68.0,374.0,33.9,,
122,292,35.7,292,29.3,481,19.1,413,37.4,518,22.6,108.0,98.3,32.0,99.7,258.0,84.1,392.0,32.5,,
123,1342,,501,5.9,501,14.5,601,12.7,601,2.3,601.0,7.7,601.0,2.2,601.0,16.3,601.0,5.1,,
124,883,,501,11.4,501,14.5,498,31.2,601,1.2,601.0,5.3,601.0,1.3,,,406.0,30.8,,
125,1347,,501,2.9,501,4.6,601,16.6,601,3.8,601.0,2.0,601.0,1.4,601.0,14.6,601.0,2.9,,
126,787,,365,22.8,485,18.7,601,22.6,601,1.7,601.0,7.0,601.0,2.9,601.0,42.1,551.0,21.9,,
127,1128,,501,8.4,501,2.0,601,16.9,601,9.6,601.0,2.2,601.0,5.1,576.0,59.3,601.0,4.7,,
128,617,,394,21.2,264,36.4,601,16.7,601,10.4,460.0,31.4,408.0,32.8,437.0,72.2,601.0,3.0,,
129,597,,501,13.5,314,31.5,601,6.0,339,41.7,374.0,46.3,601.0,14.7,473.0,68.6,601.0,15.7,,
130,691,,287,30.1,217,44.1,601,4.6,601,4.4,601.0,4.4,601.0,1.3,601.0,44.6,601.0,19.5,,
131,21,87.0,27,97.4,119,62.9,113,84.2,131,72.6,27.0,100.0,50.0,98.7,303.0,81.1,23.0,99.0,,
132,103,58.2,102,65.5,210,44.7,135,80.4,287,46.6,507.0,27.2,601.0,10.0,160.0,90.0,152.0,67.4,,
133,125,54.5,305,27.9,128,60.7,255,60.5,104,81.6,53.0,100.0,190.0,72.4,256.0,84.1,538.0,22.5,,
134,976,,501,10.1,501,6.5,601,1.7,387,35.7,601.0,3.2,601.0,4.4,601.0,56.5,601.0,6.8,,
135,104,58.0,273,30.9,411,23.4,20,100.0,143,70.8,59.0,100.0,166.0,77.2,138.0,91.2,147.0,68.3,,
136,621,,467,18.4,237,39.2,588,24.9,601,2.7,531.0,24.1,366.0,37.7,601.0,9.9,95.0,82.8,,
137,860,,501,3.0,501,3.1,601,10.0,601,5.7,268.0,68.3,72.0,95.9,601.0,19.0,601.0,8.6,,
138,1392,,501,11.7,501,2.9,601,3.2,601,3.1,601.0,11.0,601.0,1.6,601.0,42.8,555.0,21.5,,
139,90,61.7,137,55.6,175,49.9,601,21.8,19,98.9,28.0,100.0,23.0,99.9,16.0,98.2,167.0,65.0,,
140,1152,,501,6.9,501,6.0,601,6.9,601,12.7,601.0,6.3,601.0,4.6,549.0,61.8,601.0,9.7,,
141,266,37.5,306,27.6,318,30.7,601,4.7,165,66.8,114.0,97.8,155.0,80.5,235.0,85.3,437.0,28.8,,
142,758,,501,9.4,501,4.8,380,41.2,601,14.3,601.0,8.9,601.0,13.1,601.0,32.2,601.0,3.5,,
143,1310,,501,9.6,501,3.0,601,7.3,601,3.7,,,,,601.0,22.5,601.0,5.5,,
144,144,51.6,118,59.7,108,66.6,220,65.2,601,13.4,522.0,25.4,179.0,75.3,327.0,79.6,601.0,6.0,,
145,677,,501,9.8,414,23.1,601,11.4,601,14.7,306.0,61.4,205.0,69.6,331.0,79.1,601.0,13.8,,
146,721,,501,4.1,501,3.5,601,3.9,393,34.8,243.0,73.5,120.0,88.1,601.0,57.3,601.0,7.1,,
147,930,,501,7.5,493,18.4,439,35.4,601,1.8,516.0,25.9,601.0,8.4,601.0,9.3,601.0,10.7,,
148,1149,,501,9.1,501,4.1,601,13.6,601,7.2,601.0,13.4,601.0,6.7,601.0,41.5,601.0,7.0,,
149,994,,501,10.9,501,5.3,601,10.0,601,13.0,415.0,38.2,312.0,44.7,273.0,82.9,601.0,7.5,,
150,193,44.4,282,30.5,227,41.2,601,13.9,67,89.4,40.0,100.0,314.0,44.0,94.0,93.7,586.0,20.1,,
151,290,36.0,501,14.5,501,6.6,397,39.2,6,100.0,557.0,22.1,601.0,8.8,601.0,34.5,601.0,13.7,,
152,40,79.8,64,82.0,172,50.1,239,62.6,20,98.6,20.0,100.0,121.0,87.9,601.0,56.2,61.0,91.2,,
153,484,24.8,501,14.7,501,13.8,165,73.5,601,1.1,485.0,29.2,539.0,19.9,601.0,5.8,601.0,15.8,,
154,1023,,501,15.6,501,11.8,601,4.4,601,4.5,601.0,12.5,601.0,4.3,293.0,81.8,435.0,28.9,,
155,838,,480,18.0,483,18.8,601,8.6,601,5.4,601.0,3.1,601.0,2.7,426.0,72.8,601.0,15.2,,
156,84,63.7,124,58.0,238,39.2,68,93.3,268,49.3,57.0,100.0,255.0,55.5,98.0,93.5,114.0,77.8,,
157,116,55.9,187,44.5,207,45.8,347,44.4,68,89.3,139.0,94.9,387.0,35.6,154.0,90.3,106.0,79.8,,
158,800,,501,16.0,501,2.9,601,5.0,478,25.9,451.0,33.4,327.0,42.1,276.0,82.7,601.0,2.6,,
159,1043,,501,5.9,501,9.8,601,20.6,601,3.5,601.0,8.2,601.0,1.8,601.0,21.3,601.0,19.4,,
160,54,73.6,130,57.3,328,29.4,93,88.6,25,98.1,16.0,100.0,15.0,100.0,601.0,55.1,198.0,57.2,,
161,222,41.5,217,39.5,234,40.0,601,7.7,177,65.1,118.0,97.5,335.0,41.4,162.0,90.0,547.0,22.1,,
162,909,,501,4.0,501,2.8,323,48.3,601,4.2,601.0,17.8,601.0,11.3,601.0,25.8,601.0,14.0,,
163,830,,501,15.0,396,24.2,601,13.1,601,1.4,568.0,21.1,601.0,2.6,601.0,13.9,601.0,14.2,,
164,1122,,501,5.7,501,10.3,568,26.0,601,1.1,601.0,6.7,601.0,2.0,601.0,21.0,429.0,29.5,,
165,550,,501,15.7,231,40.3,601,2.3,304,44.5,466.0,30.8,495.0,22.8,601.0,29.1,288.0,44.5,,
166,1173,,501,7.2,501,5.6,601,19.7,601,2.0,601.0,1.0,601.0,1.4,601.0,20.5,139.0,69.8,,
167,401,28.4,421,20.0,348,27.5,137,79.8,601,3.1,601.0,10.4,601.0,9.1,408.0,74.3,234.0,52.4,,
168,423,27.3,396,21.1,501,8.5,287,54.2,522,22.3,382.0,44.3,601.0,7.0,601.0,56.0,601.0,13.0,,
169,572,,501,14.4,441,21.0,227,64.3,601,2.0,601.0,3.1,601.0,9.9,601.0,36.8,223.0,54.0,,
170,8,95.0,14,99.4,16,98.6,51,97.6,119,77.0,87.0,99.2,14.0,100.0,2.0,100.0,71.0,90.3,,
171,505,,318,26.8,157,52.7,601,8.5,492,25.0,601.0,10.7,601.0,14.7,585.0,58.5,415.0,30.1,,
172,809,,501,14.1,381,25.2,601,21.7,601,9.5,,,601.0,1.1,601.0,11.7,272.0,46.8,,
173,455,26.0,501,12.4,501,3.9,168,73.2,601,9.3,254.0,71.2,601.0,8.5,361.0,77.1,530.0,22.9,,
174,915,,363,23.0,501,17.8,601,5.1,601,2.7,601.0,9.2,601.0,1.3,601.0,31.8,601.0,4.5,,
175,2,98.8,2,100.0,2,100.0,11,100.0,55,92.3,60.0,100.0,70.0,96.3,6.0,99.5,9.0,100.0,,
176,932,,478,18.0,501,16.9,601,7.7,601,2.2,601.0,3.0,601.0,1.2,601.0,19.1,601.0,12.7,,
177,799,,501,2.8,501,6.3,601,1.7,216,57.7,,,338.0,41.0,601.0,53.6,587.0,20.1,,
178,47,77.0,25,98.0,30,95.4,275,56.5,332,42.1,180.0,89.0,181.0,74.9,24.0,97.9,119.0,75.2,,
179,108,57.2,110,62.3,139,57.2,388,40.4,195,61.6,449.0,33.7,144.0,83.3,212.0,86.9,103.0,80.5,,
180,763,,501,5.7,501,9.9,273,56.7,601,4.0,601.0,1.0,601.0,5.0,601.0,22.4,372.0,34.3,,
181,128,54.3,107,63.6,351,27.4,357,43.4,314,43.4,137.0,95.3,182.0,74.7,36.0,97.1,263.0,48.5,,
182,358,30.6,501,6.5,501,7.9,29,99.7,601,13.0,495.0,28.3,230.0,61.2,601.0,35.2,290.0,44.1,,
183,618,,501,7.3,501,6.2,601,18.6,601,15.6,34.0,100.0,130.0,86.4,601.0,21.8,575.0,20.6,,
184,708,,354,23.9,501,15.3,601,17.1,601,7.1,601.0,5.6,601.0,15.3,478.0,68.2,297.0,43.0,,
185,751,,501,7.3,501,6.4,601,2.3,383,36.3,379.0,44.7,167.0,77.2,601.0,52.8,601.0,7.8,,
186,815,,501,5.2,501,11.1,601,5.9,538,21.1,224.0,77.8,276.0,52.7,506.0,65.2,601.0,11.4,,
187,989,,501,13.5,173,50.1,601,5.4,601,8.1,601.0,3.3,601.0,1.3,601.0,43.7,467.0,26.8,,
188,1231,,501,6.0,501,9.1,601,5.4,601,1.6,601.0,1.3,601.0,1.8,601.0,36.9,601.0,4.8,,
189,1378,,501,4.9,501,4.4,601,14.4,601,2.9,,,601.0,7.0,601.0,50.6,601.0,12.1,,
190,208,42.6,239,35.6,202,47.0,539,28.3,232,54.9,208.0,83.2,269.0,53.2,209.0,87.1,206.0,56.1,,
191,967,,501,11.2,501,4.0,417,37.1,601,3.2,601.0,3.1,601.0,10.4,570.0,59.8,601.0,14.5,,
192,1302,,501,5.5,501,8.0,601,4.8,601,1.5,601.0,5.8,601.0,1.2,,,601.0,5.1,,
193,427,27.2,487,17.7,501,10.6,601,7.2,215,57.9,233.0,76.0,323.0,42.7,450.0,70.9,363.0,35.5,,
194,28,82.3,33,95.1,22,97.7,234,63.1,207,59.0,152.0,93.4,41.0,99.4,13.0,98.9,158.0,66.4,,
195,72,67.4,34,93.7,62,85.2,601,9.8,61,90.9,601.0,7.6,601.0,10.8,142.0,90.9,131.0,71.1,,
196,1132,,501,11.3,501,2.5,601,11.9,601,14.0,,,,,481.0,67.9,601.0,4.6,,
197,1120,,501,12.2,501,6.8,601,19.6,601,1.7,601.0,2.0,585.0,16.8,601.0,37.9,601.0,3.4,,
198,293,35.6,221,38.0,150,55.1,240,62.6,601,6.6,601.0,5.0,601.0,11.9,274.0,82.8,384.0,33.0,,
199,264,37.6,259,32.6,179,49.3,601,17.4,114,79.0,601.0,2.3,601.0,1.2,601.0,25.9,124.0,73.8,,
200,376,29.8,462,18.6,501,5.0,601,8.0,105,81.4,296.0,63.5,601.0,13.4,564.0,60.5,601.0,15.4,,
201,795,,501,14.4,501,15.8,601,4.4,390,35.2,601.0,6.3,601.0,9.1,359.0,77.2,418.0,29.9,,
202,35,81.5,12,99.6,18,98.3,219,65.6,313,43.5,132.0,95.8,74.0,95.7,46.0,96.7,45.0,94.0,,
203,265,37.6,364,22.9,501,11.2,32,99.6,601,6.3,524.0,25.1,96.0,93.1,472.0,68.6,601.0,4.1,,
204,462,25.5,501,8.4,501,6.5,601,21.0,145,70.5,601.0,12.2,298.0,48.9,601.0,41.0,197.0,57.3,,
205,538,,501,6.0,501,1.4,19,100.0,601,1.2,601.0,1.1,601.0,1.5,601.0,13.2,271.0,46.8,,
206,913,,501,11.3,501,4.1,513,29.9,601,3.9,601.0,5.0,601.0,2.8,439.0,71.8,601.0,5.5,,
207,532,,374,22.2,133,58.5,442,35.1,601,4.8,601.0,2.0,601.0,11.5,527.0,63.5,601.0,17.2,,
208,528,,276,30.8,501,5.5,601,19.6,558,20.2,506.0,27.3,521.0,21.4,68.0,95.2,601.0,8.7,,
209,703,,501,13.1,501,17.0,601,17.2,601,2.9,3.0,100.0,475.0,24.2,601.0,23.0,36.0,96.9,,
210,1412,,501,4.1,501,4.8,601,3.8,601,1.1,601.0,2.7,601.0,3.3,601.0,1.6,601.0,1.0,,
211,357,30.7,352,24.1,397,24.2,601,5.7,170,65.8,429.0,36.7,305.0,47.3,308.0,80.9,446.0,28.3,,
212,454,26.0,347,24.5,273,35.7,601,3.6,251,51.2,563.0,21.5,601.0,9.1,218.0,86.6,228.0,53.8,,
213,470,25.3,404,20.7,501,13.3,325,48.2,498,24.4,601.0,15.8,601.0,5.9,299.0,81.3,410.0,30.6,,
