university_id,employer reputation rank,employer reputation score
529,445.0,20.1
932,446.0,20.1
362,447.0,20.1
959,448.0,20.0
158,449.0,19.9
1123,450.0,19.9
528,451.0,19.9
266,452.0,19.8
951,453.0,19.8
360,454.0,19.8
1009,455.0,19.8
117,456.0,19.7
693,457.0,19.7
1127,458.0,19.7
742,459.0,19.6
836,460.0,19.5
1145,461.0,19.4
217,462.0,19.3
219,463.0,19.3
49,464.0,19.3
1144,465.0,19.2
250,466.0,19.1
20,468.0,19.0
1121,469.0,19.0
390,470.0,19.0
565,471.0,19.0
167,472.0,18.9
1046,473.0,18.9
741,474.0,18.9
1073,475.0,18.9
33,476.0,18.7
824,477.0,18.7
433,479.0,18.6
113,480.0,18.6
597,481.0,18.6
449,482.0,18.5
580,483.0,18.5
593,484.0,18.4
7,485.0,18.4
646,486.0,18.3
651,487.0,18.3
363,488.0,18.3
435,489.0,18.2
329,490.0,18.2
928,491.0,18.2
314,492.0,18.1
279,493.0,18.1
971,494.0,18.1
22,495.0,18.0
93,497.0,18.0
103,498.0,17.9
146,499.0,17.9
1034,500.0,17.9
