university_id,employer reputation rank,employer reputation score
442,501.0,9.0
443,,
444,237.0,39.5
445,,
446,,
447,,
448,501.0,11.6
449,482.0,18.5
450,186.0,47.6
451,105.0,65.6
452,306.0,31.8
453,442.0,20.3
454,318.0,30.6
455,189.0,47.4
456,,
457,292.0,33.1
458,430.0,21.4
459,501.0,15.9
460,,
461,264.0,36.6
462,38.0,92.7
463,,
464,,
465,63.0,85.0
466,,
467,81.0,78.1
468,,
469,69.0,82.8
470,,
471,211.0,43.4
472,215.0,42.9
473,,
474,501.0,10.1
475,379.0,25.5
476,,
477,,
478,501.0,3.8
479,319.0,30.5
480,176.0,49.7
481,214.0,43.0
482,,
483,,
484,,
485,,
486,,
487,,
488,,
489,172.0,50.1
490,,
491,345.0,28.4
492,,
493,,
494,,
495,,
496,377.0,25.7
497,103.0,66.8
498,89.0,75.6
499,,
500,411.0,22.5
501,,
502,111.0,63.6
503,501.0,7.1
504,,
505,501.0,12.0
506,501.0,5.2
507,436.0,21.0
508,304.0,32.0
509,,
510,401.0,23.4
511,501.0,6.1
512,389.0,24.5
513,101.0,67.7
514,320.0,30.5
515,,
516,,
517,102.0,67.4
518,329.0,29.6
519,202.0,45.9
520,439.0,20.5
521,,
522,406.0,22.7
523,,
524,,
525,221.0,41.8
526,78.0,78.8
527,145.0,55.4
528,451.0,19.9
529,445.0,20.1
530,,
531,,
532,255.0,37.5
533,,
534,28.0,96.4
535,501.0,12.7
536,501.0,7.5
537,380.0,25.3
538,,
539,,
540,,
541,382.0,25.2
542,,
543,,
544,351.0,27.9
545,341.0,28.4
546,109.0,63.7
547,22.0,97.3
548,,
549,52.0,89.8
550,,
551,,
552,,
553,332.0,29.3
554,165.0,52.1
555,209.0,44.2
556,,
557,94.0,72.6
558,501.0,8.8
559,,
560,,
561,238.0,39.4
562,,
563,,
564,435.0,21.0
565,471.0,19.0
566,,
567,68.0,82.8
568,286.0,33.9
569,440.0,20.3
570,284.0,34.0
571,501.0,11.4
572,83.0,77.8
573,,
574,163.0,52.4
575,,
576,416.0,22.2
577,349.0,28.0
578,,
579,300.0,32.3
580,483.0,18.5
581,,
582,,
583,,
584,,
585,170.0,50.4
586,288.0,33.8
587,,
588,328.0,29.7
589,423.0,21.7
590,246.0,38.4
591,,
592,,
593,484.0,18.4
594,409.0,22.6
595,3.0,100.0
596,14.0,99.0
597,481.0,18.6
598,396.0,23.5
599,188.0,47.5
600,,
601,362.0,26.8
602,501.0,9.2
603,,
604,85.0,77.5
605,274.0,35.3
606,230.0,40.8
607,267.0,36.1
608,,
609,,
610,385.0,24.9
611,168.0,51.6
612,501.0,6.1
613,425.0,21.6
614,,
615,243.0,38.8
616,,
617,8.0,99.9
618,,
619,218.0,42.4
620,501.0,2.4
621,501.0,6.7
622,398.0,23.4
623,,
624,501.0,8.8
625,,
626,,
627,43.0,91.3
628,157.0,52.9
629,,
630,139.0,57.5
631,,
632,256.0,37.5
633,,
634,67.0,82.9
635,501.0,6.5
636,501.0,11.0
637,,
638,402.0,23.3
639,501.0,7.8
640,,
641,126.0,60.7
642,501.0,11.7
643,,
644,,
645,,
646,486.0,18.3
647,301.0,32.2
648,312.0,31.5
649,259.0,37.2
650,501.0,15.4
651,487.0,18.3
652,,
653,387.0,24.7
654,,
655,501.0,10.9
656,,
657,26.0,96.6
658,501.0,2.3
659,331.0,29.5
660,,
661,316.0,30.7
662,307.0,31.7
663,,
664,,
665,346.0,28.3
666,280.0,34.5
667,,
668,,
669,248.0,37.9
670,45.0,91.1
671,,
672,,
673,,
674,,
675,,
676,,
677,,
678,,
679,,
680,,
681,131.0,60.0
682,,
683,115.0,63.2
684,260.0,37.0
685,,
686,,
687,,
688,,
689,232.0,40.6
690,181.0,48.9
691,266.0,36.5
692,327.0,29.8
693,457.0,19.7
694,501.0,13.1
695,412.0,22.4
696,,
697,,
698,,
699,501.0,15.2
700,198.0,46.4
701,,
702,112.0,63.6
703,86.0,76.8
704,413.0,22.4
705,,
706,24.0,96.9
707,333.0,29.2
708,34.0,94.1
709,336.0,28.8
710,,
711,,
712,,
713,372.0,26.0
714,,
715,,
716,311.0,31.5
717,,
718,501.0,16.9
719,,
720,369.0,26.2
721,,
722,,
723,40.0,92.0
724,,
725,400.0,23.4
726,,
727,501.0,8.5
728,353.0,27.6
729,46.0,90.9
730,,
731,19.0,98.3
732,,
733,,
734,150.0,53.7
735,104.0,66.1
736,501.0,7.8
737,,
738,,
739,,
740,,
741,474.0,18.9
742,459.0,19.6
743,501.0,4.2
744,,
745,501.0,14.5
746,437.0,20.7
747,426.0,21.5
748,501.0,8.5
749,,
750,17.0,98.5
751,501.0,8.8
752,,
753,501.0,7.3
754,501.0,7.7
755,,
756,299.0,32.5
757,,
758,388.0,24.7
759,,
760,251.0,37.7
761,36.0,93.6
762,,
763,88.0,76.3
764,,
765,271.0,35.5
766,403.0,23.1
767,335.0,29.1
768,,
769,,
770,,
771,,
772,,
773,501.0,8.1
774,93.0,74.2
775,55.0,88.7
776,,
777,173.0,50.0
778,501.0,16.9
779,,
780,130.0,60.2
781,501.0,6.2
782,,
783,,
784,501.0,16.8
785,,
786,,
787,,
788,,
789,183.0,48.5
790,56.0,88.3
791,,
792,501.0,16.8
793,,
794,141.0,55.9
795,,
796,278.0,34.8
797,,
798,,
799,,
800,324.0,30.2
801,73.0,81.1
802,245.0,38.7
803,501.0,17.4
804,235.0,39.8
805,,
806,501.0,11.8
807,501.0,7.3
808,44.0,91.2
809,501.0,8.6
810,,
811,,
812,501.0,11.9
813,326.0,29.9
814,,
815,,
816,,
817,,
818,501.0,15.1
819,501.0,5.3
820,269.0,35.7
821,87.0,76.4
822,344.0,28.4
823,427.0,21.5
824,477.0,18.7
825,501.0,8.5
826,408.0,22.6
827,,
828,,
829,501.0,6.2
830,283.0,34.1
831,,
832,226.0,41.3
833,62.0,85.3
834,169.0,50.9
835,191.0,46.8
836,460.0,19.5
837,,
838,,
839,,
840,95.0,72.4
841,177.0,49.6
842,501.0,13.8
843,71.0,82.2
844,166.0,51.9
845,193.0,46.7
846,501.0,14.4
847,501.0,16.1
848,,
849,162.0,52.7
850,196.0,46.6
851,,
852,309.0,31.6
853,,
854,,
855,,
856,358.0,27.0
857,,
858,125.0,60.7
859,,
860,501.0,13.6
861,,
862,422.0,21.9
863,501.0,7.6
864,501.0,3.4
865,,
866,208.0,44.4
867,,
868,178.0,49.5
869,315.0,31.0
870,,
871,376.0,25.8
872,,
873,223.0,41.6
874,42.0,91.5
875,,
876,,
877,,
878,135.0,58.6
879,54.0,89.6
880,,
881,501.0,16.1
882,275.0,35.1
883,,
884,,
885,,
886,,
887,,
888,,
889,,
890,,
891,,
892,,
893,,
894,,
895,,
896,,
897,,
898,,
899,30.0,95.8
900,148.0,54.1
901,501.0,6.4
902,404.0,23.0
903,158.0,52.9
904,,
905,501.0,13.2
906,317.0,30.7
907,501.0,11.0
908,343.0,28.4
