university_id,employer reputation rank,employer reputation score
143,219.0,42.5
341,220.0,42.4
1042,221.0,42.4
989,222.0,42.2
481,223.0,41.8
120,224.0,41.6
1068,225.0,41.6
873,226.0,41.3
279,227.0,41.0
841,228.0,41.0
1110,229.0,41.0
963,230.0,40.9
794,231.0,40.8
716,232.0,40.4
60,233.0,40.4
1045,234.0,40.3
835,235.0,40.2
27,236.0,40.2
129,237.0,40.0
421,238.0,39.8
412,239.0,39.6
13,240.0,39.4
76,241.0,39.3
1104,242.0,39.1
662,243.0,39.1
589,244.0,39.0
226,245.0,39.0
568,246.0,39.0
777,247.0,38.9
796,248.0,38.8
182,249.0,38.8
830,250.0,38.8
475,251.0,38.8
709,252.0,38.6
472,253.0,38.5
426,254.0,38.3
450,255.0,38.2
577,256.0,37.8
260,257.0,37.8
205,258.0,37.7
950,259.0,37.6
116,260.0,37.6
133,261.0,37.6
179,262.0,37.5
88,263.0,37.5
110,264.0,37.1
1071,265.0,36.7
760,266.0,36.5
684,267.0,36.5
1082,268.0,36.5
728,269.0,36.4
385,270.0,36.3
908,271.0,36.2
836,272.0,36.0
175,273.0,35.6
1096,274.0,35.4
2,275.0,35.3
283,276.0,35.1
869,277.0,35.0
1041,278.0,34.8
851,279.0,34.7
767,280.0,34.7
123,281.0,34.6
778,282.0,34.6
30,283.0,34.5
1116,284.0,34.5
300,285.0,34.4
677,286.0,34.1
67,287.0,34.0
365,288.0,33.9
1015,289.0,33.9
480,290.0,33.9
820,291.0,33.8
432,292.0,33.7
730,293.0,33.5
532,294.0,33.4
651,295.0,33.4
756,296.0,33.3
976,297.0,33.2
49,298.0,33.2
187,299.0,33.1
993,300.0,32.8
496,301.0,32.6
1133,302.0,32.5
943,303.0,32.3
519,304.0,32.3
704,305.0,32.2
599,306.0,32.2
619,307.0,32.0
19,308.0,31.9
471,309.0,31.8
597,310.0,31.8
570,311.0,31.6
393,312.0,31.6
692,313.0,31.6
882,314.0,31.4
386,315.0,31.1
183,316.0,31.0
649,317.0,30.8
607,318.0,30.8
410,319.0,30.7
197,320.0,30.5
77,321.0,30.3
866,322.0,30.3
177,323.0,30.2
1138,324.0,30.2
594,325.0,29.9
137,326.0,29.9
720,327.0,29.8
615,328.0,29.7
83,329.0,29.7
94,330.0,29.6
537,331.0,29.4
1084,332.0,29.2
770,333.0,29.2
659,334.0,29.1
669,335.0,29.1
299,337.0,29.1
103,338.0,29.0
530,339.0,28.7
236,340.0,28.7
356,341.0,28.2
691,342.0,28.2
266,343.0,28.2
100,344.0,28.2
482,345.0,28.0
243,346.0,27.8
1007,347.0,27.8
586,348.0,27.8
933,350.0,27.6
1098,352.0,27.6
961,353.0,27.6
444,354.0,27.6
666,355.0,27.3
52,356.0,27.3
845,357.0,27.2
435,358.0,27.1
291,359.0,27.1
822,360.0,27.0
209,361.0,26.9
647,362.0,26.8
576,363.0,26.6
590,365.0,26.4
39,366.0,26.4
711,368.0,26.2
648,369.0,26.1
284,370.0,25.9
802,371.0,25.8
601,372.0,25.8
804,373.0,25.8
966,374.0,25.7
452,375.0,25.5
368,376.0,25.4
117,377.0,25.4
510,378.0,25.4
598,379.0,25.2
856,380.0,25.2
1070,381.0,25.2
126,382.0,25.1
923,383.0,25.0
59,384.0,25.0
832,385.0,24.9
765,386.0,24.7
1027,387.0,24.7
234,389.0,24.6
959,390.0,24.5
522,391.0,24.5
726,392.0,24.5
948,393.0,24.5
758,394.0,24.5
329,395.0,24.4
969,396.0,24.4
3,397.0,24.4
154,398.0,24.2
457,399.0,24.1
1002,400.0,24.1
800,401.0,24.1
106,402.0,24.0
707,403.0,24.0
1111,404.0,23.9
1108,405.0,23.8
399,406.0,23.7
813,407.0,23.6
553,408.0,23.5
852,409.0,23.4
82,410.0,23.2
697,411.0,23.1
325,412.0,23.0
529,413.0,23.0
500,414.0,22.9
1080,415.0,22.9
632,416.0,22.8
322,417.0,22.8
167,418.0,22.8
232,419.0,22.7
799,420.0,22.6
20,421.0,22.5
479,422.0,22.3
289,423.0,22.3
461,424.0,22.2
454,425.0,22.2
579,426.0,22.0
405,427.0,22.0
1093,428.0,22.0
211,429.0,21.9
438,430.0,21.8
569,431.0,21.8
536,432.0,21.5
724,433.0,21.5
1127,434.0,21.4
642,435.0,21.3
610,436.0,21.3
508,437.0,21.2
985,438.0,21.1
216,439.0,21.1
5,440.0,21.1
1106,441.0,21.0
747,442.0,21.0
665,444.0,20.9
803,446.0,20.9
12,447.0,20.8
907,448.0,20.8
244,449.0,20.6
65,450.0,20.5
212,451.0,20.4
1130,452.0,20.2
380,453.0,20.2
646,454.0,20.0
544,455.0,19.9
7,456.0,19.9
914,457.0,19.9
238,458.0,19.8
653,459.0,19.8
824,460.0,19.8
37,462.0,19.5
622,463.0,19.5
1046,464.0,19.4
826,465.0,19.4
74,466.0,19.3
1036,467.0,19.3
136,468.0,19.1
920,469.0,19.1
219,470.0,19.0
1146,471.0,19.0
92,472.0,19.0
247,473.0,18.8
493,474.0,18.8
944,475.0,18.5
580,476.0,18.4
268,477.0,18.4
991,478.0,18.3
158,479.0,18.3
57,480.0,18.3
545,481.0,18.2
784,482.0,18.2
131,483.0,18.1
242,484.0,18.1
453,485.0,18.0
1065,486.0,18.0
501,487.0,18.0
520,488.0,18.0
390,489.0,17.9
277,490.0,17.9
459,491.0,17.9
1047,492.0,17.9
474,493.0,17.8
241,494.0,17.8
437,495.0,17.8
146,496.0,17.7
1014,497.0,17.6
48,498.0,17.6
947,499.0,17.5
1123,500.0,17.5
