university_id,employer reputation rank,employer reputation score
656,601.0,2.4
657,62.0,83.6
658,601.0,3.7
659,334.0,29.1
660,601.0,8.7
661,187.0,47.3
662,243.0,39.1
663,601.0,3.0
664,601.0,2.9
665,444.0,20.9
666,355.0,27.3
667,601.0,12.6
668,601.0,11.7
669,335.0,29.1
670,36.0,95.7
671,601.0,10.5
672,601.0,1.5
673,601.0,2.2
674,601.0,9.5
675,601.0,3.2
676,601.0,2.5
677,286.0,34.1
678,601.0,5.2
679,601.0,10.6
680,601.0,8.6
681,119.0,66.0
682,601.0,4.0
683,148.0,55.8
684,267.0,36.5
685,582.0,13.9
686,573.0,14.3
687,601.0,3.8
688,601.0,4.8
689,178.0,49.1
690,202.0,44.4
691,342.0,28.2
692,313.0,31.6
693,601.0,12.9
694,581.0,14.0
695,549.0,15.0
696,601.0,3.7
697,411.0,23.1
698,601.0,12.1
699,601.0,9.0
700,209.0,43.7
701,601.0,3.1
702,216.0,42.6
703,87.0,74.5
704,305.0,32.2
705,601.0,8.7
706,14.0,99.1
707,403.0,24.0
708,58.0,87.6
709,252.0,38.6
710,601.0,3.5
711,368.0,26.2
712,601.0,3.2
713,192.0,45.0
714,601.0,2.6
715,601.0,3.2
716,232.0,40.4
717,601.0,12.3
718,502.0,17.3
719,601.0,5.8
720,327.0,29.8
721,601.0,2.5
722,601.0,2.6
723,56.0,88.0
724,433.0,21.5
725,579.0,14.1
726,392.0,24.5
727,601.0,12.5
728,269.0,36.4
729,18.0,98.2
730,293.0,33.5
731,22.0,97.9
732,601.0,5.1
733,601.0,3.8
734,205.0,44.0
735,116.0,66.8
736,601.0,5.3
737,506.0,17.2
738,601.0,4.2
739,601.0,8.8
740,586.0,13.8
741,512.0,16.8
742,541.0,15.2
743,601.0,4.6
744,601.0,1.9
745,522.0,16.4
746,504.0,17.3
747,442.0,21.0
748,601.0,6.0
749,601.0,8.6
750,19.0,98.2
751,601.0,6.8
752,601.0,10.0
753,601.0,6.9
754,601.0,9.4
755,601.0,9.2
756,296.0,33.3
757,601.0,2.3
758,394.0,24.5
759,601.0,4.1
760,266.0,36.5
761,24.0,97.3
762,601.0,9.5
763,159.0,51.4
764,601.0,10.7
765,386.0,24.7
766,189.0,47.1
767,280.0,34.7
768,601.0,4.7
769,601.0,4.9
770,333.0,29.2
771,601.0,2.0
772,601.0,5.3
773,601.0,7.9
774,69.0,81.9
775,84.0,75.2
776,591.0,13.7
777,247.0,38.9
778,282.0,34.6
779,601.0,4.4
780,173.0,49.6
781,575.0,14.2
782,601.0,7.9
783,601.0,6.8
784,482.0,18.2
785,601.0,6.8
786,601.0,12.4
787,601.0,9.4
788,601.0,4.2
789,108.0,68.4
790,28.0,96.8
791,601.0,1.0
792,601.0,11.8
793,601.0,4.3
794,231.0,40.8
795,601.0,5.2
796,248.0,38.8
797,589.0,13.8
798,601.0,8.0
799,420.0,22.6
800,401.0,24.1
801,68.0,82.3
802,371.0,25.8
803,446.0,20.9
804,373.0,25.8
805,601.0,7.5
806,601.0,8.9
807,601.0,4.6
808,30.0,96.6
809,601.0,7.6
810,542.0,15.2
811,601.0,6.5
812,601.0,12.0
813,407.0,23.6
814,601.0,3.5
815,601.0,9.4
816,601.0,3.7
817,601.0,4.6
818,601.0,10.9
819,601.0,4.5
820,291.0,33.8
821,59.0,85.1
822,360.0,27.0
823,545.0,15.1
824,460.0,19.8
825,601.0,13.1
826,465.0,19.4
827,601.0,5.4
828,601.0,1.5
829,601.0,4.3
830,250.0,38.8
831,503.0,17.3
832,385.0,24.9
833,106.0,69.3
834,185.0,47.5
835,235.0,40.2
836,272.0,36.0
837,601.0,7.0
838,601.0,6.3
839,601.0,3.2
840,61.0,84.2
841,228.0,41.0
842,601.0,7.0
843,53.0,88.8
844,137.0,58.7
845,357.0,27.2
846,517.0,16.6
847,601.0,11.6
848,561.0,14.5
849,194.0,44.9
850,213.0,43.4
851,279.0,34.7
852,409.0,23.4
853,592.0,13.7
854,601.0,5.4
855,601.0,3.7
856,380.0,25.2
857,601.0,8.0
858,170.0,50.1
859,601.0,6.3
860,601.0,10.1
861,601.0,5.6
862,530.0,15.9
863,601.0,6.1
864,601.0,3.4
865,601.0,11.6
866,322.0,30.3
867,601.0,3.2
868,182.0,47.8
869,277.0,35.0
870,601.0,2.6
871,501.0,17.3
872,601.0,6.9
873,226.0,41.3
874,52.0,89.1
875,601.0,2.7
876,601.0,5.9
877,601.0,6.2
878,158.0,51.5
879,43.0,93.5
880,601.0,6.1
881,601.0,13.3
882,314.0,31.4
883,601.0,1.6
884,601.0,2.1
885,601.0,2.1
886,601.0,3.0
887,551.0,14.9
888,601.0,4.0
889,540.0,15.3
890,601.0,2.6
891,601.0,7.5
892,601.0,10.3
893,601.0,7.2
894,601.0,10.4
895,601.0,11.4
896,601.0,8.6
897,601.0,4.0
898,601.0,2.2
899,44.0,93.0
900,93.0,72.7
901,601.0,9.5
902,196.0,44.9
903,91.0,73.0
904,601.0,7.3
905,601.0,11.8
906,171.0,49.8
907,448.0,20.8
908,271.0,36.2
909,33.0,96.0
910,601.0,5.3
911,601.0,5.2
912,601.0,11.1
913,601.0,3.1
914,457.0,19.9
915,601.0,2.0
916,601.0,4.2
917,601.0,8.3
918,601.0,11.5
919,601.0,6.0
920,469.0,19.1
921,601.0,4.7
922,132.0,60.2
923,383.0,25.0
924,140.0,58.4
925,601.0,5.7
926,601.0,2.2
927,588.0,13.8
928,601.0,10.7
929,601.0,2.3
930,125.0,63.7
931,203.0,44.2
932,601.0,10.8
933,350.0,27.6
934,63.0,83.5
935,128.0,61.5
936,601.0,5.7
937,601.0,9.0
938,97.0,72.0
939,601.0,13.0
940,601.0,10.3
941,601.0,7.6
942,601.0,2.6
943,303.0,32.3
944,475.0,18.5
945,601.0,10.9
946,601.0,10.2
947,499.0,17.5
948,393.0,24.5
949,601.0,3.3
950,259.0,37.6
951,548.0,15.0
952,601.0,4.5
953,50.0,89.3
954,601.0,8.0
955,601.0,10.0
956,601.0,3.2
957,65.0,83.2
958,601.0,5.3
959,390.0,24.5
960,601.0,5.3
961,353.0,27.6
962,601.0,4.0
963,230.0,40.9
964,601.0,5.4
965,601.0,3.7
966,374.0,25.7
967,601.0,5.4
968,118.0,66.5
969,396.0,24.4
970,146.0,56.7
971,601.0,12.7
972,601.0,5.2
973,40.0,94.0
974,543.0,15.2
975,601.0,10.2
976,297.0,33.2
977,601.0,6.1
978,601.0,4.6
979,601.0,9.3
980,601.0,11.0
981,601.0,2.7
982,601.0,7.6
983,2.0,100.0
984,601.0,7.1
985,438.0,21.1
986,601.0,4.8
987,601.0,1.7
988,601.0,9.9
989,222.0,42.2
990,45.0,92.3
991,478.0,18.3
992,601.0,11.4
993,300.0,32.8
994,601.0,11.2
995,601.0,4.6
996,211.0,43.5
997,601.0,2.7
998,601.0,1.5
999,601.0,10.4
1000,601.0,3.0
1001,601.0,2.8
1002,400.0,24.1
1003,601.0,3.2
1004,601.0,11.0
1005,601.0,13.1
1006,601.0,3.4
1007,347.0,27.8
1008,601.0,4.2
1009,600.0,13.5
1010,601.0,13.0
1011,601.0,10.2
1012,601.0,3.6
1013,601.0,6.8
1014,497.0,17.6
1015,289.0,33.9
1016,601.0,6.0
1017,535.0,15.4
1018,42.0,93.5
1019,601.0,6.4
1020,601.0,2.5
1021,601.0,2.3
1022,601.0,6.7
1023,601.0,8.6
1024,133.0,59.9
1025,601.0,9.6
1026,601.0,2.6
1027,387.0,24.7
1028,163.0,51.0
1029,214.0,43.0
1030,601.0,2.7
1031,601.0,2.3
1032,566.0,14.4
1033,601.0,5.2
1034,601.0,12.0
1035,601.0,1.4
1036,467.0,19.3
1037,601.0,3.1
1038,601.0,12.0
1039,601.0,6.8
1040,85.0,74.9
1041,278.0,34.8
1042,221.0,42.4
1043,601.0,12.0
1044,601.0,2.9
1045,234.0,40.3
1046,464.0,19.4
1047,492.0,17.9
1048,601.0,11.2
1049,103.0,70.1
1050,601.0,4.3
1051,601.0,10.6
1052,576.0,14.2
1053,149.0,54.8
1054,601.0,6.4
1055,150.0,53.4
1056,601.0,9.5
1057,134.0,59.7
1058,130.0,61.2
1059,104.0,70.0
1060,601.0,3.9
1061,564.0,14.5
1062,168.0,50.4
1063,51.0,89.1
1064,601.0,4.7
1065,486.0,18.0
1066,601.0,2.1
1067,94.0,72.7
1068,225.0,41.6
1069,601.0,3.5
1070,381.0,25.2
1071,265.0,36.7
1072,515.0,16.8
1073,601.0,11.8
1074,521.0,16.5
1075,601.0,2.3
1076,601.0,2.2
1077,601.0,3.1
1078,601.0,4.2
1079,135.0,59.6
1080,415.0,22.9
1081,601.0,7.7
1082,268.0,36.5
1083,593.0,13.7
1084,332.0,29.2
1085,601.0,5.4
1086,601.0,8.7
1087,601.0,1.9
1088,601.0,10.4
1089,21.0,98.0
1090,580.0,14.0
1091,601.0,3.5
1092,601.0,10.6
1093,428.0,22.0
1094,578.0,14.1
1095,601.0,2.5
1096,274.0,35.4
1097,207.0,43.8
1098,352.0,27.6
1099,49.0,89.8
1100,105.0,69.3
1101,138.0,58.4
1102,601.0,11.3
1103,601.0,5.9
1104,242.0,39.1
1105,601.0,3.5
1106,441.0,21.0
1107,601.0,12.0
1108,405.0,23.8
1109,601.0,4.5
1110,229.0,41.0
1111,404.0,23.9
1112,601.0,11.9
1113,601.0,2.1
1114,601.0,3.5
1115,601.0,2.5
1116,284.0,34.5
1117,601.0,2.6
1118,86.0,74.7
1119,188.0,47.2
1120,601.0,8.1
1121,601.0,12.5
1122,601.0,5.3
1123,500.0,17.5
1124,601.0,3.2
1125,29.0,96.8
1126,601.0,3.4
1127,434.0,21.4
1128,505.0,17.2
1129,123.0,65.1
1130,452.0,20.2
1131,201.0,44.4
1132,96.0,72.1
1133,302.0,32.5
1134,139.0,58.4
1135,508.0,17.0
1136,3.0,100.0
1137,601.0,4.7
1138,324.0,30.2
1139,599.0,13.5
1140,601.0,12.6
1141,601.0,4.5
1142,510.0,17.0
1143,70.0,81.3
1144,601.0,11.8
1145,594.0,13.6
1146,471.0,19.0
1147,571.0,14.4
