university_id,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
211,564,,501,14.2,453,20.3,450,34.4,601,1.5,18.0,100.0,343.0,40.4,601.0,4.3,601.0,1.2,,
212,181,45.6,501,16.6,501,15.2,80,91.7,248,51.9,10.0,100.0,204.0,69.7,430.0,72.8,601.0,15.8,,
213,811,,501,10.0,501,4.2,601,17.5,477,26.0,601.0,5.7,601.0,11.8,601.0,47.4,601.0,11.6,,
214,934,,440,19.5,501,4.9,601,20.1,601,6.7,601.0,4.2,601.0,2.0,601.0,54.3,601.0,10.1,,
215,996,,501,10.3,501,2.9,601,7.8,581,18.0,597.0,18.6,601.0,15.4,199.0,87.9,601.0,4.2,,
216,1000,,501,16.6,501,14.7,601,12.1,601,2.3,601.0,4.6,601.0,1.3,601.0,56.3,529.0,22.9,,
217,1243,,501,7.4,501,13.1,601,5.3,601,3.0,601.0,17.1,601.0,1.7,601.0,14.9,601.0,3.9,,
218,589,,501,11.1,501,5.3,181,70.8,601,7.8,,,601.0,10.5,469.0,69.1,601.0,9.3,,
219,149,50.9,135,55.9,399,24.0,601,10.6,30,97.2,317.0,57.8,444.0,28.4,343.0,78.4,601.0,15.6,,
220,604,,501,9.6,494,18.3,601,2.8,297,45.5,432.0,36.2,287.0,50.8,590.0,58.2,268.0,47.0,,
221,1077,,501,5.0,501,2.7,601,13.4,601,10.0,601.0,4.7,601.0,9.2,601.0,21.5,601.0,6.5,,
222,1308,,501,6.0,501,3.6,601,1.0,601,1.6,601.0,8.7,601.0,1.1,601.0,23.6,601.0,1.0,,
223,123,54.7,132,56.8,130,59.2,160,75.4,565,19.5,383.0,44.2,99.0,92.7,240.0,85.0,601.0,6.2,,
224,372,29.9,426,20.0,501,11.5,152,77.1,598,17.0,521.0,25.7,601.0,10.6,282.0,82.4,601.0,6.2,,
225,466,25.4,202,41.0,137,58.1,601,8.3,601,4.9,601.0,7.0,601.0,2.4,601.0,46.6,601.0,4.4,,
226,621,,467,18.4,237,39.2,588,24.9,601,2.7,531.0,24.1,366.0,37.7,601.0,9.9,95.0,82.8,,
227,41,79.6,30,96.2,49,91.7,601,15.6,56,92.1,84.0,99.3,12.0,100.0,34.0,97.3,65.0,90.8,,
228,73,67.0,76,75.5,29,95.5,94,88.6,448,28.4,587.0,19.4,285.0,51.3,526.0,63.5,144.0,68.8,,
229,238,39.4,190,43.6,166,50.7,601,15.7,302,44.6,302.0,62.1,426.0,30.1,64.0,95.5,53.0,92.8,,
230,538,,501,6.0,501,1.4,19,100.0,601,1.2,601.0,1.1,601.0,1.5,601.0,13.2,271.0,46.8,,
231,220,41.6,108,62.9,33,95.0,601,19.5,601,6.1,469.0,30.5,601.0,1.8,601.0,56.9,159.0,66.1,,
232,838,,480,18.0,483,18.8,601,8.6,601,5.4,601.0,3.1,601.0,2.7,426.0,72.8,601.0,15.2,,
233,38,80.6,51,87.3,177,49.6,250,60.9,53,92.9,58.0,100.0,108.0,90.5,398.0,74.9,108.0,79.4,,
234,387,29.3,256,33.1,425,22.2,336,46.3,601,13.6,486.0,29.1,601.0,5.3,269.0,83.1,601.0,19.3,,
235,990,,501,9.2,501,9.9,601,10.8,601,10.7,381.0,44.4,214.0,66.2,512.0,64.8,601.0,3.5,,
236,228,40.7,152,50.8,465,19.8,601,16.0,208,58.9,390.0,43.3,524.0,21.1,106.0,93.2,370.0,34.4,,
237,1166,,501,9.4,501,14.9,601,16.7,601,1.9,,,,,601.0,31.4,102.0,80.5,,
238,201,43.3,150,51.3,501,16.9,199,68.1,601,15.1,344.0,51.9,416.0,32.1,116.0,92.4,533.0,22.8,,
239,379,29.7,393,21.2,501,5.0,533,28.7,144,70.5,601.0,11.0,601.0,3.7,601.0,39.1,503.0,24.2,,
240,139,52.4,96,67.8,80,76.8,601,5.4,239,53.5,319.0,57.5,264.0,54.3,200.0,87.8,328.0,39.7,,
241,136,53.3,304,28.0,357,26.8,293,53.8,43,95.7,31.0,100.0,138.0,84.1,158.0,90.1,233.0,52.7,,
242,355,30.7,403,20.7,501,15.0,409,37.7,178,64.3,601.0,3.4,601.0,4.7,528.0,63.4,601.0,14.5,,
243,401,28.4,421,20.0,348,27.5,137,79.8,601,3.1,601.0,10.4,601.0,9.1,408.0,74.3,234.0,52.4,,
244,1001,,501,11.6,499,17.9,601,14.3,601,3.5,465.0,31.0,389.0,35.4,601.0,29.6,544.0,22.4,,
245,465,25.4,501,16.2,501,8.0,601,12.3,452,28.1,78.0,99.7,55.0,98.3,440.0,71.8,601.0,12.8,,
246,1211,,501,5.8,501,12.9,601,5.9,601,2.3,601.0,17.8,601.0,3.0,601.0,10.3,601.0,8.8,,
247,644,,501,14.9,501,15.9,601,7.0,601,7.7,9.0,100.0,20.0,100.0,601.0,56.1,601.0,7.1,,
248,525,,455,18.8,501,10.3,319,49.4,515,22.8,,,601.0,10.3,89.0,94.3,601.0,7.2,,
249,20,87.2,23,98.3,50,91.4,245,62.2,17,99.3,290.0,63.9,256.0,55.3,161.0,90.0,19.0,99.5,,
250,752,,501,9.6,446,20.6,429,36.3,601,7.7,601.0,13.0,435.0,28.9,601.0,44.2,508.0,23.9,,
251,463,25.5,501,11.1,501,6.0,519,29.5,155,68.7,601.0,10.4,601.0,3.9,546.0,62.1,601.0,5.2,,
252,1080,,501,7.0,501,8.5,601,6.5,601,12.6,601.0,5.0,601.0,2.8,178.0,89.3,601.0,16.3,,
253,993,,501,16.8,501,6.1,601,2.3,601,16.1,601.0,10.1,601.0,5.1,601.0,57.2,601.0,6.8,,
254,39,80.3,32,95.9,13,99.0,48,98.1,440,28.9,463.0,31.3,87.0,94.4,122.0,92.0,13.0,99.7,,
255,422,27.3,459,18.7,208,45.7,601,5.3,157,67.9,601.0,1.4,601.0,7.5,470.0,68.9,149.0,68.0,,
256,1391,,501,7.9,501,4.5,601,1.9,601,2.0,491.0,28.6,418.0,31.4,601.0,5.3,601.0,4.4,,
257,29,82.2,19,98.6,21,97.8,100,87.0,147,70.3,601.0,12.2,601.0,10.3,329.0,79.3,34.0,97.7,,
258,1273,,501,6.5,501,4.7,601,17.5,601,1.2,601.0,3.7,601.0,1.6,601.0,5.4,601.0,14.9,,
259,5,97.6,1,100.0,1,100.0,35,99.4,2,100.0,228.0,76.9,212.0,66.9,1.0,100.0,1.0,100.0,,
260,297,35.4,323,26.3,263,36.6,265,59.4,601,11.5,14.0,100.0,360.0,38.2,453.0,70.8,81.0,86.8,,
261,635,,501,8.2,501,10.4,601,15.2,601,12.9,80.0,99.7,44.0,99.3,438.0,72.2,601.0,10.4,,
262,688,,501,4.8,501,10.9,180,71.1,601,1.7,601.0,5.4,601.0,2.4,601.0,8.5,601.0,15.6,,
263,839,,501,2.9,501,1.4,601,19.1,407,33.7,601.0,3.4,601.0,2.8,601.0,30.0,601.0,6.6,,
264,423,27.3,396,21.1,501,8.5,287,54.2,522,22.3,382.0,44.3,601.0,7.0,601.0,56.0,601.0,13.0,,
265,696,,499,16.9,501,3.7,601,10.3,338,41.7,601.0,5.1,601.0,12.1,266.0,83.3,601.0,4.9,,
266,778,,501,11.8,421,22.4,601,22.6,601,3.0,601.0,15.9,249.0,57.5,601.0,30.0,186.0,61.0,,
267,942,,501,6.3,501,4.7,484,31.9,601,6.6,601.0,2.3,601.0,5.1,601.0,36.6,601.0,6.5,,
268,148,51.1,356,23.8,459,20.1,36,99.3,230,55.0,238.0,74.9,78.0,95.1,389.0,75.1,273.0,46.5,,
269,888,,501,3.7,501,3.7,601,5.2,601,15.0,322.0,57.2,146.0,82.8,601.0,6.7,601.0,3.2,,
270,959,,501,4.0,501,5.9,601,5.7,601,9.7,169.0,90.5,37.0,99.6,391.0,75.0,601.0,8.8,,
271,369,29.9,277,30.8,125,60.9,322,48.3,601,1.3,514.0,26.0,601.0,3.0,601.0,14.5,601.0,10.0,,
272,341,31.6,501,12.0,501,7.0,61,95.1,601,7.6,93.0,99.0,601.0,8.6,601.0,11.7,601.0,1.0,,
273,467,25.3,501,8.2,501,9.9,163,74.2,601,13.7,601.0,12.2,268.0,53.4,601.0,45.6,601.0,7.5,,
274,1127,,501,10.4,247,38.0,601,4.7,601,5.6,601.0,11.3,601.0,2.2,601.0,47.7,601.0,8.1,,
275,317,33.8,229,37.0,501,13.5,372,41.8,379,36.8,473.0,30.2,601.0,5.8,172.0,89.6,267.0,47.2,,
276,951,,501,8.3,501,5.7,601,10.8,601,12.3,318.0,57.6,252.0,56.5,490.0,67.2,601.0,8.9,,
277,653,,501,8.6,501,10.7,601,10.8,601,7.9,5.0,100.0,34.0,99.7,601.0,12.2,579.0,20.4,,
278,984,,501,2.2,501,3.3,445,34.7,601,15.7,601.0,5.1,593.0,16.5,601.0,13.7,324.0,40.6,,
279,710,,501,13.0,322,30.3,503,30.7,601,1.8,307.0,60.0,601.0,2.9,601.0,12.2,595.0,19.8,,
280,1387,,501,5.4,501,2.1,601,3.7,601,3.9,601.0,1.6,601.0,2.5,601.0,42.7,153.0,67.1,,
281,1328,,501,8.4,501,5.0,601,3.5,601,9.2,601.0,8.7,601.0,1.3,601.0,39.2,601.0,4.6,,
282,1141,,501,5.0,501,5.8,567,26.0,601,7.7,601.0,2.0,601.0,4.8,601.0,52.6,601.0,5.0,,
283,765,,501,14.2,194,47.4,601,11.9,601,2.0,289.0,64.1,601.0,1.7,601.0,5.1,145.0,68.7,,
284,658,,307,27.4,342,28.1,601,3.5,601,15.9,601.0,1.5,601.0,6.8,249.0,84.5,601.0,14.3,,
285,12,91.3,15,99.3,28,96.5,98,87.3,34,96.7,323.0,57.1,376.0,36.9,354.0,77.5,59.0,91.4,,
286,1044,,501,11.2,501,15.3,601,17.6,601,2.5,601.0,14.6,601.0,1.6,601.0,26.6,601.0,16.0,,
287,377,29.8,472,18.2,501,6.4,601,16.6,255,50.7,126.0,96.7,209.0,68.4,465.0,69.5,388.0,32.7,,
288,971,,501,10.7,501,6.7,601,15.1,557,20.2,356.0,49.0,601.0,10.8,601.0,42.0,601.0,13.6,,
289,269,37.3,246,34.4,300,32.5,298,52.6,292,46.0,601.0,2.9,601.0,5.0,377.0,75.7,601.0,17.7,,
290,938,,501,5.3,501,2.5,601,10.4,254,50.8,601.0,4.8,601.0,4.7,314.0,80.7,601.0,4.2,,
291,218,42.0,172,47.1,282,34.3,601,12.5,250,51.4,38.0,100.0,394.0,34.5,362.0,77.0,254.0,49.3,,
292,861,,501,10.2,501,11.0,601,6.8,550,20.6,601.0,11.1,601.0,4.7,492.0,66.9,601.0,18.3,,
293,1059,,501,5.5,501,6.6,502,30.8,601,1.0,601.0,7.1,601.0,4.3,,,601.0,19.2,,
294,965,,501,12.5,501,11.0,601,6.3,563,19.8,481.0,29.7,601.0,2.2,251.0,84.4,294.0,43.9,,
295,2,98.8,2,100.0,2,100.0,11,100.0,55,92.3,60.0,100.0,70.0,96.3,6.0,99.5,9.0,100.0,,
296,290,36.0,501,14.5,501,6.6,397,39.2,6,100.0,557.0,22.1,601.0,8.8,601.0,34.5,601.0,13.7,,
297,501,,501,16.5,496,18.1,601,4.7,404,33.9,44.0,100.0,254.0,56.3,246.0,84.6,601.0,6.4,,
298,793,,501,12.9,501,6.6,406,37.9,601,8.5,,,579.0,17.1,494.0,66.8,601.0,12.9,,
299,540,,493,17.1,281,34.5,601,12.8,523,22.3,185.0,87.9,483.0,23.8,482.0,67.9,601.0,17.4,,
300,281,36.3,270,31.2,213,44.6,281,55.4,458,27.3,601.0,10.5,332.0,41.7,594.0,57.9,41.0,96.0,,
301,910,,501,11.4,501,14.6,601,12.0,601,3.4,452.0,33.3,310.0,45.8,601.0,27.6,601.0,13.8,,
302,426,27.2,464,18.5,290,33.7,570,25.9,497,24.4,247.0,72.8,274.0,52.8,267.0,83.2,601.0,7.3,,
303,592,,501,7.0,501,7.4,601,12.7,132,72.2,601.0,5.5,601.0,2.1,601.0,38.6,601.0,19.3,,
304,1016,,501,16.6,501,10.8,601,10.3,601,2.7,601.0,2.8,601.0,6.1,577.0,59.3,565.0,21.0,,
305,499,24.2,501,7.3,501,2.0,601,5.5,38,96.3,601.0,8.2,601.0,3.9,601.0,51.0,601.0,11.9,,
306,1005,,501,3.5,501,1.6,334,46.4,601,5.3,601.0,8.4,601.0,3.4,601.0,25.8,601.0,4.2,,
307,386,29.3,501,9.7,501,17.0,76,92.3,597,17.0,601.0,18.1,601.0,16.1,601.0,24.0,469.0,26.5,,
308,1188,,501,7.9,501,7.1,601,4.3,601,13.2,497.0,28.2,601.0,4.5,421.0,73.3,601.0,17.3,,
309,512,,431,19.8,501,5.9,601,9.4,227,55.1,539.0,23.6,439.0,28.6,9.0,99.1,601.0,5.4,,
310,491,24.5,501,14.6,501,11.7,601,12.8,241,53.0,280.0,66.2,573.0,17.3,476.0,68.3,601.0,12.7,,
311,552,,501,6.8,501,11.3,601,5.6,92,85.2,,,601.0,1.8,434.0,72.5,468.0,26.7,,
312,961,,501,4.1,501,4.7,601,8.1,601,6.3,316.0,57.9,65.0,97.2,601.0,51.4,601.0,9.5,,
313,90,61.7,137,55.6,175,49.9,601,21.8,19,98.9,28.0,100.0,23.0,99.9,16.0,98.2,167.0,65.0,,
314,744,,501,7.9,501,13.3,601,8.4,583,17.9,242.0,73.7,150.0,81.6,333.0,79.0,601.0,6.5,,
315,1335,,501,9.2,501,11.0,601,9.1,601,2.5,601.0,1.4,601.0,1.5,601.0,38.5,265.0,47.9,,
316,1261,,501,5.5,501,3.2,601,5.2,599,17.0,,,601.0,1.7,601.0,31.7,243.0,51.2,,
317,185,45.4,228,37.4,462,20.1,216,66.1,399,34.4,192.0,86.9,185.0,74.4,76.0,94.9,262.0,48.7,,
318,393,29.0,501,10.6,501,4.8,7,100.0,601,15.8,601.0,3.2,591.0,16.6,601.0,24.7,601.0,6.4,,
319,678,,501,6.2,434,21.5,235,63.0,601,1.3,549.0,22.6,601.0,1.3,601.0,1.4,601.0,16.9,,
320,55,72.5,80,74.1,42,93.4,126,81.5,168,65.9,433.0,36.1,362.0,37.9,601.0,55.8,377.0,33.6,,
321,581,,501,10.4,501,5.3,601,5.7,340,41.5,66.0,100.0,304.0,47.5,601.0,52.3,428.0,29.5,,
322,234,39.9,278,30.8,364,26.2,601,9.9,60,91.5,274.0,67.3,502.0,22.2,342.0,78.4,240.0,51.4,,
323,235,39.5,189,43.7,152,54.3,244,62.2,601,2.3,279.0,66.6,601.0,3.1,601.0,21.5,313.0,41.6,,
324,227,41.2,501,7.8,501,1.7,50,97.7,107,80.9,416.0,38.2,601.0,1.7,601.0,56.9,601.0,4.2,,
325,184,45.5,84,71.9,343,28.1,601,13.6,305,44.5,601.0,14.6,458.0,26.5,42.0,96.9,230.0,53.5,,
326,389,29.2,409,20.5,501,12.5,601,17.8,376,37.1,232.0,76.0,73.0,95.8,379.0,75.6,275.0,46.2,,
327,1363,,501,4.0,501,1.9,601,7.1,601,1.1,601.0,4.8,601.0,1.1,601.0,5.3,601.0,5.6,,
328,1392,,501,11.7,501,2.9,601,3.2,601,3.1,601.0,11.0,601.0,1.6,601.0,42.8,555.0,21.5,,
329,428,27.1,334,25.3,384,24.9,423,36.7,459,27.3,575.0,20.6,601.0,10.6,601.0,31.2,601.0,7.5,,
330,1164,,501,2.2,501,2.4,601,14.8,464,27.0,601.0,1.5,601.0,1.9,601.0,34.7,601.0,10.3,,
331,173,46.7,280,30.6,129,60.5,601,4.6,32,96.9,72.0,99.8,250.0,57.2,225.0,86.0,101.0,81.0,,
332,755,,501,7.2,501,4.2,382,41.0,526,22.1,601.0,5.5,601.0,3.2,601.0,25.6,601.0,7.4,,
333,1200,,501,7.3,501,7.2,601,21.9,601,5.4,601.0,2.7,601.0,8.7,601.0,53.8,601.0,4.8,,
334,436,26.6,501,15.2,135,58.2,530,28.9,418,32.2,541.0,23.2,472.0,24.6,601.0,24.3,487.0,25.1,,
335,915,,363,23.0,501,17.8,601,5.1,601,2.7,601.0,9.2,601.0,1.3,601.0,31.8,601.0,4.5,,
336,398,28.6,501,9.4,501,7.8,77,91.9,601,5.3,601.0,8.9,154.0,80.6,345.0,78.0,601.0,4.5,,
337,18,89.0,9,99.9,7,100.0,2,100.0,249,51.5,179.0,89.2,165.0,77.3,123.0,92.0,4.0,100.0,,
338,594,,501,5.6,501,4.3,601,11.8,124,76.2,601.0,5.6,601.0,8.8,601.0,34.5,601.0,12.5,,
339,30,82.1,35,93.6,95,70.1,404,38.0,16,99.3,37.0,100.0,71.0,96.0,86.0,94.6,192.0,59.1,,
340,472,25.2,501,9.5,501,4.2,102,86.7,601,11.4,601.0,13.7,601.0,10.9,399.0,74.9,291.0,44.1,,
341,76,66.0,58,83.8,156,53.0,601,7.7,54,92.7,164.0,91.9,320.0,43.3,11.0,99.1,283.0,44.8,,
342,1217,,501,4.4,501,2.5,601,17.9,601,1.2,601.0,4.4,601.0,3.6,601.0,3.3,601.0,7.3,,
343,493,24.5,501,12.3,501,8.1,601,1.8,90,85.5,601.0,10.3,601.0,13.9,148.0,90.6,601.0,8.1,,
344,836,,501,5.8,501,9.3,592,24.6,601,3.8,327.0,56.1,568.0,17.6,601.0,31.9,217.0,54.6,,
345,1288,,501,5.3,501,6.0,601,2.6,601,5.7,,,601.0,5.7,601.0,23.4,601.0,9.6,,
346,217,42.0,320,26.6,501,8.9,313,50.5,35,96.5,601.0,9.5,601.0,7.8,513.0,64.7,601.0,15.4,,
347,496,24.4,196,42.1,501,7.8,601,6.4,531,21.7,601.0,3.7,571.0,17.4,62.0,95.6,601.0,4.1,,
348,989,,501,13.5,173,50.1,601,5.4,601,8.1,601.0,3.3,601.0,1.3,601.0,43.7,467.0,26.8,,
349,853,,501,15.7,501,17.4,601,9.1,601,4.0,601.0,8.4,601.0,2.6,601.0,39.6,601.0,3.7,,
350,1198,,501,9.3,501,9.2,601,7.8,601,15.9,601.0,15.4,601.0,2.5,540.0,62.6,601.0,18.2,,
351,806,,501,16.1,501,6.1,556,27.2,601,5.4,601.0,7.2,601.0,4.9,250.0,84.4,601.0,7.0,,
352,946,,501,12.7,501,6.5,601,22.5,601,8.4,601.0,5.3,601.0,15.4,277.0,82.6,601.0,8.8,,
353,521,,501,15.4,501,15.2,356,43.5,559,20.1,310.0,59.2,601.0,4.0,442.0,71.4,331.0,39.4,,
354,1026,,501,5.6,501,9.1,601,14.9,601,9.4,601.0,2.2,601.0,4.7,601.0,37.1,552.0,21.8,,
355,44,78.7,8,100.0,8,99.9,410,37.7,87,85.9,377.0,45.1,450.0,27.5,53.0,96.3,31.0,98.0,,
356,272,37.2,322,26.4,313,31.6,183,70.7,601,13.5,165.0,91.3,363.0,37.9,376.0,75.7,332.0,39.3,,
357,1298,,501,4.4,501,3.4,601,6.7,601,2.6,601.0,6.5,601.0,1.7,601.0,7.6,601.0,4.4,,
358,129,54.2,109,62.7,88,73.1,601,11.7,141,70.9,345.0,51.7,300.0,48.4,119.0,92.2,173.0,63.8,,
359,61,70.0,87,71.6,69,80.2,447,34.5,94,84.4,64.0,100.0,141.0,83.7,60.0,95.9,172.0,64.0,,
360,781,,501,13.6,501,15.9,601,14.6,596,17.0,601.0,5.4,333.0,41.4,601.0,48.9,238.0,51.9,,
361,827,,501,10.1,501,6.2,601,8.8,601,9.3,498.0,28.1,277.0,52.4,238.0,85.1,601.0,10.0,,
362,1309,,501,8.3,501,17.6,601,5.0,601,1.1,545.0,22.9,601.0,1.3,,,67.0,90.5,,
363,214,42.3,214,39.7,501,12.6,512,30.0,150,70.0,285.0,64.6,402.0,33.5,166.0,89.8,601.0,19.0,,
364,277,36.8,338,25.1,249,37.8,42,98.8,601,1.4,358.0,48.8,601.0,7.0,601.0,14.3,601.0,11.4,,
365,691,,287,30.1,217,44.1,601,4.6,601,4.4,601.0,4.4,601.0,1.3,601.0,44.6,601.0,19.5,,
366,623,,501,7.8,501,3.4,202,67.5,601,10.0,601.0,6.7,601.0,6.4,601.0,34.4,601.0,8.1,,
367,629,,501,4.0,501,2.3,123,83.1,601,2.6,601.0,4.1,506.0,21.9,601.0,18.3,601.0,14.8,,
368,926,,501,11.3,359,26.7,601,17.4,601,4.7,384.0,44.2,538.0,19.9,601.0,3.7,49.0,93.2,,
369,817,,483,17.8,501,17.1,601,4.7,601,14.5,456.0,32.6,601.0,7.9,601.0,47.0,601.0,8.4,,
370,857,,501,9.4,501,5.1,601,9.4,601,15.1,360.0,48.4,413.0,32.2,318.0,80.4,601.0,3.2,,
371,52,74.6,83,72.1,101,69.0,267,58.6,8,100.0,414.0,38.2,66.0,97.1,188.0,88.7,83.0,85.3,,
372,1049,,501,8.8,501,7.1,601,11.9,601,12.7,601.0,9.4,601.0,10.0,584.0,58.6,601.0,18.7,,
373,1087,,501,4.4,501,3.9,601,3.2,545,20.9,601.0,5.5,601.0,5.5,431.0,72.7,441.0,28.7,,
374,1004,,501,5.4,501,2.1,601,13.3,411,33.3,,,601.0,2.9,596.0,57.9,601.0,5.3,,
375,638,,501,8.5,114,64.9,381,41.1,601,2.5,584.0,19.9,601.0,5.6,601.0,8.8,142.0,69.2,,
376,921,,371,22.5,501,13.0,601,9.4,601,1.7,601.0,1.5,601.0,1.6,601.0,42.3,601.0,5.4,,
377,337,31.9,386,21.6,501,14.0,60,96.1,601,2.1,601.0,5.5,377.0,36.6,360.0,77.2,601.0,7.2,,
378,574,,501,3.7,501,2.3,601,9.4,69,89.0,601.0,3.7,601.0,2.9,601.0,53.6,601.0,7.9,,
379,1152,,501,6.9,501,6.0,601,6.9,601,12.7,601.0,6.3,601.0,4.6,549.0,61.8,601.0,9.7,,
380,316,33.9,401,20.8,442,20.9,601,6.4,192,61.9,144.0,94.5,42.0,99.4,302.0,81.1,601.0,11.4,,
381,462,25.5,501,8.4,501,6.5,601,21.0,145,70.5,601.0,12.2,298.0,48.9,601.0,41.0,197.0,57.3,,
382,572,,501,14.4,441,21.0,227,64.3,601,2.0,601.0,3.1,601.0,9.9,601.0,36.8,223.0,54.0,,
383,67,68.9,39,92.3,37,94.0,158,76.0,601,1.8,293.0,63.7,207.0,68.9,533.0,63.0,371.0,34.3,,
384,307,34.4,469,18.3,501,4.3,499,31.2,57,92.0,601.0,16.3,543.0,19.6,464.0,69.5,409.0,30.6,,
385,303,35.0,295,29.0,246,38.1,424,36.7,479,25.9,143.0,94.6,324.0,42.6,370.0,76.3,386.0,32.8,,
386,729,,489,17.5,235,39.9,523,29.3,601,1.3,601.0,6.6,601.0,2.6,601.0,7.1,249.0,50.0,,
387,672,,501,7.3,501,9.9,277,56.1,601,10.3,601.0,6.5,601.0,12.6,601.0,40.9,601.0,9.3,,
388,1223,,501,6.9,501,9.9,601,12.3,601,2.8,601.0,1.2,601.0,3.4,562.0,60.7,601.0,3.6,,
389,1064,,501,13.3,501,7.7,601,5.7,601,2.9,517.0,25.8,477.0,24.1,601.0,52.0,179.0,62.7,,
390,448,26.3,333,25.5,391,24.4,601,15.3,385,36.2,321.0,57.4,601.0,6.4,337.0,78.7,601.0,13.3,,
391,724,,501,4.5,501,1.5,203,67.4,601,8.3,601.0,3.0,601.0,2.8,601.0,20.6,601.0,8.7,,
392,1096,,501,5.0,501,3.9,536,28.4,601,6.1,601.0,2.0,601.0,2.5,601.0,34.5,553.0,21.8,,
393,622,,342,24.9,304,32.1,601,2.2,453,27.6,601.0,8.0,601.0,15.8,147.0,90.6,601.0,19.4,,
394,767,,501,6.1,501,2.9,601,17.7,494,24.9,334.0,54.7,424.0,30.4,571.0,59.8,601.0,3.3,,
395,434,26.8,501,8.4,501,3.4,69,93.2,601,1.9,601.0,15.4,222.0,63.4,601.0,40.5,601.0,11.6,,
396,637,,501,9.0,443,20.8,224,64.8,601,1.7,601.0,4.9,601.0,2.1,601.0,11.1,466.0,26.8,,
397,1084,,501,12.1,501,2.0,601,3.2,601,3.3,601.0,6.0,371.0,37.2,601.0,48.9,601.0,2.8,,
398,599,,501,16.0,501,8.7,399,39.0,585,17.8,590.0,19.1,446.0,28.1,291.0,82.0,601.0,8.3,,
399,826,,501,11.3,380,25.2,601,21.4,601,4.1,601.0,2.3,601.0,2.2,601.0,36.1,601.0,6.3,,
400,810,,501,5.0,501,2.1,520,29.5,601,1.4,554.0,22.4,425.0,30.3,601.0,3.6,601.0,9.2,,
401,319,33.8,192,43.3,501,12.5,601,8.3,252,51.1,518.0,25.7,364.0,37.8,32.0,97.4,601.0,13.3,,
402,45,78.0,46,89.0,53,91.1,601,16.8,28,97.6,50.0,100.0,31.0,99.8,17.0,98.2,51.0,93.0,,
403,558,,501,4.7,501,1.8,316,50.1,299,45.1,601.0,13.1,601.0,4.4,601.0,54.6,601.0,4.9,,
404,1065,,501,6.0,501,4.2,601,19.8,601,13.5,601.0,9.6,601.0,4.4,601.0,12.3,601.0,6.4,,
405,547,,501,7.6,330,29.3,148,78.2,601,1.2,601.0,12.2,601.0,1.4,601.0,10.8,601.0,10.4,,
406,1248,,501,11.1,501,5.8,601,3.5,601,2.4,601.0,2.3,601.0,2.9,395.0,74.9,601.0,6.4,,
407,1254,,501,5.0,501,2.4,601,8.2,601,6.8,601.0,3.3,601.0,10.4,601.0,11.1,601.0,6.0,,
408,1412,,501,4.1,501,4.8,601,3.8,601,1.1,601.0,2.7,601.0,3.3,601.0,1.6,601.0,1.0,,
409,14,90.1,17,98.9,23,97.7,72,92.8,24,98.1,601.0,16.7,462.0,25.7,381.0,75.5,80.0,87.1,,
410,1126,,501,8.8,460,20.1,601,22.3,601,1.0,601.0,2.9,601.0,4.7,601.0,4.4,601.0,1.0,,
411,973,,501,3.7,501,4.8,365,42.7,601,8.8,601.0,10.0,601.0,3.1,601.0,57.0,601.0,6.0,,
412,777,,335,25.2,382,25.0,601,5.7,601,6.6,601.0,12.3,601.0,1.6,601.0,44.7,601.0,4.0,,
413,381,29.6,501,15.6,501,14.3,339,45.4,291,46.1,330.0,55.4,601.0,14.2,245.0,84.8,601.0,10.2,,
414,253,38.3,204,40.7,501,16.8,601,13.7,175,65.3,283.0,65.2,498.0,22.6,301.0,81.1,244.0,50.9,,
415,342,31.5,463,18.6,501,10.8,601,21.5,202,59.7,226.0,77.7,261.0,54.7,175.0,89.5,601.0,12.3,,
416,601,,501,8.4,501,8.4,537,28.4,372,37.5,357.0,48.9,601.0,9.3,503.0,65.7,601.0,9.1,,
417,445,26.3,501,13.1,501,4.4,500,31.0,160,67.8,601.0,8.3,601.0,5.5,601.0,52.1,601.0,13.8,,
418,680,,501,10.5,501,13.6,289,53.9,601,2.6,601.0,11.9,490.0,23.1,601.0,20.7,364.0,35.4,,
419,1024,,501,7.4,501,1.9,522,29.5,601,1.3,601.0,2.2,601.0,1.9,601.0,9.0,486.0,25.3,,
420,988,,501,15.8,501,5.5,540,28.1,601,4.3,601.0,2.0,601.0,1.6,113.0,92.6,246.0,50.7,,
421,98,59.1,95,67.9,187,48.2,573,25.7,199,60.2,73.0,99.8,92.0,93.3,206.0,87.3,32.0,97.9,,
422,86,62.8,88,70.2,74,78.4,376,41.6,276,47.8,195.0,86.3,129.0,86.5,26.0,97.8,300.0,42.9,,
423,376,29.8,462,18.6,501,5.0,601,8.0,105,81.4,296.0,63.5,601.0,13.4,564.0,60.5,601.0,15.4,,
424,714,,501,5.0,501,2.4,195,68.6,601,4.7,601.0,4.5,601.0,3.3,601.0,30.8,601.0,3.4,,
425,1021,,501,7.7,501,5.2,601,19.8,601,1.1,601.0,4.5,601.0,2.4,601.0,3.1,442.0,28.5,,
426,213,42.4,418,20.2,266,36.3,419,37.0,158,67.9,99.0,98.8,107.0,90.7,280.0,82.5,601.0,9.2,,
