university_id,overall rank,overall score
336,397,28.3
132,398,28.3
901,399,28.2
606,400,28.1
20,401,28.0
605,402,28.0
243,403,28.0
950,404,27.9
597,405,27.9
503,406,27.9
434,407,27.8
1008,408,27.8
307,409,27.8
51,410,27.8
234,411,27.7
329,412,27.5
1067,413,27.5
908,414,27.4
144,415,27.4
622,416,27.4
692,417,27.4
35,418,27.4
165,419,27.4
980,420,27.4
255,421,27.3
621,422,27.3
43,423,27.2
636,424,27.1
1135,425,27.1
1029,426,27.1
14,427,27.0
390,428,27.0
83,429,26.9
863,430,26.9
784,431,26.8
381,432,26.8
1130,433,26.8
199,434,26.7
1127,435,26.7
264,436,26.6
340,437,26.6
505,438,26.6
245,439,26.5
302,440,26.3
86,441,26.3
806,442,26.3
658,443,26.3
511,444,26.2
1111,445,26.1
1108,446,26.1
754,447,26.0
975,448,26.0
819,449,26.0
1025,450,25.9
613,451,25.8
972,452,25.8
941,453,25.8
635,454,25.8
829,455,25.7
1005,456,25.7
448,457,25.7
28,458,25.6
208,459,25.5
933,460,25.5
395,462,25.4
1016,463,25.4
151,464,25.4
271,465,25.3
651,466,25.3
251,467,25.3
928,468,25.3
334,469,25.2
1139,470,25.2
310,471,25.1
864,472,25.1
792,473,25.1
946,474,25.1
966,475,25.0
353,476,24.9
772,477,24.8
612,478,24.8
865,479,24.8
743,480,24.7
528,481,24.7
536,482,24.6
13,483,24.6
997,484,24.6
632,485,24.5
587,486,24.5
273,487,24.4
225,488,24.4
1117,489,24.4
822,490,24.3
343,491,24.3
778,492,24.2
347,493,24.2
297,494,24.1
693,495,24.1
248,496,24.1
918,497,24.1
623,498,24.1
689,499,24.1
1140,500,24.1
