university_id,overall rank,overall score
177,66,69.1
178,620,
179,549,
180,666,
181,685,
182,529,
183,588,
184,749,
185,1039,
186,1249,
187,261,37.7
188,1053,
189,856,
190,739,
191,1004,
192,725,
193,842,
194,946,
195,908,
196,50,75.8
197,126,55.4
198,1064,
199,434,26.7
200,929,
201,150,50.5
202,7,97.3
203,889,
204,672,
205,196,44.8
206,1248,
207,774,
208,459,25.5
209,198,44.6
210,247,38.8
211,591,
212,184,46.0
213,810,
214,928,
215,987,
216,991,
217,1054,
218,602,
219,147,51.2
220,609,
221,1068,
222,1259,
223,144,52.2
224,367,30.5
225,488,24.4
226,595,
227,38,80.4
228,80,65.5
229,228,40.3
230,526,
231,238,39.6
232,835,
233,39,80.3
234,411,27.7
235,979,
236,215,42.0
237,1168,
238,227,40.3
239,359,30.9
240,143,52.5
241,140,53.0
242,374,29.6
243,403,28.0
244,992,
245,439,26.5
246,1207,
247,648,
248,496,24.1
249,21,88.3
250,798,
251,467,25.3
252,1071,
253,982,
254,42,78.9
255,421,27.3
256,1190,
257,36,81.7
258,1086,
259,5,98.0
260,290,35.4
261,679,
262,680,
263,836,
264,436,26.6
265,642,
266,775,
267,938,
268,155,50.3
269,878,
270,793,
271,465,25.3
272,345,31.7
273,487,24.4
274,919,
275,252,38.5
276,944,
277,704,
278,973,
279,761,
280,1292,
281,1128,
282,931,
283,763,
284,554,
285,18,88.8
286,1036,
287,386,29.1
288,794,
289,262,37.4
290,933,
291,197,44.8
292,857,
293,845,
294,953,
295,4,98.7
296,306,34.1
297,494,24.1
298,788,
299,509,
300,249,38.7
301,898,
302,440,26.3
303,575,
304,804,
305,521,
306,997,
307,409,27.8
308,1187,
309,530,
310,471,25.1
311,805,
312,951,
313,94,62.5
314,697,
315,1131,
316,1075,
317,183,46.1
318,383,29.3
319,723,
320,57,73.5
321,570,
322,250,38.7
323,304,34.2
324,277,36.5
325,170,47.6
326,343,31.9
327,1282,
328,1192,
329,412,27.5
330,1166,
331,171,47.5
332,707,
333,1199,
334,469,25.2
335,904,
336,397,28.3
337,15,90.2
338,727,
339,28,84.0
340,437,26.6
341,70,67.2
342,1027,
343,491,24.3
344,833,
345,1242,
346,237,39.6
347,493,24.2
348,978,
349,848,
350,1197,
351,802,
352,940,
353,476,24.9
354,1016,
355,40,79.7
356,259,37.6
357,1251,
358,118,56.9
359,58,73.1
360,677,
361,824,
362,1115,
363,211,42.6
364,329,32.7
365,683,
366,586,
367,587,
368,783,
369,818,
370,853,
371,54,74.6
372,832,
373,1087,
374,995,
375,636,
376,913,
377,354,31.3
378,600,
379,1153,
380,364,30.8
381,432,26.8
382,597,
383,69,67.9
384,339,32.2
385,300,34.8
386,735,
387,618,
388,1034,
389,1056,
390,428,27.0
391,678,
392,888,
393,673,
394,767,
395,462,25.4
396,682,
397,1076,
398,580,
399,823,
400,809,
401,316,33.6
402,43,77.7
403,548,
404,851,
405,558,
406,1222,
407,1067,
408,1255,
409,17,89.0
410,918,
411,959,
412,773,
413,342,32.1
414,248,38.8
415,308,34.0
416,604,
417,385,29.1
418,726,
419,1014,
420,795,
421,102,59.5
422,93,62.6
423,350,31.4
424,664,
425,1011,
426,191,45.5
427,579,
428,961,
429,253,38.4
430,291,35.1
431,506,
432,719,
433,822,
434,407,27.8
435,525,
436,1019,
437,1164,
438,844,
439,229,40.3
440,930,
441,965,
442,528,
443,621,
444,539,
445,699,
446,584,
447,956,
448,457,25.7
449,784,
450,141,52.7
451,158,49.7
452,240,39.6
453,311,33.8
454,910,
455,72,67.1
456,1252,
457,634,
458,317,33.5
459,519,
460,1193,
461,327,32.8
462,24,86.2
463,920,
464,986,
465,138,53.4
466,826,
467,127,55.3
468,914,
469,6,97.4
470,1172,
471,195,44.8
472,313,33.7
473,937,
474,393,28.5
475,714,
476,1006,
477,1277,
478,254,38.4
479,234,39.8
480,101,59.6
481,114,57.0
482,517,
483,643,
484,1018,
485,612,
486,886,
487,1196,
488,1179,
489,256,38.1
490,689,
491,676,
492,718,
493,813,
494,964,
495,1040,
496,737,
497,73,66.8
498,98,60.5
499,1111,
500,297,34.9
501,753,
502,90,63.2
503,406,27.9
504,1072,
505,438,26.6
506,242,39.5
507,355,31.2
508,916,
509,1030,
510,133,54.2
511,444,26.2
512,286,35.9
513,168,47.7
514,551,
515,651,
516,869,
517,124,55.9
518,220,41.3
519,105,58.5
520,274,36.6
521,860,
522,841,
523,1026,
524,814,
525,63,70.8
526,135,53.9
527,208,42.7
528,481,24.7
529,363,30.8
530,1077,
531,1212,
532,357,31.0
533,1137,
534,137,53.6
535,289,35.5
536,482,24.6
537,534,
538,712,
539,623,
540,866,
541,884,
542,941,
543,1110,
544,292,35.1
545,550,
546,180,46.3
547,19,88.7
548,1163,
549,12,90.8
550,1209,
551,1078,
552,1088,
553,287,35.6
554,84,65.2
555,638,
556,1247,
557,91,62.9
558,305,34.2
559,668,
560,1003,
561,152,50.4
562,983,
563,1081,
564,1091,
565,921,
566,932,
567,78,65.6
568,210,42.6
569,843,
570,112,57.5
571,340,32.2
572,533,
573,879,
574,111,57.7
575,669,
576,330,32.5
577,315,33.6
578,514,
579,321,33.1
580,270,36.9
581,796,
582,976,
583,1069,
584,565,
585,48,76.1
586,912,
587,486,24.5
588,100,59.9
589,512,
590,632,
591,1180,
592,756,
593,923,
594,178,46.4
595,2,99.5
596,20,88.6
597,405,27.9
598,142,52.6
599,223,40.9
600,875,
601,1123,
602,279,36.4
603,755,
604,151,50.5
605,402,28.0
606,400,28.1
607,1136,
608,1198,
609,806,
610,365,30.8
611,193,45.1
612,478,24.8
613,451,25.8
614,1272,
615,231,40.2
616,837,
617,32,82.5
618,778,
619,230,40.3
620,346,31.7
621,422,27.3
622,416,27.4
623,498,24.1
624,87,64.9
625,827,
626,868,
627,10,94.5
628,77,65.7
629,943,
630,130,54.8
631,1085,
632,485,24.5
633,893,
634,62,71.0
635,454,25.8
636,424,27.1
637,1264,
638,225,40.7
639,278,36.5
640,896,
641,334,32.3
642,281,36.4
643,616,
644,537,
645,759,
646,187,45.7
647,116,57.0
648,159,49.5
649,189,45.6
650,323,32.9
651,466,25.3
652,1041,
653,219,41.7
654,573,
655,338,32.2
656,934,
657,8,95.4
658,443,26.3
659,199,44.5
660,1285,
661,513,
662,384,29.1
663,750,
664,855,
665,589,
666,1129,
667,617,
668,881,
669,341,32.1
670,45,77.4
671,807,
672,1050,
673,1250,
674,610,
675,744,
676,1090,
677,711,
678,883,
679,566,
680,861,
681,146,51.4
682,988,
683,122,56.0
684,109,57.9
685,693,
686,686,
687,786,
688,815,
689,499,24.1
690,283,36.2
691,583,
692,417,27.4
693,495,24.1
694,344,31.8
695,925,
696,1185,
697,1130,
698,646,
699,302,34.7
700,598,
701,1142,
702,34,82.2
703,136,53.8
704,556,
705,1214,
706,33,82.3
707,244,39.2
708,27,84.0
709,631,
710,948,
711,865,
712,1120,
713,319,33.4
714,764,
715,999,
716,347,31.6
717,1089,
718,378,29.5
719,1263,
720,754,
721,552,
722,1295,
723,61,71.2
724,1299,
725,107,58.3
726,674,
727,361,30.9
728,939,
729,106,58.3
730,970,
731,9,95.4
732,954,
733,1092,
734,226,40.4
735,232,40.1
736,373,29.8
737,662,
738,985,
739,696,
740,1156,
741,222,41.0
742,165,48.1
743,480,24.7
744,564,
745,161,48.6
746,627,
747,358,31.0
748,362,30.9
749,695,
750,52,75.6
751,272,36.7
752,971,
753,510,
754,447,26.0
755,770,
756,1010,
757,1066,
758,924,
759,702,
760,128,55.2
761,204,43.3
762,601,
763,22,86.3
764,782,
765,266,37.2
766,503,
767,709,
768,1061,
769,1256,
770,1025,
771,1157,
772,477,24.8
773,375,29.6
774,179,46.4
775,59,72.2
776,1013,
777,209,42.7
778,492,24.2
779,1178,
780,207,42.8
781,326,32.9
782,543,
783,1002,
784,431,26.8
785,882,
786,909,
787,1160,
788,670,
789,776,
790,163,48.2
791,1173,
792,473,25.1
793,945,
794,85,65.0
795,1271,
796,387,28.9
797,895,
798,1206,
799,846,
800,917,
801,35,82.0
802,79,65.5
803,324,32.9
804,285,36.1
805,1037,
806,442,26.3
807,538,
808,185,46.0
809,381,29.4
810,800,
811,907,
812,372,30.0
813,258,38.1
814,687,
815,1124,
816,854,
817,771,
818,275,36.6
819,449,26.0
820,899,
821,89,63.5
822,490,24.3
823,177,46.6
824,173,47.0
825,212,42.5
826,370,30.3
827,1143,
828,659,
829,455,25.7
830,644,
831,703,
832,294,35.1
833,53,75.2
834,88,63.8
835,762,
836,504,
837,769,
838,963,
839,700,
840,83,65.2
841,201,44.1
842,284,36.2
843,41,79.1
844,175,46.9
845,351,31.4
846,233,40.0
847,366,30.5
848,567,
849,337,32.2
850,785,
851,705,
852,276,36.6
853,1033,
854,1274,
855,1169,
856,1114,
857,1057,
858,216,41.9
859,1148,
860,320,33.1
861,874,
862,721,
863,430,26.9
864,472,25.1
865,479,24.8
866,257,38.1
867,701,
868,76,66.2
869,190,45.5
870,1194,
871,505,
872,376,29.6
873,174,46.9
874,13,90.7
875,1177,
876,581,
877,1117,
878,123,55.9
879,46,77.1
880,656,
881,352,31.3
882,561,
883,1280,
884,790,
885,968,
886,984,
887,568,
888,969,
889,1162,
890,1083,
891,792,
892,738,
893,850,
894,777,
895,779,
896,849,
897,1100,
898,1294,
899,166,48.0
900,360,30.9
901,399,28.2
902,592,
903,293,35.1
904,834,
905,235,39.8
906,717,
907,336,32.2
908,414,27.4
909,26,85.3
910,585,
911,655,
912,926,
913,819,
914,801,
915,1183,
916,1211,
917,389,28.7
918,497,24.1
919,820,
920,840,
921,1058,
922,30,82.8
923,1167,
924,349,31.4
925,684,
926,1253,
927,787,
928,468,25.3
929,628,
930,557,
931,56,73.8
932,821,
933,460,25.5
934,64,70.1
935,911,
936,731,
937,394,28.4
938,667,
939,691,
940,599,
941,453,25.8
942,1174,
943,325,32.9
944,624,
945,742,
946,474,25.1
947,1104,
948,356,31.1
949,547,
950,404,27.9
951,743,
952,789,
953,82,65.2
954,757,
955,1149,
956,572,
957,67,68.4
958,607,
959,1060,
960,1022,
961,263,37.3
962,1144,
963,318,33.4
964,732,
965,532,
966,475,25.0
967,200,44.2
968,255,38.3
969,121,56.1
970,241,39.5
971,390,28.7
972,452,25.8
973,74,66.3
974,149,50.6
975,448,26.0
976,571,
977,720,
978,1021,
979,1074,
980,420,27.4
981,1262,
982,348,31.4
983,1,100.0
984,524,
985,273,36.7
986,1269,
987,391,28.6
988,1175,
989,295,35.1
990,37,81.4
991,1017,
992,1213,
993,119,56.7
994,873,
995,1151,
996,282,36.3
997,484,24.6
998,772,
999,559,
1000,1268,
1001,688,
1002,671,
1003,1195,
1004,395,28.4
1005,456,25.7
1006,562,
1007,332,32.4
1008,408,27.8
1009,299,34.8
1010,518,
1011,590,
1012,540,
1013,745,
1014,1063,
1015,1032,
1016,463,25.4
1017,531,
1018,202,43.9
1019,544,
1020,905,
1021,768,
1022,957,
1023,1132,
1024,14,90.2
1025,450,25.9
1026,576,
1027,156,50.2
1028,129,54.9
1029,426,27.1
1030,966,
1031,1293,
1032,831,
1033,1154,
1034,322,33.0
1035,522,
1036,527,
1037,594,
1038,645,
1039,1133,
1040,176,46.8
1041,808,
1042,60,71.3
1043,560,
1044,989,
1045,380,29.4
1046,816,
1047,622,
1048,103,59.0
1049,145,52.0
1050,508,
1051,694,
1052,239,39.6
1053,902,
1054,748,
1055,309,33.9
1056,665,
1057,25,85.9
1058,268,37.1
1059,139,53.3
1060,368,30.5
1061,1298,
1062,86,65.0
1063,75,66.2
1064,710,
1065,546,
1066,765,
1067,413,27.5
1068,243,39.2
1069,333,32.3
1070,396,28.3
1071,217,41.8
1072,658,
1073,603,
1074,752,
1075,870,
1076,536,
1077,1084,
1078,535,
1079,169,47.6
1080,95,62.3
1081,660,
1082,164,48.1
1083,369,30.4
1084,335,32.2
1085,852,
1086,1150,
1087,1189,
1088,681,
1089,29,84.0
1090,328,32.8
1091,639,
1092,654,
1093,245,39.2
1094,880,
1095,615,
1096,829,
1097,382,29.3
1098,71,67.2
1099,31,82.6
1100,224,40.8
1101,708,
1102,596,
1103,264,37.3
1104,736,
1105,1291,
1106,501,24.1
1107,574,
1108,446,26.1
1109,542,
1110,172,47.2
1111,445,26.1
1112,1152,
1113,996,
1114,922,
1115,1191,
1116,1146,
1117,489,24.4
1118,148,51.0
1119,310,33.8
1120,657,
1121,1112,
1122,613,
1123,99,60.1
1124,897,
1125,260,37.6
1126,1258,
1127,435,26.7
1128,994,
1129,120,56.2
1130,433,26.8
1131,182,46.1
1132,104,58.9
1133,206,43.1
1134,734,
1135,425,27.1
1136,3,98.7
1137,516,
1138,188,45.7
1139,470,25.2
1140,500,24.1
1141,502,
1142,553,
1143,157,49.8
1144,650,
1145,760,
1146,901,
1147,1020,
