university_id,international faculty rank,international faculty score
330,601.0,1.0
331,90.0,99.4
332,601.0,2.3
333,601.0,1.3
334,506.0,10.4
335,601.0,2.9
336,601.0,3.8
337,177.0,87.9
338,601.0,1.9
339,39.0,100.0
340,601.0,5.3
341,167.0,90.3
342,601.0,1.3
343,601.0,5.2
344,315.0,42.6
345,,
346,601.0,2.8
347,601.0,1.5
348,601.0,1.4
349,601.0,2.9
350,597.0,5.9
351,601.0,2.3
352,601.0,1.9
353,320.0,41.7
354,601.0,1.4
355,369.0,28.9
356,165.0,90.6
357,601.0,2.1
358,270.0,55.8
359,61.0,100.0
360,601.0,1.9
361,483.0,13.1
362,601.0,5.3
363,334.0,37.5
364,402.0,21.9
365,601.0,1.6
366,601.0,1.9
367,601.0,1.6
368,426.0,17.6
369,434.0,17.2
370,345.0,34.7
371,347.0,34.6
372,601.0,2.8
373,601.0,1.8
374,,
375,580.0,6.6
376,601.0,1.2
377,601.0,3.5
378,601.0,1.5
379,601.0,2.1
380,137.0,95.3
381,601.0,1.8
382,601.0,1.2
383,275.0,52.8
384,601.0,3.4
385,135.0,95.4
386,601.0,1.9
387,601.0,2.1
388,601.0,1.0
389,417.0,19.3
390,289.0,49.4
391,601.0,1.4
392,601.0,1.1
393,601.0,1.9
394,337.0,37.1
395,587.0,6.3
396,601.0,1.9
397,601.0,2.0
398,516.0,10.0
399,601.0,1.2
400,521.0,9.6
401,495.0,11.5
402,44.0,100.0
403,548.0,8.1
404,601.0,2.5
405,601.0,4.9
406,601.0,1.2
407,601.0,1.4
408,601.0,1.3
409,452.0,15.3
410,601.0,1.4
411,601.0,3.4
412,601.0,4.4
413,323.0,40.9
414,333.0,37.6
415,255.0,59.1
416,376.0,27.6
417,601.0,2.7
418,601.0,3.4
419,601.0,1.1
420,601.0,1.1
421,71.0,99.9
422,190.0,83.9
423,277.0,52.6
424,601.0,1.6
425,601.0,1.6
426,106.0,98.8
427,601.0,1.2
428,601.0,1.4
429,563.0,7.2
430,74.0,99.8
431,419.0,18.6
432,601.0,1.0
433,601.0,2.5
434,98.0,99.1
435,601.0,5.0
436,601.0,4.8
437,589.0,6.2
438,601.0,1.4
439,124.0,97.0
440,601.0,1.4
441,601.0,1.2
442,479.0,13.3
443,,
444,184.0,86.0
445,601.0,2.2
446,33.0,100.0
447,593.0,6.0
448,573.0,7.0
449,601.0,2.3
450,86.0,99.5
451,286.0,50.5
452,78.0,99.8
453,205.0,77.8
454,601.0,4.0
455,463.0,14.5
456,601.0,1.1
457,601.0,2.2
458,601.0,2.9
459,601.0,1.1
460,,
461,240.0,64.9
462,245.0,63.4
463,601.0,1.3
464,535.0,8.7
465,256.0,58.9
466,259.0,58.2
467,54.0,100.0
468,,
469,89.0,99.4
470,,
471,38.0,100.0
472,294.0,46.6
473,450.0,15.3
474,468.0,14.1
475,460.0,14.8
476,398.0,22.7
477,601.0,1.2
478,,
479,103.0,98.8
480,490.0,11.8
481,130.0,96.0
482,581.0,6.6
483,528.0,9.3
484,601.0,1.6
485,601.0,1.5
486,601.0,2.2
487,601.0,2.3
488,601.0,1.3
489,601.0,1.2
490,576.0,6.8
491,413.0,20.2
492,192.0,83.6
493,254.0,61.0
494,601.0,1.1
495,601.0,1.3
496,601.0,2.8
497,131.0,95.8
498,561.0,7.2
499,578.0,6.7
500,601.0,2.1
501,2.0,100.0
502,123.0,97.0
503,197.0,81.2
504,601.0,1.3
505,79.0,99.7
506,20.0,100.0
507,208.0,76.9
508,601.0,1.1
509,601.0,1.9
510,278.0,52.0
511,507.0,10.3
512,99.0,99.1
513,109.0,98.7
514,601.0,1.9
515,367.0,29.0
516,325.0,40.6
517,601.0,2.4
518,601.0,2.6
519,267.0,56.5
520,56.0,100.0
521,378.0,27.2
522,601.0,5.5
523,421.0,18.3
524,518.0,9.7
525,339.0,36.6
526,111.0,98.6
527,601.0,2.6
528,349.0,33.6
529,601.0,2.3
530,558.0,7.4
531,601.0,1.3
532,149.0,93.3
533,601.0,2.0
534,585.0,6.5
535,128.0,96.2
536,601.0,5.5
537,451.0,15.3
538,601.0,1.4
539,601.0,1.2
540,601.0,1.4
541,,
542,601.0,1.1
543,601.0,2.7
544,438.0,16.6
545,601.0,2.3
546,195.0,81.9
547,276.0,52.7
548,601.0,1.8
549,27.0,100.0
550,601.0,5.5
551,601.0,1.7
552,601.0,2.8
553,601.0,3.4
554,552.0,8.0
555,138.0,94.9
556,601.0,4.3
557,162.0,91.6
558,234.0,68.1
559,601.0,1.3
560,601.0,1.2
561,196.0,81.6
562,399.0,22.4
563,508.0,10.3
564,471.0,13.8
565,601.0,1.1
566,601.0,2.9
567,560.0,7.3
568,551.0,8.0
569,601.0,2.6
570,300.0,45.5
571,152.0,92.9
572,529.0,9.2
573,,
574,84.0,99.5
575,15.0,100.0
576,274.0,53.6
577,472.0,13.8
578,219.0,73.1
579,601.0,4.2
580,531.0,9.0
581,601.0,2.4
582,601.0,1.5
583,601.0,1.2
584,601.0,2.1
585,331.0,39.2
586,,
587,601.0,2.3
588,62.0,100.0
589,313.0,43.3
590,601.0,3.7
591,,
592,601.0,2.4
593,458.0,14.9
594,310.0,43.8
595,83.0,99.5
596,374.0,28.1
597,601.0,3.1
598,251.0,61.7
599,505.0,10.4
600,601.0,1.6
601,601.0,4.4
602,235.0,68.0
603,232.0,69.7
604,213.0,74.7
605,601.0,1.2
606,601.0,1.1
607,601.0,4.9
608,601.0,1.5
609,601.0,2.0
610,601.0,5.6
611,583.0,6.5
612,601.0,2.2
613,52.0,100.0
614,601.0,1.3
615,166.0,90.5
616,464.0,14.4
617,136.0,95.4
618,237.0,67.0
619,601.0,2.4
620,,
621,405.0,21.4
622,414.0,20.1
623,601.0,2.5
624,388.0,24.7
625,304.0,44.7
626,601.0,1.3
627,223.0,71.9
628,117.0,97.9
629,601.0,1.8
630,328.0,39.8
631,601.0,3.9
632,120.0,97.4
633,601.0,1.1
634,163.0,91.3
635,601.0,2.7
636,241.0,64.7
637,,
638,17.0,100.0
639,424.0,17.8
640,601.0,1.1
641,340.0,36.5
642,127.0,96.3
643,601.0,3.4
644,601.0,1.4
645,601.0,1.8
646,601.0,1.2
647,204.0,78.1
648,481.0,13.2
649,171.0,89.8
650,122.0,97.0
651,579.0,6.7
652,427.0,17.6
653,469.0,14.1
654,601.0,1.2
655,126.0,96.5
656,601.0,1.3
657,22.0,100.0
658,246.0,63.3
659,280.0,51.8
660,601.0,1.1
661,433.0,17.2
662,3.0,100.0
663,397.0,22.8
664,306.0,44.5
665,353.0,32.9
666,601.0,1.7
667,248.0,63.3
668,297.0,46.0
669,,
670,114.0,98.5
671,249.0,63.1
672,,
673,601.0,2.3
674,134.0,95.7
675,601.0,1.1
676,459.0,14.9
677,601.0,2.4
678,470.0,13.8
679,,
680,601.0,5.6
681,544.0,8.1
682,601.0,4.8
683,209.0,76.9
684,69.0,100.0
685,601.0,2.4
686,601.0,1.1
687,601.0,1.2
688,601.0,2.6
689,601.0,2.8
690,572.0,7.0
691,133.0,95.7
692,221.0,72.6
693,601.0,4.9
694,601.0,4.2
695,601.0,1.3
696,601.0,1.4
697,601.0,4.1
698,371.0,28.4
699,430.0,17.5
700,601.0,3.4
701,601.0,1.4
702,21.0,100.0
703,156.0,92.2
704,455.0,15.2
705,601.0,1.5
706,601.0,5.4
707,601.0,2.0
708,157.0,92.2
709,601.0,1.1
710,228.0,70.6
711,601.0,1.6
712,601.0,2.9
713,601.0,3.5
714,601.0,1.4
715,499.0,11.1
716,269.0,56.0
717,601.0,1.1
718,327.0,40.1
719,601.0,1.1
720,601.0,1.2
721,601.0,1.4
722,601.0,3.3
723,102.0,99.0
724,601.0,1.1
725,36.0,100.0
726,601.0,4.9
727,401.0,21.9
728,601.0,3.7
729,601.0,2.9
730,601.0,15.7
731,85.0,99.5
732,242.0,64.2
733,354.0,32.8
734,382.0,26.5
735,193.0,83.1
736,95.0,99.2
737,493.0,11.6
738,574.0,6.9
739,601.0,1.6
740,601.0,1.2
741,169.0,90.2
742,601.0,2.6
743,601.0,1.5
744,601.0,1.6
745,361.0,30.5
746,489.0,11.8
747,601.0,2.8
748,532.0,8.9
749,601.0,2.7
750,265.0,56.9
751,601.0,4.2
752,601.0,1.4
753,253.0,61.4
754,65.0,100.0
755,194.0,82.8
756,601.0,1.1
757,601.0,2.0
758,601.0,5.1
759,601.0,2.8
760,170.0,90.0
761,476.0,13.5
762,601.0,1.5
763,26.0,100.0
764,283.0,50.8
765,526.0,9.4
766,601.0,4.7
767,601.0,4.0
768,601.0,2.3
769,601.0,1.8
770,601.0,1.2
771,601.0,2.5
772,326.0,40.3
773,575.0,6.9
774,601.0,1.5
775,42.0,100.0
776,519.0,9.6
777,141.0,94.5
778,601.0,1.9
779,601.0,1.2
780,34.0,100.0
781,18.0,100.0
782,403.0,21.8
783,601.0,1.0
784,515.0,10.0
785,601.0,1.2
786,601.0,3.7
787,601.0,2.0
788,601.0,4.6
789,486.0,12.7
790,216.0,73.6
791,550.0,8.0
792,537.0,8.6
793,564.0,7.2
794,88.0,99.5
795,601.0,1.5
796,601.0,2.5
797,523.0,9.5
798,601.0,1.6
799,543.0,8.3
800,,
801,94.0,99.2
802,161.0,91.7
803,513.0,10.2
804,110.0,98.7
805,601.0,1.5
806,478.0,13.3
807,559.0,7.3
808,601.0,2.8
809,359.0,31.7
810,601.0,1.2
811,601.0,1.1
812,601.0,2.2
813,457.0,15.1
814,303.0,44.7
815,601.0,4.0
816,601.0,1.3
817,480.0,13.2
818,522.0,9.5
819,601.0,1.9
820,601.0,2.2
821,226.0,71.3
822,227.0,70.7
823,77.0,99.8
824,292.0,48.9
825,230.0,70.4
826,243.0,63.8
827,601.0,1.2
828,179.0,87.3
829,503.0,10.6
830,545.0,8.1
831,10.0,100.0
832,404.0,21.4
833,,
834,155.0,92.4
835,601.0,1.3
836,601.0,2.4
837,601.0,1.1
838,601.0,1.4
839,601.0,1.6
840,601.0,3.6
841,107.0,98.8
842,70.0,100.0
843,539.0,8.5
844,590.0,6.2
845,384.0,25.5
846,282.0,51.3
847,474.0,13.6
848,,
849,601.0,1.5
850,601.0,4.1
851,6.0,100.0
852,115.0,98.3
853,541.0,8.3
854,601.0,1.8
855,,
856,601.0,1.9
857,394.0,23.6
858,601.0,2.6
859,601.0,1.1
860,335.0,37.2
861,601.0,1.2
862,346.0,34.6
863,601.0,2.0
864,288.0,49.8
865,601.0,2.6
866,601.0,2.3
867,,
868,549.0,8.1
869,180.0,86.8
870,454.0,15.2
871,601.0,1.2
872,302.0,44.9
873,96.0,99.2
874,145.0,94.1
875,601.0,1.3
876,261.0,57.5
877,601.0,1.1
878,49.0,100.0
879,173.0,89.1
880,601.0,4.4
881,75.0,99.8
882,601.0,2.0
883,601.0,1.3
884,601.0,1.5
885,601.0,1.3
886,440.0,16.2
887,601.0,1.9
888,416.0,19.4
889,601.0,1.6
890,601.0,1.1
891,601.0,1.4
892,601.0,1.1
893,601.0,2.8
894,,
895,418.0,19.1
896,80.0,99.7
897,601.0,1.9
898,,
899,400.0,21.9
900,601.0,1.3
901,,
902,296.0,46.1
903,212.0,74.7
904,12.0,100.0
905,206.0,77.4
906,366.0,29.2
907,601.0,4.1
908,601.0,4.8
909,113.0,98.6
910,207.0,77.2
911,601.0,1.3
912,601.0,1.2
913,601.0,1.3
914,601.0,2.8
915,,
916,601.0,1.7
917,214.0,73.9
918,601.0,3.6
919,511.0,10.2
920,601.0,2.6
921,601.0,3.7
922,363.0,30.0
923,601.0,1.2
924,316.0,42.5
925,601.0,3.0
926,601.0,1.3
927,601.0,4.0
928,601.0,2.1
929,601.0,4.9
930,601.0,4.2
931,175.0,88.7
932,601.0,1.3
933,50.0,100.0
934,291.0,49.1
935,601.0,1.6
936,601.0,1.2
937,595.0,5.9
938,601.0,3.3
939,423.0,18.0
940,601.0,5.3
941,601.0,3.2
942,,
943,601.0,1.2
944,601.0,2.7
945,601.0,2.3
946,247.0,63.3
947,601.0,1.3
948,408.0,20.8
949,601.0,1.8
950,510.0,10.3
951,284.0,50.7
952,601.0,2.1
953,118.0,97.8
954,601.0,2.6
955,601.0,5.5
956,601.0,3.6
957,601.0,2.1
958,319.0,41.8
959,601.0,1.7
960,601.0,1.0
961,338.0,37.0
962,601.0,1.6
963,147.0,94.0
964,601.0,2.0
965,301.0,45.5
966,600.0,5.7
967,185.0,85.5
968,406.0,21.3
969,43.0,100.0
970,244.0,63.6
971,601.0,2.0
972,100.0,99.0
973,601.0,4.3
974,178.0,87.5
975,,
976,601.0,1.2
977,293.0,47.1
978,407.0,20.9
979,601.0,2.0
980,266.0,56.7
981,,
982,601.0,3.6
983,45.0,100.0
984,132.0,95.7
985,59.0,100.0
986,601.0,1.5
987,601.0,1.9
988,601.0,1.0
989,601.0,2.5
990,121.0,97.1
991,601.0,1.0
992,601.0,5.6
993,76.0,99.8
994,601.0,1.8
995,601.0,4.8
996,601.0,1.5
997,601.0,1.2
998,601.0,1.6
999,601.0,1.5
1000,601.0,2.4
1001,601.0,1.2
1002,601.0,2.8
1003,,
1004,492.0,11.8
1005,601.0,3.6
1006,601.0,2.0
1007,252.0,61.7
1008,601.0,3.4
1009,144.0,94.2
1010,601.0,5.4
1011,365.0,29.7
1012,601.0,1.3
1013,250.0,62.7
1014,601.0,4.6
1015,502.0,10.8
1016,186.0,85.0
1017,601.0,2.1
1018,601.0,3.6
1019,305.0,44.7
1020,,
1021,601.0,1.3
1022,601.0,1.2
1023,527.0,9.4
1024,14.0,100.0
1025,,
1026,601.0,1.2
1027,189.0,83.9
1028,287.0,50.5
1029,210.0,76.1
1030,601.0,1.2
1031,598.0,5.9
1032,601.0,1.2
1033,601.0,1.4
1034,112.0,98.6
1035,601.0,1.1
1036,358.0,31.8
1037,601.0,1.9
1038,,
1039,601.0,2.5
1040,477.0,13.4
1041,,
1042,203.0,78.2
1043,601.0,4.4
1044,601.0,1.8
1045,601.0,1.3
1046,601.0,1.2
1047,432.0,17.3
1048,187.0,85.0
1049,411.0,20.5
1050,153.0,92.9
1051,498.0,11.2
1052,198.0,80.6
1053,601.0,3.4
1054,601.0,1.3
1055,601.0,2.7
1056,351.0,33.2
1057,272.0,55.1
1058,517.0,9.9
1059,601.0,4.4
1060,380.0,26.9
1061,601.0,1.2
1062,435.0,17.0
1063,555.0,7.7
1064,314.0,43.0
1065,601.0,2.4
1066,348.0,34.4
1067,601.0,1.9
1068,202.0,78.6
1069,108.0,98.7
1070,601.0,1.4
1071,258.0,58.4
1072,601.0,2.0
1073,484.0,12.9
1074,601.0,4.3
1075,,
1076,601.0,2.3
1077,601.0,2.8
1078,456.0,15.1
1079,500.0,11.0
1080,174.0,89.1
1081,601.0,1.0
1082,25.0,100.0
1083,53.0,100.0
1084,601.0,2.0
1085,601.0,3.8
1086,415.0,19.7
1087,437.0,16.6
1088,601.0,1.1
1089,146.0,94.0
1090,58.0,100.0
1091,,
1092,601.0,3.3
1093,601.0,3.3
1094,601.0,5.2
1095,601.0,1.7
1096,525.0,9.4
1097,601.0,2.5
1098,51.0,100.0
1099,150.0,93.3
1100,601.0,1.3
1101,601.0,4.1
1102,601.0,1.0
1103,582.0,6.6
1104,601.0,2.2
1105,,
1106,390.0,24.2
1107,92.0,99.3
1108,159.0,92.0
1109,601.0,1.2
1110,601.0,1.4
1111,441.0,16.1
1112,601.0,1.6
1113,63.0,100.0
1114,,
1115,485.0,12.8
1116,601.0,2.0
1117,601.0,1.5
1118,445.0,16.0
1119,601.0,1.7
1120,257.0,58.7
1121,601.0,1.4
1122,601.0,4.6
1123,540.0,8.4
1124,601.0,5.5
1125,601.0,2.4
1126,601.0,5.7
1127,158.0,92.1
1128,601.0,1.2
1129,601.0,5.1
1130,542.0,8.3
1131,229.0,70.5
1132,168.0,90.3
1133,139.0,94.9
1134,,
1135,601.0,1.2
1136,73.0,99.8
1137,588.0,6.3
1138,601.0,2.3
1139,488.0,11.9
1140,601.0,2.1
1141,553.0,7.9
1142,442.0,16.1
1143,533.0,8.9
1144,385.0,25.3
1145,601.0,1.8
1146,601.0,1.8
1147,601.0,1.1
