university_id,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
259,5,98.0,1,100.0,1,100.0,37,99.1,3,100.0,188.0,84.2,196.0,70.1,,,,,,
260,290,35.4,339,25.2,354,27.7,205,67.5,601,9.7,13.0,100.0,351.0,40.1,,,,,,
261,679,,501,9.2,501,13.2,601,20.9,601,14.7,72.0,99.9,515.0,22.2,,,,,,
262,680,,501,4.9,501,16.1,208,66.9,601,1.6,601.0,2.0,601.0,2.3,,,,,,
263,836,,501,3.4,501,1.7,562,26.4,443,29.7,601.0,1.8,601.0,2.9,,,,,,
264,436,26.6,351,24.0,501,8.9,306,50.5,571,18.3,336.0,37.1,601.0,7.4,,,,,,
265,642,,501,15.8,501,4.7,601,9.8,293,47.7,601.0,1.6,601.0,15.7,,,,,,
266,775,,501,12.1,423,22.1,600,23.7,601,3.2,601.0,5.6,289.0,49.9,,,,,,
267,938,,501,7.1,501,5.1,381,41.2,601,5.4,601.0,1.2,601.0,4.5,,,,,,
268,155,50.3,336,25.2,474,18.9,25,99.8,258,52.6,264.0,57.0,79.0,95.3,,,,,,
269,878,,501,4.6,501,4.1,601,6.2,601,15.8,332.0,38.5,129.0,86.8,,,,,,
270,793,,501,4.5,501,6.0,601,7.1,601,11.2,182.0,86.5,45.0,99.1,,,,,,
271,465,25.3,310,27.4,176,49.3,356,44.0,601,1.2,601.0,2.9,601.0,2.2,,,,,,
272,345,31.7,501,12.6,501,9.3,67,93.4,601,7.4,81.0,99.7,601.0,9.0,,,,,,
273,487,24.4,501,8.5,501,11.3,187,70.6,601,11.3,601.0,4.6,217.0,63.3,,,,,,
274,919,,501,10.5,222,42.9,601,4.8,601,5.7,601.0,4.8,601.0,4.3,,,,,,
275,252,38.5,229,36.8,501,16.2,431,36.9,150,68.8,556.0,7.7,601.0,9.1,,,,,,
276,944,,501,8.8,501,6.8,601,11.5,601,12.5,317.0,42.4,263.0,54.9,,,,,,
277,704,,501,7.1,501,8.0,601,8.8,601,6.3,5.0,100.0,11.0,100.0,,,,,,
278,973,,501,2.5,501,4.3,450,34.6,581,17.4,601.0,1.7,447.0,27.2,,,,,,
279,761,,501,11.2,418,22.4,565,26.1,601,2.1,298.0,45.7,601.0,4.5,,,,,,
280,1292,,501,5.1,501,2.3,601,3.0,601,3.9,601.0,1.7,601.0,2.6,,,,,,
281,1128,,501,8.3,501,5.9,601,3.2,601,11.5,601.0,2.6,601.0,1.3,,,,,,
282,931,,501,5.4,501,6.1,519,29.6,601,9.0,601.0,1.3,601.0,5.2,,,,,,
283,763,,501,13.8,185,47.9,601,15.4,601,1.8,344.0,35.0,601.0,1.7,,,,,,
284,554,,318,26.6,382,25.5,601,3.0,389,35.6,601.0,1.0,601.0,14.9,,,,,,
285,18,88.8,15,99.4,18,98.2,120,83.5,59,89.5,299.0,45.6,365.0,38.5,,,,,,
286,1036,,501,9.5,501,13.6,601,15.6,601,2.3,565.0,7.2,601.0,1.6,,,,,,
287,386,29.1,422,20.0,501,8.9,601,21.6,346,40.2,105.0,98.8,254.0,56.1,,,,,,
288,794,,501,11.4,501,7.3,601,14.2,467,27.6,449.0,15.4,601.0,13.1,,,,,,
289,262,37.4,232,36.2,360,27.5,243,61.9,383,36.2,601.0,2.2,601.0,5.9,,,,,,
290,933,,501,5.1,501,2.7,601,11.3,290,48.5,601.0,1.7,601.0,4.9,,,,,,
291,197,44.8,155,50.6,241,39.2,601,16.0,286,49.5,35.0,100.0,300.0,47.4,,,,,,
292,857,,501,9.9,501,12.6,601,6.2,415,32.0,601.0,4.0,601.0,4.6,,,,,,
293,845,,501,5.5,501,5.1,407,38.8,601,1.0,601.0,2.1,601.0,4.6,,,,,,
294,953,,501,12.2,501,8.9,601,6.7,554,20.3,436.0,16.7,601.0,2.0,,,,,,
295,4,98.7,2,100.0,2,100.0,10,100.0,48,92.1,57.0,100.0,64.0,97.7,,,,,,
296,306,34.1,501,13.4,501,6.1,432,36.4,4,100.0,599.0,5.7,601.0,7.6,,,,,,
297,494,24.1,480,17.7,416,22.5,601,5.7,441,30.0,40.0,100.0,286.0,50.8,,,,,,
298,788,,501,12.9,501,7.6,454,34.4,601,8.5,,,571.0,17.8,,,,,,
299,509,,491,17.2,329,29.3,601,15.7,491,25.3,172.0,89.7,459.0,26.4,,,,,,
300,249,38.7,263,32.4,188,47.6,217,65.5,505,24.2,601.0,5.6,283.0,51.5,,,,,,
301,898,,501,10.9,501,14.8,601,13.8,601,3.9,462.0,14.5,298.0,47.9,,,,,,
302,440,26.3,501,15.8,395,24.5,479,32.3,496,25.0,239.0,65.2,271.0,53.1,,,,,,
303,575,,501,7.0,501,6.7,601,11.5,115,75.3,601.0,2.0,601.0,3.4,,,,,,
304,804,,501,15.4,501,8.3,601,13.2,601,2.6,601.0,1.3,601.0,7.0,,,,,,
305,521,,501,7.3,501,2.1,601,6.3,54,90.1,601.0,2.5,601.0,3.2,,,,,,
306,997,,501,4.0,501,1.6,316,48.9,601,5.5,601.0,2.7,601.0,3.5,,,,,,
307,409,27.8,501,9.7,501,12.0,84,90.3,596,16.7,586.0,6.4,585.0,16.7,,,,,,
308,1187,,501,7.6,501,6.0,601,4.1,557,20.0,504.0,10.5,601.0,6.5,,,,,,
309,530,,413,20.2,501,9.6,601,9.9,288,49.3,546.0,8.1,416.0,31.6,,,,,,
310,471,25.1,501,14.4,501,15.3,601,13.9,229,55.8,268.0,56.3,561.0,18.3,,,,,,
311,805,,501,6.8,501,10.6,601,5.2,427,30.9,,,601.0,1.8,,,,,,
312,951,,501,4.1,501,5.6,601,9.9,601,7.7,330.0,39.4,97.0,93.6,,,,,,
313,94,62.5,125,58.5,133,58.1,601,20.4,40,94.9,31.0,100.0,25.0,99.9,,,,,,
314,697,,501,8.1,501,16.5,601,10.2,558,19.8,225.0,71.4,175.0,74.2,,,,,,
315,1131,,501,10.5,501,8.1,601,7.4,601,3.9,601.0,1.8,601.0,1.5,,,,,,
316,1075,,501,5.2,501,3.6,601,4.6,601,15.1,,,601.0,1.1,,,,,,
317,183,46.1,221,37.9,428,21.6,180,71.7,373,37.2,218.0,73.5,220.0,63.1,,,,,,
318,383,29.3,501,10.8,501,5.6,7,100.0,592,16.9,601.0,1.3,580.0,17.2,,,,,,
319,723,,501,6.9,501,15.9,258,59.3,601,1.3,547.0,8.1,601.0,1.2,,,,,,
320,57,73.5,78,74.6,48,91.1,97,87.6,131,71.1,473.0,13.7,380.0,36.2,,,,,,
321,570,,501,10.8,501,6.8,601,5.7,354,39.0,67.0,100.0,295.0,48.9,,,,,,
322,250,38.7,272,30.8,377,25.8,601,10.8,72,87.2,260.0,57.8,496.0,23.5,,,,,,
323,304,34.2,205,41.2,218,44.0,264,57.8,601,2.7,425.0,17.7,601.0,3.4,,,,,,
324,277,36.5,501,6.8,501,1.7,41,98.5,197,61.0,364.0,29.7,601.0,2.1,,,,,,
325,170,47.6,87,71.3,263,36.5,601,16.1,273,51.0,601.0,3.9,410.0,32.2,,,,,,
326,343,31.9,402,20.7,501,14.9,601,22.7,303,46.7,233.0,68.2,86.0,94.9,,,,,,
327,1282,,501,4.2,501,1.7,601,6.6,601,1.1,601.0,1.1,601.0,1.2,,,,,,
328,1192,,501,12.2,501,4.0,601,3.2,601,2.9,601.0,3.6,601.0,1.6,,,,,,
329,412,27.5,332,25.5,455,20.0,449,34.7,393,35.1,524.0,9.4,601.0,14.1,,,,,,
330,1166,,501,2.4,501,2.6,601,17.0,512,23.7,601.0,1.0,601.0,2.4,,,,,,
331,171,47.5,272,30.8,112,63.9,601,5.5,27,97.4,90.0,99.4,231.0,60.4,,,,,,
332,707,,501,7.6,501,5.4,344,45.6,541,21.4,601.0,2.3,601.0,3.6,,,,,,
333,1199,,501,7.7,501,6.5,598,23.7,601,4.9,601.0,1.3,601.0,9.1,,,,,,
334,469,25.2,501,13.8,195,47.1,468,32.9,408,32.7,506.0,10.4,473.0,25.0,,,,,,
335,904,,355,23.6,462,19.3,601,6.2,601,2.8,601.0,2.9,601.0,1.3,,,,,,
336,397,28.3,501,9.6,501,8.1,93,89.1,601,6.2,601.0,3.8,136.0,85.6,,,,,,
337,15,90.2,9,99.9,6,100.0,1,100.0,206,59.9,177.0,87.9,197.0,69.8,,,,,,
338,727,,501,5.1,501,4.7,601,8.4,209,59.1,601.0,1.9,601.0,9.3,,,,,,
339,28,84.0,34,94.6,75,79.3,354,44.4,38,95.4,39.0,100.0,49.0,98.8,,,,,,
340,437,26.6,501,10.1,501,4.8,83,90.3,601,14.3,601.0,5.3,591.0,16.5,,,,,,
341,70,67.2,59,84.4,146,56.1,601,8.1,29,96.9,167.0,90.3,342.0,41.4,,,,,,
342,1027,,501,4.3,501,2.9,601,23.0,601,1.2,601.0,1.3,601.0,3.9,,,,,,
343,491,24.3,501,12.0,501,8.3,601,1.5,73,87.2,601.0,5.2,601.0,11.6,,,,,,
344,833,,501,5.7,501,8.4,601,21.6,601,3.4,315.0,42.6,545.0,20.2,,,,,,
345,1242,,501,6.0,501,4.3,601,2.6,601,7.3,,,601.0,6.0,,,,,,
346,237,39.6,349,24.1,501,9.6,325,48.2,45,93.3,601.0,2.8,601.0,8.5,,,,,,
347,493,24.2,210,40.0,501,9.7,601,7.3,517,23.3,601.0,1.5,560.0,18.4,,,,,,
348,978,,501,13.6,235,40.2,601,5.1,601,7.1,601.0,1.4,601.0,1.4,,,,,,
349,848,,501,15.6,500,17.7,601,8.6,601,4.3,601.0,2.9,601.0,3.8,,,,,,
350,1197,,501,8.3,501,8.0,601,9.8,601,12.7,597.0,5.9,601.0,2.6,,,,,,
351,802,,501,16.3,501,5.6,582,25.0,601,5.8,601.0,2.3,601.0,3.6,,,,,,
352,940,,501,13.0,501,6.8,570,25.7,601,10.6,601.0,1.9,598.0,16.2,,,,,,
353,476,24.9,501,16.5,501,16.7,340,46.1,497,24.9,320.0,41.7,601.0,5.6,,,,,,
354,1016,,501,5.7,501,9.3,601,19.0,601,9.4,601.0,1.4,601.0,4.9,,,,,,
355,40,79.7,8,100.0,8,99.9,371,42.5,51,90.5,369.0,28.9,453.0,26.7,,,,,,
356,259,37.6,321,26.3,311,30.3,195,69.2,601,12.8,165.0,90.6,238.0,58.7,,,,,,
357,1251,,501,4.8,501,4.3,601,8.8,601,2.6,601.0,2.1,601.0,1.7,,,,,,
358,118,56.9,107,63.3,83,74.9,601,14.8,109,77.6,270.0,55.8,287.0,50.6,,,,,,
359,58,73.1,84,71.9,55,87.9,378,41.8,69,87.8,61.0,100.0,134.0,85.9,,,,,,
360,677,,501,14.1,501,17.5,601,16.1,531,22.3,601.0,1.9,318.0,45.0,,,,,,
361,824,,501,9.8,501,6.9,601,10.4,601,8.7,483.0,13.1,257.0,55.5,,,,,,
362,1115,,501,7.7,441,20.7,601,6.4,601,1.1,601.0,5.3,601.0,1.4,,,,,,
363,211,42.6,206,41.0,501,17.6,422,37.3,153,67.1,334.0,37.5,424.0,30.9,,,,,,
364,329,32.7,394,21.0,364,27.2,40,98.6,601,1.3,402.0,21.9,601.0,7.3,,,,,,
365,683,,308,27.4,161,52.5,601,4.8,601,4.6,601.0,1.6,601.0,1.3,,,,,,
366,586,,501,8.0,501,3.7,182,71.5,601,11.0,601.0,1.9,601.0,7.2,,,,,,
367,587,,501,4.2,501,3.8,114,84.9,601,2.7,601.0,1.6,528.0,21.1,,,,,,
368,783,,501,11.4,294,32.3,601,19.9,601,4.8,426.0,17.6,311.0,46.1,,,,,,
369,818,,473,18.0,492,18.1,601,4.3,601,12.9,434.0,17.2,601.0,10.0,,,,,,
370,853,,501,10.2,501,7.0,601,11.2,588,16.9,345.0,34.7,394.0,33.8,,,,,,
371,54,74.6,82,72.7,82,75.0,279,55.0,12,99.9,347.0,34.6,44.0,99.1,,,,,,
372,832,,501,9.2,501,8.0,601,11.2,601,16.3,601.0,2.8,601.0,13.1,,,,,,
373,1087,,501,4.6,501,4.2,601,3.5,516,23.4,601.0,1.8,601.0,7.8,,,,,,
374,995,,501,5.9,501,2.4,601,14.4,446,29.4,,,601.0,3.1,,,,,,
375,636,,501,8.6,137,57.5,375,42.0,601,2.7,580.0,6.6,601.0,5.9,,,,,,
376,913,,411,20.3,501,15.1,601,12.2,601,1.8,601.0,1.2,601.0,2.0,,,,,,
377,354,31.3,388,21.4,501,12.0,62,94.6,601,2.0,601.0,3.5,363.0,38.7,,,,,,
378,600,,501,4.2,501,2.4,601,10.2,99,79.3,601.0,1.5,601.0,3.1,,,,,,
379,1153,,501,7.6,501,6.5,601,7.2,601,12.4,601.0,2.1,601.0,4.8,,,,,,
380,364,30.8,401,20.7,404,23.8,601,6.4,311,45.5,137.0,95.3,65.0,97.5,,,,,,
381,432,26.8,501,9.2,501,7.9,557,26.7,143,69.7,601.0,1.8,248.0,57.0,,,,,,
382,597,,501,14.0,501,15.0,253,60.6,601,2.0,601.0,1.2,601.0,11.0,,,,,,
383,69,67.9,44,90.2,40,93.4,146,78.2,601,1.9,275.0,52.8,186.0,71.1,,,,,,
384,339,32.2,434,19.6,501,4.6,553,27.0,66,88.0,601.0,3.4,601.0,12.3,,,,,,
385,300,34.8,307,27.6,281,33.5,358,44.0,536,21.8,135.0,95.4,304.0,46.9,,,,,,
386,735,,501,16.2,215,44.3,552,27.2,601,1.3,601.0,1.9,601.0,3.0,,,,,,
387,618,,501,7.3,501,11.3,263,58.1,601,11.5,601.0,2.1,601.0,12.6,,,,,,
388,1034,,501,6.9,501,7.1,601,15.9,601,3.2,601.0,1.0,601.0,4.0,,,,,,
389,1056,,501,11.8,501,6.9,601,5.1,601,3.4,417.0,19.3,439.0,28.4,,,,,,
390,428,27.0,314,27.0,373,26.2,601,15.1,364,38.0,289.0,49.4,601.0,7.3,,,,,,
391,678,,501,5.2,501,1.6,184,71.0,601,9.0,601.0,1.4,601.0,2.9,,,,,,
392,888,,501,4.9,501,4.4,443,35.2,601,6.0,601.0,1.1,601.0,2.0,,,,,,
393,673,,359,23.2,333,29.0,601,2.4,514,23.5,601.0,1.9,601.0,13.6,,,,,,
394,767,,501,6.2,501,3.3,601,19.9,461,28.0,337.0,37.1,419.0,31.3,,,,,,
395,462,25.4,501,6.8,501,3.2,81,90.6,601,2.0,587.0,6.3,204.0,67.9,,,,,,
396,682,,501,8.5,370,26.6,266,57.7,601,1.8,601.0,1.9,601.0,3.7,,,,,,
397,1076,,501,12.8,501,2.5,601,3.8,601,1.5,601.0,2.0,357.0,39.1,,,,,,
398,580,,501,14.8,501,7.9,330,47.5,601,15.2,516.0,10.0,479.0,24.5,,,,,,
399,823,,501,10.5,484,18.3,595,23.9,601,4.2,601.0,1.2,601.0,2.4,,,,,,
400,809,,501,5.9,501,2.5,487,31.6,601,1.4,521.0,9.6,412.0,31.9,,,,,,
401,316,33.6,183,44.4,501,12.2,601,9.5,277,50.3,495.0,11.5,362.0,38.8,,,,,,
402,43,77.7,41,90.4,32,94.4,601,15.2,44,93.5,44.0,100.0,30.0,99.8,,,,,,
403,548,,501,4.9,501,2.1,274,55.8,347,40.1,548.0,8.1,601.0,5.0,,,,,,
404,851,,501,6.4,501,4.2,601,20.8,601,14.7,601.0,2.5,601.0,12.8,,,,,,
405,558,,501,7.6,306,31.1,166,74.3,601,1.2,601.0,4.9,601.0,1.6,,,,,,
406,1222,,501,10.8,501,4.9,601,4.1,601,2.3,601.0,1.2,601.0,3.0,,,,,,
407,1067,,501,5.4,501,2.6,601,9.1,601,8.2,601.0,1.4,601.0,11.0,,,,,,
408,1255,,501,4.4,501,6.5,601,3.5,601,1.1,601.0,1.3,601.0,3.4,,,,,,
409,17,89.0,21,98.6,23,97.6,82,90.6,33,96.0,452.0,15.3,461.0,26.3,,,,,,
410,918,,501,7.6,360,27.5,556,26.8,601,1.0,601.0,1.4,601.0,5.0,,,,,,
411,959,,501,3.7,501,5.3,384,40.9,601,9.7,601.0,3.4,601.0,3.3,,,,,,
412,773,,369,22.6,343,28.7,601,6.1,601,7.2,601.0,4.4,601.0,1.6,,,,,,
413,342,32.1,501,16.2,501,13.7,285,54.1,263,51.8,323.0,40.9,577.0,17.2,,,,,,
414,248,38.8,199,41.4,480,18.7,601,14.8,138,70.1,333.0,37.6,454.0,26.6,,,,,,
415,308,34.0,432,19.7,501,10.9,601,19.5,117,75.0,255.0,59.1,234.0,59.9,,,,,,
416,604,,501,8.9,501,7.8,466,33.2,437,30.2,376.0,27.6,601.0,15.0,,,,,,
417,385,29.1,501,14.4,501,5.3,571,25.7,81,85.4,601.0,2.7,601.0,5.8,,,,,,
418,726,,501,8.8,501,13.0,307,50.4,601,2.2,601.0,3.4,509.0,22.6,,,,,,
419,1014,,501,6.2,501,2.2,561,26.5,601,1.3,601.0,1.1,601.0,2.0,,,,,,
420,795,,501,15.8,501,7.0,445,35.0,601,4.3,601.0,1.1,601.0,1.7,,,,,,
421,102,59.5,93,68.2,177,48.9,544,27.7,211,58.9,71.0,99.9,93.0,94.2,,,,,,
422,93,62.6,89,70.6,73,79.5,357,44.0,325,43.4,190.0,83.9,113.0,89.4,,,,,,
423,350,31.4,429,19.7,501,5.7,601,7.5,61,89.1,277.0,52.6,570.0,17.8,,,,,,
424,664,,501,4.8,501,2.9,183,71.1,601,5.1,601.0,1.6,601.0,3.5,,,,,,
425,1011,,501,6.2,501,6.4,601,18.2,601,1.0,601.0,1.6,601.0,2.4,,,,,,
426,191,45.5,395,21.0,225,42.3,425,37.1,100,79.3,106.0,98.8,118.0,89.1,,,,,,
427,579,,282,30.1,501,8.9,601,11.4,498,24.8,601.0,1.2,601.0,11.1,,,,,,
428,961,,501,11.7,501,2.1,495,31.2,601,6.2,601.0,1.4,601.0,7.3,,,,,,
429,253,38.4,187,43.9,119,61.9,401,39.4,492,25.2,563.0,7.2,485.0,24.2,,,,,,
430,291,35.1,305,27.8,453,20.1,601,9.4,171,64.2,74.0,99.8,340.0,41.6,,,,,,
431,506,,263,32.4,501,5.5,560,26.6,601,15.0,419.0,18.6,494.0,23.6,,,,,,
432,719,,501,12.9,379,25.6,394,39.7,601,1.4,601.0,1.0,601.0,3.0,,,,,,
433,822,,501,11.0,453,20.1,601,4.4,601,4.0,601.0,2.5,315.0,45.8,,,,,,
434,407,27.8,501,13.1,501,8.4,601,5.9,245,54.0,98.0,99.1,94.0,94.2,,,,,,
435,525,,406,20.5,466,19.3,505,30.5,466,27.7,601.0,5.0,601.0,14.9,,,,,,
436,1019,,501,9.8,501,9.7,601,22.3,601,1.5,601.0,4.8,601.0,4.5,,,,,,
437,1164,,501,12.0,501,13.9,601,5.3,601,9.5,589.0,6.2,601.0,8.9,,,,,,
438,844,,501,11.3,501,16.3,472,32.8,601,5.4,601.0,1.4,601.0,11.2,,,,,,
439,229,40.3,323,26.2,501,8.6,601,17.3,104,78.7,124.0,97.0,89.0,94.6,,,,,,
440,930,,501,12.9,501,8.6,601,20.8,601,5.0,601.0,1.4,601.0,1.1,,,,,,
441,965,,501,9.9,501,2.4,601,6.9,454,29.1,601.0,1.2,601.0,2.1,,,,,,
442,528,,501,14.9,501,11.4,370,42.5,428,30.8,479.0,13.3,601.0,6.3,,,,,,
443,621,,501,3.9,501,2.3,601,18.9,166,65.3,,,,,,,,,,
444,539,,501,9.7,310,30.5,315,49.0,601,2.6,184.0,86.0,555.0,19.2,,,,,,
445,699,,501,11.7,501,4.0,601,5.4,231,55.8,601.0,2.2,601.0,10.2,,,,,,
446,584,,501,7.6,501,8.4,601,23.4,601,14.9,33.0,100.0,158.0,78.5,,,,,,
447,956,,501,5.1,501,1.6,362,43.3,601,6.6,593.0,6.0,601.0,13.2,,,,,,
448,457,25.7,399,20.7,501,14.9,338,46.1,452,29.1,573.0,7.0,601.0,9.1,,,,,,
449,784,,408,20.4,465,19.3,601,21.1,601,1.6,601.0,2.3,601.0,3.0,,,,,,
450,141,52.7,212,39.9,167,51.6,102,86.5,421,31.4,86.0,99.5,259.0,55.3,,,,,,
451,158,49.7,114,61.0,123,60.7,601,13.5,182,63.3,286.0,50.5,495.0,23.6,,,,,,
452,240,39.6,168,46.7,274,34.5,601,11.0,370,37.5,78.0,99.8,277.0,52.4,,,,,,
453,311,33.8,436,19.5,402,23.8,399,39.4,266,51.6,205.0,77.8,443.0,28.2,,,,,,
454,910,,501,14.6,291,32.7,601,10.6,601,5.1,601.0,4.0,601.0,2.9,,,,,,
455,72,67.1,43,90.2,192,47.4,420,37.4,113,75.4,463.0,14.5,266.0,54.2,,,,,,
456,1252,,501,6.7,501,2.3,601,6.5,601,2.7,601.0,1.1,601.0,1.5,,,,,,
457,634,,501,10.2,268,35.6,271,56.3,601,1.1,601.0,2.2,601.0,3.5,,,,,,
458,317,33.5,160,49.7,501,17.4,601,6.2,282,49.9,601.0,2.9,601.0,7.7,,,,,,
459,519,,501,11.9,501,14.5,211,66.7,601,1.6,601.0,1.1,215.0,64.1,,,,,,
460,1193,,501,9.0,501,2.5,601,5.6,601,8.9,,,401.0,33.0,,,,,,
461,327,32.8,426,19.9,292,32.6,372,42.4,335,41.3,240.0,64.9,432.0,29.3,,,,,,
462,24,86.2,20,98.6,43,93.0,85,90.2,136,70.5,245.0,63.4,390.0,34.9,,,,,,
463,920,,446,19.1,501,13.1,555,26.8,601,1.2,601.0,1.3,601.0,1.2,,,,,,
464,986,,501,13.8,501,5.3,601,8.2,601,10.3,535.0,8.7,378.0,36.6,,,,,,
465,138,53.4,178,45.3,78,78.5,506,30.5,122,74.0,256.0,58.9,206.0,67.7,,,,,,
466,826,,501,5.1,501,5.5,601,5.6,601,7.9,259.0,58.2,78.0,95.3,,,,,,
467,127,55.3,286,29.9,77,78.9,283,54.3,79,85.9,54.0,100.0,322.0,44.1,,,,,,
468,914,,445,19.1,501,10.9,601,21.2,601,1.1,,,,,,,,,,
469,6,97.4,29,96.7,52,89.9,2,100.0,7,100.0,89.0,99.4,125.0,87.7,,,,,,
470,1172,,501,7.8,501,5.5,601,11.0,601,3.4,,,,,,,,,,
471,195,44.8,269,31.2,181,48.2,601,15.2,84,84.6,38.0,100.0,314.0,46.0,,,,,,
472,313,33.7,223,37.8,279,33.9,532,28.6,477,26.7,294.0,46.6,399.0,33.3,,,,,,
473,937,,501,10.9,501,8.6,601,15.9,560,19.6,450.0,15.3,601.0,11.0,,,,,,
474,393,28.5,501,9.1,501,10.9,92,89.3,601,1.1,468.0,14.1,70.0,97.1,,,,,,
475,714,,501,7.8,366,27.0,366,43.2,601,1.7,460.0,14.8,601.0,13.9,,,,,,
476,1006,,501,3.3,501,3.9,522,29.4,601,4.9,398.0,22.7,601.0,1.9,,,,,,
477,1277,,501,3.1,501,4.3,601,17.1,601,4.2,601.0,1.2,601.0,1.3,,,,,,
478,254,38.4,501,2.6,501,4.1,66,93.4,75,86.9,,,601.0,14.1,,,,,,
479,234,39.8,381,21.9,345,28.6,601,18.4,129,71.8,103.0,98.8,15.0,100.0,,,,,,
480,101,59.6,100,66.3,194,47.2,133,80.9,247,53.9,490.0,11.8,601.0,11.1,,,,,,
481,114,57.0,175,45.7,207,45.8,327,47.7,63,88.4,130.0,96.0,370.0,37.5,,,,,,
482,517,,488,17.4,412,22.8,360,43.5,601,5.5,581.0,6.6,178.0,73.6,,,,,,
483,643,,501,9.4,501,5.0,601,6.8,226,56.1,528.0,9.3,451.0,26.8,,,,,,
484,1018,,501,15.5,501,7.8,601,5.6,601,1.8,601.0,1.6,601.0,1.2,,,,,,
485,612,,501,8.0,501,1.8,601,23.4,236,55.2,601.0,1.5,601.0,1.7,,,,,,
486,886,,501,3.4,501,2.8,411,37.9,578,17.7,601.0,2.2,601.0,3.5,,,,,,
487,1196,,501,4.4,501,8.2,601,10.3,601,4.0,601.0,2.3,468.0,25.8,,,,,,
488,1179,,501,8.0,501,4.7,601,14.6,601,5.0,601.0,1.3,446.0,27.4,,,,,,
489,256,38.1,233,36.1,180,48.3,480,32.3,203,60.2,601.0,1.2,601.0,1.6,,,,,,
490,689,,501,11.5,501,16.6,590,24.3,409,32.6,576.0,6.8,601.0,5.1,,,,,,
491,676,,501,7.0,282,33.4,379,41.8,601,3.9,413.0,20.2,420.0,31.2,,,,,,
492,718,,501,5.4,501,6.0,601,8.5,601,15.4,192.0,83.6,76.0,96.2,,,,,,
493,813,,501,7.4,501,17.2,601,12.1,601,2.1,254.0,61.0,358.0,39.0,,,,,,
494,964,,501,5.8,501,6.3,601,10.0,367,37.7,601.0,1.1,601.0,5.9,,,,,,
495,1040,,501,11.1,501,7.9,601,4.7,601,3.9,601.0,1.3,601.0,2.9,,,,,,
496,737,,501,5.7,370,26.6,287,53.6,601,2.0,601.0,2.8,601.0,5.2,,,,,,
497,73,66.8,79,74.4,88,74.0,256,59.6,356,38.7,131.0,95.8,63.0,97.9,,,,,,
498,98,60.5,113,61.5,98,68.8,110,85.4,302,46.8,561.0,7.2,364.0,38.5,,,,,,
499,1111,,501,15.3,501,14.2,601,3.9,601,7.0,578.0,6.7,601.0,2.2,,,,,,
500,297,34.9,218,38.6,355,27.7,601,14.6,188,61.7,601.0,2.1,487.0,24.1,,,,,,
501,753,,501,9.7,501,14.6,601,16.1,601,2.6,2.0,100.0,491.0,23.8,,,,,,
502,90,63.2,165,47.3,110,64.1,191,69.8,107,78.2,123.0,97.0,223.0,62.7,,,,,,
503,406,27.9,475,17.9,501,9.3,601,9.7,161,65.9,197.0,81.2,601.0,10.7,,,,,,
504,1072,,501,6.8,501,6.1,601,5.9,601,12.4,601.0,1.3,601.0,5.0,,,,,,
505,438,26.6,501,14.0,501,11.3,601,3.2,289,49.2,79.0,99.7,139.0,85.1,,,,,,
506,242,39.5,501,5.2,501,4.8,100,86.6,295,47.4,20.0,100.0,8.0,100.0,,,,,,
507,355,31.2,501,11.3,501,14.6,164,75.2,503,24.5,208.0,76.9,455.0,26.6,,,,,,
508,916,,501,15.2,289,32.8,601,10.2,601,2.8,601.0,1.1,601.0,1.0,,,,,,
509,1030,,501,4.6,501,4.5,601,5.1,601,14.0,601.0,1.9,601.0,10.4,,,,,,
510,133,54.2,118,59.6,500,17.7,511,30.1,32,96.4,278.0,52.0,601.0,9.2,,,,,,
511,444,26.2,501,15.1,501,8.0,601,14.2,241,54.8,507.0,10.3,50.0,98.7,,,,,,
512,286,35.9,285,29.9,396,24.4,462,33.6,511,23.7,99.0,99.1,40.0,99.2,,,,,,
513,168,47.7,240,34.8,97,69.8,601,22.4,181,63.3,109.0,98.7,112.0,89.5,,,,,,
514,551,,501,10.9,385,25.3,601,15.2,215,58.4,601.0,1.9,601.0,3.2,,,,,,
515,651,,501,8.1,501,8.2,601,2.1,299,46.9,367.0,29.0,111.0,89.7,,,,,,
516,869,,501,9.9,501,10.9,601,14.8,600,16.4,325.0,40.6,601.0,9.5,,,,,,
517,124,55.9,45,90.1,94,71.3,601,18.8,329,42.3,601.0,2.4,601.0,3.0,,,,,,
518,220,41.3,104,65.3,277,34.3,601,13.0,324,43.4,601.0,2.6,601.0,3.5,,,,,,
519,105,58.5,97,67.2,205,45.8,199,68.5,283,49.6,267.0,56.5,601.0,6.2,,,,,,
520,274,36.6,460,18.7,396,24.4,601,16.9,137,70.3,56.0,100.0,152.0,81.3,,,,,,
521,860,,501,11.2,501,14.0,601,12.6,601,8.2,378.0,27.2,320.0,44.6,,,,,,
522,841,,501,15.9,429,21.5,601,20.3,601,3.4,601.0,5.5,489.0,24.0,,,,,,
523,1026,,501,6.8,501,2.0,601,10.0,601,3.9,421.0,18.3,465.0,25.9,,,,,,
524,814,,501,14.2,501,3.0,601,10.0,601,10.6,518.0,9.7,601.0,9.1,,,,,,
