university_id,employer reputation rank,employer reputation score
1101,200,47.1
1102,501,5.4
1103,501,6.8
1104,161,51.4
1105,501,3.2
1106,315,31.3
1107,501,8.6
1108,455,20.2
1109,501,4.2
1110,262,36.6
1111,368,26.0
1112,501,10.2
1113,501,2.0
1114,501,2.5
1115,501,2.0
1116,390,24.5
1117,501,2.7
1118,108,66.6
1119,150,55.1
1120,501,9.8
1121,501,15.9
1122,501,2.1
1123,501,12.4
1124,501,2.8
1125,41,93.4
1126,501,4.1
1127,432,21.5
1128,450,20.4
1129,153,54.3
1130,448,20.5
1131,169,50.3
1132,84,75.3
1133,269,36.0
1134,205,46.3
1135,501,14.8
1136,5,100.0
1137,501,5.2
1138,341,28.2
1139,467,19.8
1140,501,12.6
1141,501,3.5
1142,501,17.1
1143,73,79.1
1144,490,18.5
1145,469,19.7
1146,362,26.6
1147,501,16.6
