university_id,employer reputation rank,employer reputation score
398,501,2.0
399,501,7.6
400,501,7.5
401,316,31.3
402,501,10.7
403,501,6.4
404,27,96.5
405,501,3.0
406,161,51.4
407,501,6.6
408,501,2.7
409,58,87.1
410,350,27.4
411,501,10.2
412,20,98.1
413,501,12.4
414,496,18.1
415,501,11.2
416,501,2.2
417,445,20.6
418,327,29.6
419,501,9.1
420,501,2.8
421,501,6.0
422,501,9.3
423,501,2.2
424,294,33.1
425,501,3.5
426,323,30.1
427,501,13.0
428,354,27.2
429,501,7.6
430,501,4.3
431,501,11.8
432,229,40.5
433,31,95.3
434,501,5.0
435,501,8.5
436,384,24.9
437,501,15.9
438,501,11.7
439,282,34.3
440,501,8.9
441,59,86.5
442,499,17.9
443,356,27.0
444,77,77.0
445,501,3.6
446,501,3.4
447,501,15.7
448,89,72.8
449,142,56.1
450,501,8.1
451,501,4.6
452,501,3.6
453,501,5.0
454,170,50.2
455,456,20.2
456,501,16.4
457,431,21.6
458,287,34.1
459,501,13.1
460,96,69.9
461,166,50.7
462,243,38.6
463,501,8.9
464,230,40.3
465,501,2.3
466,436,21.2
467,501,3.3
468,501,3.5
469,110,66.1
470,131,59.1
471,421,22.4
472,272,35.8
473,340,28.3
474,204,46.8
475,75,78.1
476,501,13.2
477,149,55.1
478,501,6.0
479,250,37.8
480,9,99.7
481,265,36.3
482,501,4.9
483,501,13.7
484,501,1.4
485,332,29.2
486,295,33.0
487,245,38.4
488,404,23.8
489,290,33.7
490,501,5.9
491,501,7.3
492,463,20.0
493,501,3.6
494,501,2.3
495,501,6.9
496,501,11.1
497,501,4.7
498,501,10.2
499,501,5.0
500,501,13.1
501,113,65.0
502,501,15.3
503,501,7.0
504,501,13.1
505,283,34.3
506,501,6.3
507,501,5.3
508,501,4.5
509,501,1.8
510,501,2.7
511,55,89.3
512,141,56.6
513,147,55.3
514,501,3.5
515,501,5.8
516,501,16.0
517,501,7.4
518,501,15.4
519,317,31.0
520,501,16.7
521,357,26.8
522,501,1.8
523,501,16.1
524,459,20.1
525,298,32.7
526,361,26.6
527,501,1.4
528,335,28.9
529,501,13.0
530,212,44.6
531,367,26.1
532,38,93.9
533,501,15.0
534,380,25.2
535,501,4.5
536,383,25.0
537,184,48.4
538,501,16.1
539,43,92.8
540,49,91.7
541,501,15.9
542,501,3.2
543,501,2.0
544,154,54.2
545,501,14.9
546,54,90.2
547,432,21.5
548,167,50.5
549,501,5.9
550,501,11.4
551,501,9.9
552,501,8.6
553,501,4.7
554,402,23.9
555,268,36.1
556,101,69.0
557,237,39.6
558,501,11.0
559,41,93.4
560,220,43.0
561,501,3.4
562,501,9.1
563,501,3.2
564,501,5.0
565,501,7.4
566,501,2.3
567,501,6.4
568,458,20.2
569,198,47.2
570,364,26.2
571,72,79.2
572,501,6.7
573,299,32.6
574,501,9.9
575,501,12.3
576,501,10.3
577,501,8.6
578,501,2.7
579,501,10.4
580,442,20.9
581,501,3.4
582,501,12.1
583,360,26.7
584,501,6.6
585,501,4.5
586,501,13.9
587,501,2.5
588,501,5.2
589,35,94.9
590,61,85.4
591,501,2.6
592,501,16.9
593,501,16.7
594,261,36.6
595,232,40.2
596,501,14.6
597,501,3.8
598,501,6.3
599,501,10.0
600,501,6.2
601,205,46.3
602,501,8.9
603,216,44.2
604,501,5.3
605,376,25.6
606,501,15.2
607,501,6.9
608,501,2.0
609,329,29.4
610,501,7.2
611,401,23.9
612,501,4.3
613,455,20.2
614,501,10.3
615,501,4.3
616,164,50.9
617,501,8.9
618,429,22.1
619,501,8.5
620,122,62.0
621,344,28.1
622,297,32.7
623,469,19.7
624,482,19.1
625,501,6.0
626,501,15.3
627,266,36.3
628,501,15.5
629,501,2.2
630,501,16.9
631,148,55.3
632,501,3.3
633,501,6.2
634,501,7.5
635,501,6.6
636,501,2.3
637,501,1.7
638,501,6.5
639,501,3.4
640,501,2.0
641,275,35.6
642,501,2.9
643,369,25.9
644,501,2.1
645,501,8.6
646,100,69.0
647,501,17.6
648,187,48.2
649,15,98.9
650,86,74.7
651,501,3.7
652,501,2.1
653,219,43.1
654,501,3.8
655,336,28.9
656,501,4.2
657,501,10.0
658,501,7.0
659,501,4.6
660,501,2.1
661,93,71.8
662,501,2.1
663,501,7.9
664,501,12.6
665,144,55.6
666,296,32.8
667,501,13.7
668,501,14.7
669,182,48.9
670,501,3.2
671,501,3.9
672,501,3.9
673,489,18.6
674,501,16.6
675,450,20.4
676,199,47.1
677,501,6.0
678,501,4.2
679,501,2.1
680,433,21.5
681,196,47.3
682,475,19.3
683,501,5.9
684,501,4.1
685,392,24.4
686,427,22.2
687,501,5.5
688,501,14.5
689,501,4.3
690,501,2.0
691,241,38.8
692,439,21.0
693,501,4.4
694,501,9.4
695,29,95.5
696,501,11.6
697,8,99.9
698,304,32.1
699,501,12.0
700,501,10.4
701,498,18.0
702,501,1.8
703,501,3.5
704,501,5.2
705,140,56.6
706,501,3.2
707,501,4.3
708,248,38.0
709,501,4.5
710,470,19.7
711,501,4.5
712,501,14.6
713,501,8.2
714,501,7.8
715,501,4.6
716,501,8.8
717,260,36.7
718,25,97.0
719,358,26.8
720,501,2.5
721,479,19.2
722,501,2.4
723,501,12.6
724,98,69.4
725,190,47.7
726,1,100.0
727,162,51.0
728,501,11.3
729,501,9.9
730,501,2.3
731,501,4.4
732,501,13.0
733,501,7.4
734,501,11.0
735,501,3.2
736,494,18.3
737,501,4.9
738,501,10.7
739,501,8.8
740,419,22.5
741,501,15.2
742,200,47.1
743,209,44.9
744,501,2.3
745,501,9.5
746,501,1.8
747,211,44.7
748,501,3.2
749,501,15.0
750,501,4.0
751,501,13.8
752,474,19.4
753,188,48.1
754,501,6.6
755,501,3.0
756,181,48.9
757,501,4.3
758,501,13.7
759,228,40.7
760,501,10.5
761,501,10.3
762,143,55.9
763,501,15.9
764,501,10.6
765,339,28.5
766,501,15.0
767,472,19.6
768,501,2.7
769,121,62.2
770,501,2.5
771,106,67.6
772,501,2.1
773,501,6.2
774,501,8.0
775,501,17.4
776,395,24.3
777,501,10.8
778,418,22.6
779,501,7.8
780,501,6.3
781,501,12.1
782,501,4.8
783,501,3.9
784,293,33.2
785,501,12.1
786,138,57.4
787,501,5.1
788,501,2.5
789,374,25.7
790,214,44.5
791,501,1.8
792,501,11.8
793,223,42.3
794,491,18.5
795,292,33.2
796,501,11.8
797,501,8.9
798,288,34.0
799,19,98.1
800,501,17.7
801,385,24.9
802,435,21.2
803,501,1.5
804,501,3.3
805,259,36.8
806,501,16.9
807,501,2.4
808,501,17.4
809,307,31.9
810,501,10.2
811,501,3.0
812,501,8.3
813,69,80.2
814,12,99.2
815,501,2.6
816,501,5.3
817,151,54.9
818,286,34.1
819,501,3.4
820,409,23.4
821,501,4.6
822,415,23.0
823,280,34.9
824,501,1.5
825,501,6.2
826,501,8.8
827,353,27.2
828,501,7.1
829,126,60.9
830,21,97.8
831,177,49.6
832,501,14.0
833,257,37.0
834,501,8.4
835,471,19.6
836,501,9.3
837,486,18.7
838,501,3.7
839,501,12.5
840,501,6.4
841,501,7.2
842,501,13.7
843,338,28.6
844,501,9.6
845,123,61.6
846,501,2.4
847,330,29.3
848,501,6.8
849,406,23.6
850,501,14.6
851,501,2.4
852,281,34.5
853,501,5.4
854,501,3.0
855,501,5.6
856,434,21.5
857,501,8.7
858,501,5.0
859,501,4.2
860,501,14.9
861,501,1.0
862,412,23.3
863,368,26.0
864,112,65.0
865,501,8.9
866,386,24.7
867,501,3.1
868,501,2.3
869,135,58.2
870,501,3.6
871,501,6.8
872,501,6.3
873,347,27.6
874,185,48.3
875,501,5.0
876,501,15.6
877,501,17.4
878,501,11.5
879,501,1.9
880,452,20.3
881,501,5.1
882,501,3.7
883,501,5.7
884,389,24.6
885,191,47.7
886,372,25.8
887,501,4.2
888,399,24.0
889,501,14.2
890,501,2.0
891,501,2.4
892,501,3.7
893,262,36.6
894,501,3.9
895,501,6.5
896,400,23.9
897,501,8.8
898,501,7.5
899,78,77.0
900,501,3.3
901,443,20.8
902,82,75.7
903,501,4.4
904,501,9.4
905,448,20.5
906,457,20.2
907,501,2.2
908,17,98.3
909,428,22.1
910,171,50.2
911,501,5.0
912,501,2.3
913,501,9.5
914,501,7.1
915,501,12.6
916,501,10.2
917,501,9.9
918,501,7.1
919,274,35.7
920,501,15.9
921,289,33.9
922,158,52.6
923,501,17.2
924,501,6.9
925,326,29.8
926,83,75.6
927,501,16.4
928,501,5.6
929,501,9.9
930,94,70.7
931,501,13.5
932,152,54.3
933,501,3.8
934,501,7.0
935,252,37.6
936,501,7.6
937,501,3.4
938,501,12.4
939,501,4.8
940,501,16.8
941,501,1.6
942,501,17.7
943,438,21.1
944,501,12.6
945,251,37.7
946,305,32.1
947,501,8.1
948,355,27.1
949,501,2.8
950,263,36.6
951,501,3.0
952,80,76.8
953,501,14.8
954,501,2.9
955,403,23.8
956,333,29.1
957,501,17.1
958,352,27.2
959,501,17.7
960,501,7.6
961,501,3.2
962,501,1.1
963,208,45.7
964,430,21.7
965,501,10.2
966,501,7.1
967,501,17.7
968,285,34.2
969,346,27.7
970,240,38.9
971,309,31.8
972,416,22.9
973,501,3.0
974,192,47.6
975,425,22.2
976,165,50.7
977,497,18.1
978,501,7.7
979,81,76.1
980,501,5.1
981,501,5.3
982,501,3.4
983,501,1.6
984,388,24.6
985,68,80.8
986,501,8.9
987,501,9.6
988,501,2.6
989,501,7.6
990,215,44.5
991,371,25.8
992,501,6.7
993,134,58.3
994,501,14.3
995,76,77.6
996,70,80.0
997,501,9.4
998,501,12.9
999,501,14.7
1000,501,3.1
1001,501,8.1
1002,103,68.6
1003,501,3.2
1004,501,7.2
1005,501,12.8
1006,222,42.7
1007,501,17.5
1008,132,58.5
1009,501,12.4
1010,501,6.7
1011,501,3.2
1012,501,3.1
1013,276,35.6
1014,365,26.1
1015,501,3.5
1016,105,67.7
1017,462,20.1
1018,501,10.4
1019,501,9.9
1020,501,3.4
1021,373,25.7
1022,501,2.6
1023,501,5.0
1024,501,3.8
1025,501,2.6
1026,114,64.9
1027,501,8.2
1028,501,13.6
1029,478,19.2
1030,501,7.7
1031,501,2.1
1032,501,3.3
1033,345,28.1
1034,136,58.2
1035,501,3.1
1036,244,38.6
1037,47,92.0
1038,501,11.4
1039,501,4.5
1040,45,92.5
1041,501,4.6
1042,501,2.1
1043,501,2.5
1044,501,4.6
1045,501,3.9
1046,447,20.5
1047,51,91.3
1048,501,11.0
1049,501,3.5
1050,501,8.0
1051,186,48.3
1052,321,30.4
1053,501,8.6
1054,501,15.2
1055,501,6.2
1056,501,5.3
1057,501,2.2
1058,235,39.9
1059,501,8.9
1060,201,47.0
1061,501,16.9
1062,501,2.1
1063,501,5.0
1064,300,32.5
1065,501,16.0
1066,359,26.7
1067,501,8.2
1068,501,6.0
1069,501,5.0
1070,501,9.8
1071,279,35.2
1072,375,25.6
1073,183,48.6
1074,203,46.9
1075,501,11.9
1076,32,95.1
1077,501,13.1
1078,194,47.4
1079,501,7.5
1080,501,10.1
1081,495,18.1
1082,501,2.3
1083,501,2.2
1084,247,38.0
1085,249,37.8
1086,501,12.7
1087,24,97.2
1088,236,39.7
1089,501,16.3
1090,501,3.7
1091,501,16.8
1092,156,53.0
1093,501,12.9
1094,85,75.1
1095,501,10.5
1096,501,12.5
1097,501,4.6
1098,413,23.2
1099,189,47.8
1100,366,26.1
1101,501,1.8
1102,449,20.5
1103,178,49.4
1104,168,50.4
1105,501,10.4
1106,501,2.8
1107,501,12.9
1108,124,61.4
1109,242,38.8
1110,501,7.0
1111,501,11.7
1112,382,25.0
1113,501,3.4
1114,501,9.7
1115,501,11.8
1116,398,24.2
1117,501,15.4
1118,74,78.4
1119,501,10.8
1120,363,26.3
1121,501,10.7
1122,97,69.8
1123,95,70.1
1124,362,26.6
1125,501,12.4
1126,461,20.1
1127,342,28.1
1128,277,35.5
1129,7,100.0
1130,488,18.6
1131,501,6.4
1132,501,9.2
1133,145,55.5
1134,501,4.2
1135,501,14.9
1136,501,10.9
1137,501,1.7
1138,48,91.9
1139,319,30.7
1140,174,50.1
1141,501,7.8
1142,501,7.5
1143,501,7.5
1144,84,75.3
1145,501,7.3
1146,501,11.9
1147,501,2.3
