university_id,academic reputation rank,academic reputation score
1027,138,55.6
760,139,55.1
64,140,55.1
1048,141,54.9
127,142,54.6
974,143,54.5
598,144,54.0
774,145,53.3
684,146,52.3
1123,147,51.6
137,148,51.6
40,149,51.3
238,150,51.3
648,151,51.2
236,152,50.8
628,153,50.7
1018,154,50.3
458,155,49.8
649,156,49.7
899,157,49.5
103,158,49.3
1040,159,49.1
968,160,49.1
138,161,49.0
1055,162,48.9
993,163,48.9
790,164,48.8
873,165,48.7
844,166,48.5
574,167,48.4
903,168,47.5
139,169,47.4
824,170,47.4
429,171,47.2
291,172,47.1
1071,173,46.7
725,174,46.5
150,175,46.2
703,176,46.2
561,177,46.0
502,178,45.8
669,179,45.4
157,181,45.3
1143,182,45.0
452,183,44.8
594,184,44.7
465,185,44.7
611,186,44.5
481,187,44.5
132,188,43.8
323,189,43.7
229,190,43.6
2,191,43.3
401,192,43.3
92,193,42.8
869,194,42.7
747,195,42.5
347,196,42.1
553,197,42.0
707,198,41.8
526,199,41.8
976,200,41.6
201,201,41.1
225,202,41.0
1067,203,41.0
414,204,40.7
621,205,40.7
500,206,40.7
971,207,40.6
866,208,40.5
604,209,40.2
58,210,40.1
742,211,39.9
450,212,39.9
846,213,39.7
363,214,39.7
27,215,39.6
580,216,39.6
133,217,39.5
1080,218,38.8
187,218,38.9
734,219,38.8
970,220,38.6
1119,221,38.0
489,222,38.0
646,223,37.6
765,224,37.6
587,225,37.5
205,226,37.4
999,227,37.4
317,228,37.4
275,229,37.0
778,230,37.0
472,231,36.7
849,232,36.6
3,233,36.6
780,234,36.6
751,235,36.3
183,236,36.3
72,237,36.1
1141,238,36.0
546,239,35.6
619,240,35.2
659,242,34.8
1103,244,34.7
642,245,34.5
289,246,34.4
513,247,34.4
777,248,34.3
1135,249,34.2
100,250,34.2
826,251,33.9
106,252,33.9
967,253,33.8
825,254,33.2
76,255,33.2
234,256,33.1
907,257,32.7
813,258,32.7
89,259,32.6
635,260,32.5
579,261,32.5
606,262,32.4
427,263,32.0
74,264,31.9
32,265,31.8
77,266,31.7
726,267,31.6
1140,268,31.6
116,269,31.2
300,270,31.2
124,271,31.0
925,272,31.0
588,273,30.9
1131,274,30.9
841,275,30.9
431,276,30.8
271,277,30.8
322,278,30.8
208,279,30.8
331,280,30.6
823,281,30.6
471,282,30.5
969,283,30.3
1082,284,30.3
996,285,30.2
1005,286,30.1
365,287,30.1
87,288,29.9
735,289,29.9
126,290,29.4
1058,291,29.4
512,292,29.3
59,293,29.2
209,294,29.1
385,295,29.0
467,296,28.9
5,297,28.8
1130,298,28.7
716,299,28.5
687,300,28.5
1133,301,28.3
1108,302,28.3
679,303,28.2
241,304,28.0
878,305,27.9
804,306,27.6
284,307,27.4
210,308,27.3
796,309,27.3
948,310,27.2
690,311,27.2
1068,312,27.2
83,313,27.0
175,314,26.9
19,315,26.9
830,316,26.9
181,317,26.8
930,318,26.8
966,319,26.7
346,320,26.6
599,321,26.6
356,322,26.4
260,323,26.3
430,324,26.1
975,325,26.0
812,326,26.0
46,327,26.0
123,328,25.9
653,329,25.9
615,330,25.9
699,331,25.8
577,332,25.6
390,333,25.5
329,334,25.3
412,335,25.2
745,336,25.2
1029,337,25.1
364,338,25.1
566,339,25.0
738,340,25.0
1007,341,25.0
393,342,24.9
1009,343,24.9
120,344,24.9
920,345,24.6
806,346,24.6
13,347,24.5
677,348,24.4
638,349,24.4
143,350,24.2
195,351,24.2
845,352,24.1
51,353,23.9
1072,354,23.9
439,355,23.9
268,356,23.8
622,357,23.7
704,358,23.7
164,359,23.4
529,360,23.4
803,361,23.3
569,362,23.2
335,363,23.0
818,364,22.9
449,365,22.8
741,366,22.7
6,367,22.7
905,368,22.7
1106,369,22.6
182,370,22.6
376,371,22.5
694,372,22.4
882,373,22.4
10,374,22.2
1052,375,22.2
892,376,22.0
18,377,21.9
590,378,21.9
479,379,21.8
989,380,21.8
1109,381,21.8
753,382,21.7
1090,383,21.7
60,384,21.7
811,385,21.7
377,386,21.6
641,387,21.5
1004,388,21.4
737,389,21.4
14,390,21.3
1084,391,21.3
545,392,21.2
239,393,21.2
49,394,21.2
1134,395,21.2
264,396,21.1
693,397,21.1
1101,398,21.0
1056,399,20.9
88,400,20.8
380,401,20.8
982,402,20.8
242,403,20.7
448,404,20.7
131,405,20.6
145,406,20.5
924,407,20.5
39,408,20.5
326,409,20.5
943,410,20.4
661,411,20.4
117,412,20.4
852,413,20.4
463,414,20.3
586,415,20.3
871,416,20.3
902,417,20.2
426,418,20.2
468,419,20.1
435,420,20.1
243,421,20.0
835,422,20.0
980,423,20.0
944,424,20.0
762,425,20.0
224,426,20.0
950,427,19.9
461,428,19.8
842,429,19.8
576,430,19.8
309,431,19.8
1025,432,19.8
176,433,19.7
713,434,19.7
544,435,19.7
560,436,19.6
589,437,19.6
906,438,19.5
1073,439,19.5
214,440,19.5
134,441,19.4
623,442,19.4
482,443,19.4
1142,444,19.4
453,445,19.3
809,446,19.3
154,447,19.2
784,448,19.1
822,449,19.1
47,450,19.1
68,451,19.1
613,452,19.1
1006,453,18.9
650,454,18.9
248,455,18.8
961,456,18.7
662,457,18.7
836,458,18.7
255,459,18.7
1002,460,18.6
709,461,18.6
423,462,18.6
415,463,18.6
302,464,18.5
520,465,18.5
155,466,18.4
226,467,18.4
620,468,18.4
384,469,18.3
639,470,18.3
33,471,18.3
287,472,18.2
600,473,18.2
900,474,18.2
941,475,18.2
1054,476,18.1
689,477,18.1
695,478,18.0
528,479,18.0
232,480,18.0
759,481,17.9
104,482,17.9
369,483,17.8
503,484,17.8
940,485,17.8
1043,486,17.7
917,487,17.7
102,488,17.6
386,489,17.5
605,490,17.5
1104,491,17.3
1033,492,17.2
299,493,17.1
571,494,17.1
535,495,17.0
61,496,17.0
749,497,17.0
727,498,16.9
265,499,16.9
754,500,16.9
