university_id,overall rank,overall score
702,1,100.0
556,2,99.5
645,3,98.7
665,4,98.7
740,5,98.0
518,6,97.4
571,7,97.3
485,8,95.4
311,9,95.4
247,10,94.5
717,12,90.8
38,13,90.7
427,14,90.2
201,15,90.2
83,16,89.9
508,17,89.0
711,18,88.8
147,19,88.7
374,20,88.6
469,21,88.3
345,22,86.3
134,23,86.2
466,24,86.2
127,25,85.9
514,26,85.3
198,27,84.0
599,28,84.0
626,29,84.0
267,30,82.8
533,31,82.6
640,32,82.5
706,33,82.3
359,34,82.2
623,35,82.0
570,36,81.7
253,37,81.4
674,38,80.4
87,39,80.3
415,40,79.7
572,41,79.1
291,42,78.9
94,43,77.7
342,44,77.6
528,45,77.4
590,46,77.1
496,47,76.6
234,48,76.1
190,50,75.8
690,51,75.6
564,52,75.6
671,53,75.2
525,54,74.6
290,55,74.6
228,56,73.8
586,57,73.5
302,58,73.1
93,59,72.2
226,60,71.3
142,61,71.2
344,62,71.0
165,63,70.8
734,64,70.1
81,65,69.8
388,66,69.1
211,67,68.4
475,68,68.2
424,69,67.9
743,70,67.2
182,71,67.2
522,72,67.1
19,73,66.8
187,74,66.3
115,75,66.2
305,76,66.2
314,77,65.7
558,78,65.6
74,79,65.5
468,80,65.5
539,81,65.4
492,82,65.2
461,83,65.2
530,84,65.2
691,85,65.0
110,86,65.0
358,87,64.9
90,88,63.8
426,89,63.5
377,90,63.2
385,91,62.9
515,92,62.8
646,93,62.6
320,94,62.5
375,95,62.3
124,96,61.6
68,97,61.5
361,98,60.5
248,99,60.1
287,100,59.9
132,101,59.6
114,102,59.5
100,103,59.0
668,104,58.9
252,105,58.5
157,106,58.3
398,107,58.3
181,108,58.0
210,109,57.9
363,110,57.9
414,111,57.7
140,112,57.5
264,113,57.3
684,114,57.0
666,115,57.0
400,116,57.0
386,117,57.0
216,118,56.9
681,119,56.7
99,120,56.2
434,121,56.1
489,122,56.0
355,123,55.9
560,124,55.9
387,125,55.8
45,126,55.4
418,127,55.3
659,128,55.2
235,129,54.9
89,130,54.8
521,131,54.8
367,132,54.6
262,133,54.2
12,134,54.0
174,135,53.9
501,136,53.8
144,137,53.6
622,138,53.4
569,139,53.3
23,140,53.0
146,141,52.7
249,142,52.6
567,143,52.5
548,144,52.2
214,145,52.0
703,146,51.4
716,147,51.2
299,148,51.0
657,149,50.6
120,150,50.5
394,151,50.5
277,152,50.4
215,153,50.4
538,154,50.4
632,155,50.3
97,156,50.2
284,157,49.8
245,158,49.7
723,159,49.5
606,160,49.3
365,161,48.6
741,162,48.2
612,163,48.2
446,164,48.1
534,165,48.1
562,166,48.0
117,167,47.7
460,168,47.7
397,169,47.6
202,170,47.6
312,171,47.5
636,172,47.2
254,173,47.0
652,174,46.9
520,175,46.9
617,176,46.8
432,177,46.6
732,178,46.4
285,179,46.4
402,180,46.3
656,181,46.1
265,182,46.1
577,183,46.1
230,184,46.0
322,185,46.0
103,186,45.9
152,187,45.7
736,188,45.7
158,189,45.6
438,190,45.5
437,191,45.5
643,192,45.1
233,193,45.1
343,194,44.9
7,195,44.8
602,196,44.8
624,197,44.8
