university_id,employer reputation rank,employer reputation score
524,421,22.1
503,423,22.1
697,424,21.9
741,425,21.7
268,426,21.6
577,428,21.6
168,429,21.5
735,431,21.4
545,431,21.4
417,433,21.4
499,434,21.2
429,435,21.0
474,436,20.9
720,437,20.9
563,437,20.9
266,439,20.9
254,440,20.8
613,441,20.7
477,442,20.6
686,443,20.6
150,444,20.6
9,445,20.4
207,446,20.3
600,446,20.4
328,448,20.3
657,448,20.3
603,450,20.2
273,451,20.1
109,451,20.1
185,453,20.1
540,453,20.1
169,455,20.0
360,455,20.0
321,457,20.0
661,457,20.0
243,459,19.8
470,459,19.8
151,461,19.6
178,462,19.3
369,462,19.3
409,462,19.3
384,465,19.3
53,466,19.3
25,466,19.3
152,468,19.2
660,469,19.2
341,470,19.1
445,471,19.0
432,472,19.0
167,473,19.0
632,474,18.9
534,475,18.8
611,475,18.8
440,475,18.8
241,478,18.8
200,479,18.7
693,480,18.7
133,481,18.6
390,482,18.4
554,482,18.4
337,484,18.3
673,486,18.3
104,487,18.2
184,488,18.2
296,488,18.2
206,490,18.1
676,491,18.1
443,492,18.1
306,493,18.0
383,493,18.0
701,495,17.9
40,496,17.9
553,497,17.8
406,498,17.8
620,499,17.8
407,500,17.7
262,500,17.7
